	active_beta1	active_beta2	rest_beta1	rest_beta2
OPA3	0.0	1.7649173225447745	0.46508167641024495	2.2572879911043717
OPA1	0.06294195025827119	1.7315246700066924	0.2505633571476018	2.078983986296108
GTSE1	0.0	1.2371129653239024	0.0	0.28390159045776225
SPPL2A	0.0	1.7669865483934732	0.21243151936873192	1.9818232343523623
NOP9	0.0	1.7148351250132081	0.42697442176005157	1.7664397718626716
LOC100129973	0.840544261335302	1.6657481074172675	1.8121309439785507	1.7206102717276992
MYO3B	0.6704763799190095	1.4010342790474455	0.10425504258732238	0.9866609591434282
ATP2A1	0.2871054471391003	1.3065846308226807	0.718397829768217	1.8966599831232411
ATP2A2	0.0	1.6738011197510998	0.44250092739263025	1.6766796317797572
ATP2A3	0.0	1.2559077316753062	0.0	1.2539619419812127
NOP2	0.056026815042686424	1.4809416942298688	0.3904912943980332	1.2205221895079224
ITGA4	0.25787710326179203	1.9122219093096402	0.38095720616884626	2.2472738288640763
ITGA5	0.40725061544432184	1.5379822397035106	0.16237055748363757	1.324143731627347
ITGA6	0.0	1.8669741457355573	0.16612520775807701	1.904235134495717
DENND4A	0.17622593877712361	1.429303775699363	0.3914146980923674	1.9708372309006321
DENND4B	0.0	1.006408134466055	0.0	0.9304614718651035
DENND4C	0.2863818171656106	1.8538476803086688	0.2383615293345685	1.917961511733338
SWAP70	0.0	1.7335488131683097	0.19328359536262826	1.5121721697630743
PREB	0.0	1.4162224359669857	0.3459576306445422	1.1472334385154632
PHLDA1	1.4071436158507675	1.332055523926676	1.7208839355275358	0.7202313784823833
PHLDA2	0.8791762784682218	0.049163081664154396	0.47223533031538056	0.5363450524185768
FBXL13	0.0	1.0635967964692754	0.0	1.447692747083916
FBXL12	0.3873030585881191	1.496748196441446	0.49330925811901866	1.3527960965838868
CYP27B1	0.3312964658545086	1.48537055380961	0.0	3.789692306206651
FBXL17	0.0	1.028688706381626	0.0	1.264729885632381
FBXL16	0.0	0.7854742562078267	0.35735553274700027	0.6934502067734128
FAM169A	0.46979258896911413	1.3741016587537453	1.2381639347391475	2.1237044007594332
GHDC	0.0	1.0917050912854611	0.8134667875494775	1.8669011002597489
TPRN	0.0	0.8187663169075139	0.14644572099585088	0.9374419673006835
FAM212B	0.3787686166678299	1.5148601391667984	1.8563091784031875	1.929415174245635
GRN	0.0	1.5112129196806177	0.0	1.4109560455200043
ITGAX	0.2950789903931997	1.3379299839933227	0.0	0.625416889917296
BCL2A1	0.25568919856752664	2.092134806779181	1.8297584897081745	1.343434619794148
HLCS	0.04783359720800457	1.344660129087207	0.0	1.3796078390426436
ITGAV	0.08966783689974904	1.471585406961587	0.36631581881523334	1.9544998132470017
COX7C	0.24676183367567078	0.8730188595660875	0.5901565768439592	2.052556124309133
ITGAL	0.12297512803836518	1.4669707744670835	0.0	1.0481655160932666
ITGAM	0.0	1.8002846442844727	0.3594625144494881	1.1250496951926219
FAM134C	0.0	1.4011554656453256	0.6058858106142743	1.664906932944437
ZNF701	1.1417639840907214	1.3436043865268663	1.240018677425004	1.355644150430101
FAM134A	0.0	1.9080199259927435	0.0	1.8929301798875677
SMAD4	0.0	1.6982649133153567	0.9268471410580233	1.9948654702554223
SMAD5	0.5623522844178094	1.6508131315815184	1.2016498390450623	2.43462676373109
SMAD7	1.7074597045975624	2.2066931772193916	1.8943430265848202	2.382067278904879
GOLPH3L	0.17023521827803428	1.0971870825768901	1.6177037141819846	1.528602276412522
SMAD1	0.615445364364035	1.8852625857705814	1.2181752870866036	1.9312930992740716
AFTPH	0.49125600090214244	1.7755181006716083	1.0795260422050084	2.3685038854891505
SMAD3	0.0	1.989475564537904	0.3434881848631116	1.9194350670092242
MUS81	0.22803615438484315	1.4065536809460568	0.0	1.1632561995416637
AMMECR1L	0.6635104875134573	1.7408785123685244	1.081615674964982	1.815440174763298
CYFIP1	0.017268653816706184	1.391934500096698	0.0	1.6018450402438056
IGF2R	0.09162217495621472	1.5117664940144098	0.0	1.6231791397948034
PAXIP1OS	0.1275793822528939	1.7789453623303475	0.423656487531526	2.187885718945605
SLC36A4	0.0	1.6191694452307295	0.20065320377247292	2.541049933797464
ZC3H13	0.07069459354178348	1.3473199074327413	0.6621762950693966	1.9101015519053846
SLC36A1	0.0	1.2369194520460833	0.0	1.5604555773512667
ERICH1	0.10880231469909663	1.6800499309758958	0.3892316388987671	1.3375469803070636
C14orf119	0.0	2.0857019586879955	1.052055743940754	2.314303932291635
HERC2P2	0.004689840404185365	1.0140763209426387	0.0	1.0115403390047681
HERC2P9	0.24642843092516709	1.1890772621230687	0.0	1.1381873277602708
KDM2A	0.7990257457085556	1.8646887167077217	0.8754896839197566	1.9860410901575265
COX4I1	0.06276445350840715	2.0037361099703	0.1850778141394128	1.9755587891351132
BFAR	0.29097294688838543	1.3537591902647563	0.8718850347119282	1.8090292240467916
CRTAM	0.7005772806463209	2.1116129197576727	0.09830494191172971	1.3683482977323973
ABCD2	0.4273611872500327	1.2797040675854574	0.6212383816323351	1.5490926792848765
CCDC117	0.428375850102263	1.3596046866269877	1.6731747082657131	1.5880042973118738
CCDC115	0.0	1.9974272965525472	0.0	1.7131686831133208
CCDC112	0.3239601576911786	1.898917458319832	1.5635537568928566	1.944804825260539
MCF2L	0.0	1.0691876699863276	0.0	1.0005469257332118
CCDC110	1.2942991704046327	0.7973792740640833	0.0	1.2553510452674015
LEO1	0.1493649507019377	1.5700279990757813	1.1801569279806126	1.8260344790152236
LINC01215	0.10447709516446588	2.176377645307855	0.6146552654192727	2.1788263106954804
ATP1A3	0.0	1.6548082971283071	0.0	1.5740068851313767
ATP1A1	0.021881560475369256	1.9822270398668889	0.0051021194884146946	1.865851980943885
MGRN1	0.0	1.234810946189685	0.0	1.304002955811904
CRTAP	0.0	1.429482452431872	0.0	1.9659266269217281
C2CD3	0.22194235625482198	1.3038675104750976	0.11389889851893185	1.81757108333736
SPHK1	0.0	0.6944993679910906	0.15282797971261375	0.01150947731185148
IPO11	0.2759150593390534	1.6464712924005955	0.3685077387367881	2.043353430301161
CUEDC2	0.0	1.299602787738402	0.0	1.266015521838907
IPO13	0.07132133969995784	0.997230935927313	0.0	1.2471460992162997
CPEB4	0.7648560245810244	1.7634901412388782	0.9180339164786832	1.9443156330737736
CPEB3	1.1627070554691656	1.3903321235226387	0.36401139106267644	1.6151207162130101
CPEB2	1.1299429409113892	1.601404823293766	1.3182925807818502	1.7248715290593306
SRBD1	0.5668173265129889	1.8889817749294011	0.0	1.9738496942017358
ABAT	0.0	1.4846603640215414	0.0	1.9116698327651522
ZNF780A	0.5456267126065717	1.541464690687342	1.1025425377373044	2.5003213423800648
FRG1	0.19972936128328617	2.155703878229808	0.9393505513692131	2.2851652967750398
C2CD5	0.0	1.2729288771250042	0.0	1.5266109597410848
IFT80	0.4648626375895484	1.5377075129200302	0.0	2.0449040240150005
IFT81	0.4820465330155781	1.2280116370086365	0.07583146393780095	2.153735018037949
IFT88	0.10172276153484	1.367474549671749	0.0	1.7695244888112656
SP2	0.0	1.7125443607892081	0.5465213591441569	1.9452739854859142
MCM10	0.11566397053114527	1.31719217684108	0.0	1.4122583567146219
SP4	0.3928037502511848	2.1317720748447733	1.2048595135900886	2.423886401335398
ATG4B	0.0	1.0872555001454922	0.0	1.2168025377726295
ATG4D	0.0445159996601876	1.8433077079256264	0.47409904493337923	1.8424339168836028
PNP	0.0	1.531444959875637	1.342693934619911	1.9281746302566152
ANKFY1	0.29297713281886845	1.5276632162461175	0.0	1.8658007708058006
PNN	0.3370531537686548	1.9164759300454732	1.1900562072196121	2.3946021406262887
ATP6V0E1	0.0	1.6076797923386659	0.05546669250744098	1.6383757019083107
DYNLL1-AS1	0.29202411823744995	1.0557846965987576	0.16921097962582954	0.42428383398294556
SIDT2	0.09443263654739281	1.3826472567485364	0.0	1.6807370209758576
ADCY10P1	0.0	0.940722976513068	0.3241881575613617	1.3235189837373906
SIX5	0.5928184810434828	1.488395521256467	0.32490465133840496	0.05335587760526728
CNPY4	0.2987434202660399	0.8234789468680369	0.0	0.9349144774838177
HMG20A	0.0	1.5278667400296488	0.2822621959861893	2.0498720148341074
HMG20B	0.0	0.6584900879646872	0.2488334910316418	0.345162065814976
AAGAB	0.0	1.7905716103386677	0.26913757970790964	2.1935346646319727
SCYL2	0.07635978160595817	1.4069961277372307	0.2792041121856923	1.9400675443306261
SYNJ2	0.15637852655984816	1.684318309896712	0.2603527913560771	1.8195271140814289
ZFP82	1.4941666259033557	1.4342207711953106	1.8545182795888224	1.86994076523934
CHFR	0.17653291420830605	1.3979088307875607	0.005538020677798481	1.5939227089227546
SMDT1	0.23534608129606296	1.9006035940334698	0.152091809293608	2.4265446290972053
RFX5	0.2335229826694908	2.018064346347039	1.016891770155902	2.093161957061275
APP	0.0	1.8684250127107587	0.0	1.9245523479360371
RFX3	0.7475785296829047	1.7702033024741657	0.5272791990558062	2.222050650227705
YDJC	0.22138860237857028	0.8998850814152656	0.9791718395007617	1.0894074093746906
IBA57	0.2636007423718798	2.534236726604882	0.6631787646077442	2.228300732227482
APC	0.42984709275245875	1.4344473966813551	0.12697708515120912	1.9260090062092978
ABCE1	0.005941636174371324	2.191248587974372	0.9140826885575343	2.3131941739681983
UQCRC2	0.04210494161449157	1.4768155260431826	0.05618886314584279	1.5239349662792363
XPNPEP1	0.1317762024564809	1.657300327159564	0.343415586057165	1.756754062426159
UQCRC1	0.0	1.3483441949567676	0.20541715411928266	1.2253016872663014
GGCX	0.0	1.6215554003775232	0.5503126087570217	1.6386755368661303
ADNP	0.27457279497932274	1.4130129546449766	0.7093429166427019	2.1968825505099336
ZNF57	1.4174845054110872	0.9924355916549955	1.1914318403507	0.8164177785038892
KHDRBS1	0.0	1.764663450527097	0.0	1.903961257528607
GGCT	0.0	1.9664520143353357	0.0	2.239344233421446
MSL3P1	1.4041985678001736	0.4672048289678173	0.02599651817278903	0.5615481075228089
C11orf1	0.1140769927474742	0.9860467055812863	0.9444342672183201	1.6235404293159943
IGFBP4	0.0	2.2087233830297555	0.3404970954086308	1.871089227966704
SKP2	0.06453868756792559	1.4266738948743467	0.8813888301723553	2.0818684579982976
CYP2R1	0.386664349450388	1.3098468947676152	0.45735709648228934	1.5830358408016496
PMS2P9	0.6296670478863092	1.2078611827606498	0.29807920248123865	0.6443309960859784
PMS2P1	0.4794968484503413	1.342802296868251	0.4854702237485781	1.415726421409996
PMS2P3	0.7984472438859775	1.7559535280695517	1.063779569337622	2.135894315635857
PMS2P4	0.8600311082632063	1.8148162758150477	0.8650880385000884	2.077652866739818
KDM3B	0.0450640184165155	1.5684794183470965	0.21824512978112168	1.6903111700681523
KDM3A	0.09496054973001332	1.8173950587085965	0.2685076455724121	1.6569482602141932
NIF3L1	0.28799205225715124	1.7896755238721616	0.7814557231584762	2.2808003311547873
TMC6	0.0	1.1175018382983104	0.0	1.0774937883883744
EIF2B4	0.1383173381831468	1.4840086108340385	0.2738892461386444	1.6372550733682936
EIF2B5	0.1836604822340435	1.7527010819600057	0.03903143738537052	1.5949618190834052
TMC8	0.0	0.7836090314506582	0.053762513086270454	0.8180225144918585
EIF2B3	0.47647432177179877	1.5990460877472057	0.4140051558502315	1.9538713726676338
EIF2B1	0.0	1.4486479086524473	0.3355368760217665	1.8657685241712805
PRKAR2A	0.0	1.3812752189198494	0.8508388489134063	1.810980318007837
PRKAR2B	0.0	2.0760818378076213	0.0	2.39485232204441
MAGT1	0.0	1.4914424236558772	0.0	2.0126687689229734
MLF1	0.0	1.4694732514125217	1.1274820474736806	1.3687750303339286
IFT140	0.05312629463475208	0.9675793189033853	0.13645729467136924	1.027755493803703
MLF2	0.0	1.3318141548913514	0.0	1.3473198603025904
TMEM14C	0.0	1.4735839235251775	0.08871463675275616	1.6887001290846004
TMEM14A	0.0	1.205620680527038	0.0	1.4438104500431062
IPO9-AS1	1.0018648957021132	1.0275945420421233	2.557431122649232	1.9559753704255607
PHACTR4	0.04152921421222963	1.3730628422096234	0.09667240943465438	1.5269137116044198
CLIC4	0.0	2.5672518455751376	0.31490569369569393	2.2467919105046756
ITGA3	0.0	1.6631426723219211	0.0	1.5928457632794328
NLGN2	0.0	1.5555553777461688	0.0	1.1463626856222204
LRSAM1	0.2743143990967957	1.243156143085101	0.0	1.000291820639608
PHACTR2	0.0	1.8117345742585729	0.3865099737217065	1.8413267854612794
KIAA0020	0.16314600161306195	1.3611989932385482	0.06582149527429795	1.9888056240562586
TMEM147	0.0	1.4819250924803644	0.0	1.5980850602916556
TMEM143	0.23192244921190242	1.3033301369432169	0.14941981272420465	1.3478061131435521
RIT1	1.1023810501951503	1.3500127432633247	1.4033024598894326	1.4885846751152998
TMEM141	0.0	1.5089383451740532	1.2557469109928037	0.9655426222459791
SF1	0.0	2.1489782962406694	0.13876416967026847	2.0338300844525907
API5	0.0	1.280069826735472	0.0	1.756516186437876
RTKN2	0.4503419144777752	1.6526750132293615	1.2092430775037049	1.855121351242891
SECISBP2L	0.03762439312676883	1.3591819807523386	0.4038535663907492	1.9350733814470762
PKD1P1	0.0	0.8610904836437943	0.0	0.9202212052703118
FAM32A	0.08336210326759166	1.1394996791248513	1.4950720889830493	1.116517807229386
KIAA1191	0.20133456359630558	1.6195527779496361	0.623070350712612	1.6571665470989496
ALOX12P2	0.5366468878047409	1.58799765529951	0.44512382307530984	1.5987697933836071
VMP1	0.962040525464125	1.5259245631711404	0.4608675976165936	2.406251213853237
ZMAT1	0.3071136572639353	0.657380600339843	0.18566667207399484	0.5172219406029311
ZMAT3	0.0	1.331118714989521	0.030144605651215624	1.8015158930629962
ZMAT2	0.10677601072064204	2.0405988116420515	0.264484015615024	2.0699650969890113
C19orf24	0.0	1.145631831287146	0.0	1.0937339444135254
MYBL1	0.1324768132073024	0.6504476479512727	0.7930660800150305	1.9006982718116052
NR1D1	1.1461948963285546	1.535296042225612	0.8896415146784588	1.4251940112271022
NR1D2	0.5706823118597433	1.8646726995017617	1.0373703896978	2.0161405288639784
MYBL2	0.2987248573703384	1.368707767213507	0.0	1.1845533176997698
ZNF2	1.2658717151963366	1.1609368049760103	1.3838100782652512	1.6214845313701103
ZNF3	1.0890306124933786	1.2962565281008522	1.1401273426944607	1.3583755154077362
TIPIN	0.25871015434502187	1.7205383002698482	0.7475088624664263	1.734614898998212
ZNF8	1.0240823582122847	1.4376384751099198	1.2135042935121405	1.6453047542876988
ZAP70	0.0	0.9473427467550991	0.0	1.1437259293693156
UFSP2	0.1679393336770224	1.584686928113913	0.7570310804724487	2.1016741642022287
OGFR	0.0	1.317168389580002	0.14241623362925632	1.1821090204107598
CDC5L	0.06294183577387477	1.5019023151254467	0.9778060568530982	1.5876554030106802
RAC2	0.0	1.2447550816276565	0.0	0.9940488708792241
RAC1	0.0	1.4691772234503369	0.5880755840357306	1.4955175671096483
SBDS	0.150727401935119	1.5559537456282893	1.492256677528794	1.3398493462600962
VCL	0.0	1.837934319169708	0.2965403913745104	1.6209597027908558
MRPS18A	0.10248061165105021	2.2124754461546305	1.1366080681720698	2.049380006239709
VCP	0.0	1.7054293639741556	0.3085089607839958	1.5928382329057353
AP2A1	0.0	1.1104259700217711	0.0	0.9042102398888076
AP2A2	0.0632898102912168	0.9914311883319108	0.0	1.1133305247785512
MRPS18C	0.17675032694429862	2.1086063728851494	1.0353302865104015	2.4489701521610656
NSUN3	0.6120395390928978	1.729500800274064	0.9176885265694935	2.0456393310995447
NSUN2	0.0	1.529044163436381	0.18900552549124286	1.8473601259582864
NSUN4	0.4550775783791505	1.599334696898567	1.104211274934156	1.6511352023013404
NSUN6	0.644254279503572	1.1479780164223692	0.22839714811887182	0.5278089788991926
TUBG1	0.0	1.6737331499762933	0.559653298158972	0.7673138377935891
TUBG2	0.0	0.8281638579439694	0.3662209269719289	0.5377840667444949
PTCH2	0.0	0.9266194754677101	0.0	0.9756739491903772
PTCH1	0.2738423849137258	1.8546572180947554	0.21744294915381807	1.8481594723088242
TIMM44	0.2769284638287432	1.3606631029409504	0.2709771629325377	1.2663792535969765
TUFM	0.0	0.8175108163700967	0.0	0.8833750026363184
RAD9A	0.15401601389720299	1.5675158723399922	0.03154649872074029	1.366801630828223
RRP7A	0.0	1.7236642677785743	0.8209406119741398	1.7358919690677563
RRP7B	1.1961381453977138	1.316767396662189	0.6497575851699328	1.0492033362598516
B3GAT3	0.03521304920701509	1.496104955535151	0.4511509567531629	1.7503274614816386
FAM66B	0.0	1.791149321671551	0.30838522339899826	0.8433528835449723
UXT	0.10535552493260497	2.0368051566389864	0.0	2.3743292307177337
CALM2	0.0	2.3045734959537802	0.10779173105119517	2.5420898425034704
CALM3	0.0	1.9169060364507553	0.0	1.9450484540613522
SPG21	0.0	1.2101305058007272	0.0	0.9628098717442437
CALM1	0.0	1.6918832005238809	0.5628276589373584	1.744741192351005
GSDMB	0.21087803381523784	1.1636937527313964	0.0	0.467339811955833
GSDMD	0.0	0.5100714977927527	0.0	0.0
DLGAP3	0.0	1.760492025381165	0.8279629825673918	1.0182623769217851
MBNL2	0.0	2.2008533077866606	0.7781003571073228	2.4230552967754706
MBNL3	0.0	1.6587606712891192	0.0	1.9187558114083811
A1BG	0.5581404358426466	0.2793079262971752	1.080776453737455	1.1222045523140332
CLCN3	0.383647608929648	1.4250995445211811	0.48210764148767954	1.7497911360375615
HRH1	0.030470006069571176	0.17874086946742995	0.3532566439987618	0.7946804652316863
CLCN7	0.0	0.9554166053271749	0.0	0.7639591654389905
BRD8	0.2540482439675707	1.1984338209683725	0.15895763657003642	1.1317433832520023
BRD9	0.15167186079592415	1.3078014246189287	0.07888911249089976	1.4954630509827085
BRD4	0.06382937449975486	1.5486631543601415	0.4091310540562357	1.5489413483216152
BRD7	0.24317779689535382	1.5109510153928305	0.5091104398588949	1.5898091888538144
BRD1	0.36926850450635074	1.5071485402137024	0.23995528395218113	1.4966128696521985
BRD3	0.0	1.3948997142016473	0.4356156909587433	1.3388234512631383
DNAJA2	0.0	1.534581036251273	0.7798199106189319	1.582256089243905
DNAJA3	0.0	1.4347941729762348	0.13175030581455333	1.2964229844943067
DNAJA1	0.011836316353935755	1.6679570453512425	0.8571355270878078	1.349026277427365
DNAJA4	0.0	1.207063317109241	0.0	1.5095124717981372
PTPN13	0.40730316711472475	2.0364823922822115	0.0	1.766533845917142
PTPN11	0.0	1.4080504448404438	0.7089815646072846	1.889819031207306
LYRM1	0.04781453984774705	1.6945497555294893	0.07173653090719713	1.979956230746873
UTRN	0.0	1.4379539075595842	0.18542633282544138	1.754743136010603
LYAR	0.03170011697406855	1.5306534812032782	0.9641164835672696	1.2818087728505396
CSF2RB	0.2997599294692806	1.3833541715676256	0.0	0.9943780132522233
MRPL24	0.49590030634693805	1.7306811375983804	0.0	1.8114959936041848
MRPL27	0.4133187604166743	1.651412445520143	1.2068327075335943	1.6716738709984125
C16orf70	0.28680016971071204	1.4037535980488285	0.5301266019836822	1.426539098171568
MRPL20	0.1701159415041999	1.662296286846085	0.27630533339701935	1.5979768306421744
MRPL23	0.0	1.8040773603241276	0.7985378634312325	1.606318669426599
FAAH2	0.2990308844075748	1.2500707605463304	0.3476240969967948	1.639449661091251
MRPL28	0.0	1.0268237436908474	0.27504411301428605	0.47701250601583284
LOC100506844	0.08777303801466092	2.1504214684611496	0.0	2.588221974321211
GAB1	0.8404139381516149	1.2358765531925129	0.8331256195224016	1.0555287481991587
ZNF852	0.45016454281916146	1.0405149574795245	1.2330290349518425	2.218873558272074
NPTX1	0.5035709696035376	1.3983319034208692	0.0	1.9018454230630164
ZNF850	1.2751956167658849	1.6822345848689257	1.2478580745464232	1.4722877291418859
NDRG1	0.0	2.2169410727321797	0.2661663085927631	2.038099916734462
NDRG3	0.0	1.261581200021736	0.25887578903291353	1.1565891194112936
ZSCAN2	0.16226482284407379	1.0244618434411745	0.9235459267900564	1.3122882021449627
SRSF5	0.1866096450956561	1.2813389101368975	1.4951820808362437	1.8240030509824474
SRSF4	0.0	1.833249986378241	0.6220599356758615	1.8695383350219315
SRSF7	0.040025842439232635	1.8798631037674964	0.7753117122735091	1.6046729725278004
SRSF6	0.004443084669370454	1.395858593936122	1.1351062707769428	1.3065817392335912
SRSF1	0.0832069569937982	2.2469219268755904	0.7759878269227604	2.438854613054871
SRSF3	0.0	1.6074140767912652	1.0739124170818197	1.718839495897205
SRSF2	0.21116818403925242	1.2259784664307178	0.4564582444725961	1.6627069990252246
SRSF9	0.0	1.762283342285495	0.10774127432888107	1.7839428752476296
TRAPPC6B	0.13002518515211323	1.189700423387815	0.40345798049299914	1.9168530586086354
DNAJB13	1.3394119074712587	1.0272760677592772	0.46939225751461655	1.143503806069191
DNAJB12	0.0	1.8211312013430017	0.18487858485847616	1.9530218624843405
DNAJB11	0.022477732261916076	2.0122960522919326	0.4876515562748727	1.973877463521532
RNF138	0.19432365738805174	1.3662885101971909	1.1061389830376562	1.9921519743889589
RNF139	1.125233058616645	2.386150401571515	1.8889545884282568	2.570711085124707
CLNS1A	0.13773654542541328	1.4502653054365353	0.34073753312484323	1.5797491269085697
SUPT20H	0.288243323798667	1.2285963138676408	0.3038824810616148	1.9342412394587252
GID8	0.0	1.0186285401289235	0.043196673875532825	1.2844662668548312
VILL	0.0	1.4549098397255114	0.0	1.0606290986027747
ZNF581	1.2882818984844202	1.6332272011291236	0.5485068073987563	0.4568080593897477
ZNF583	1.2299133067374333	2.289736171946868	1.8000053658622512	2.129646796263298
ZNF582	1.1927992294455834	1.8421461749648693	0.9143507521146518	2.284099635884904
TIPARP	1.911815976427424	1.8824402594188478	1.9483550131919092	2.066405182139736
ZNF584	0.3733325657228732	1.016034181829846	1.0038348023878236	1.0411417768839442
ZNF587	0.2653647311074519	1.2178678637455402	0.8779346752698443	1.6267911129575363
ZNF586	0.8930324501915804	1.4161386542239927	1.3423991186141238	1.7828648701165586
ZNF589	0.4981748943114053	1.0904050618177707	0.47347327615396323	0.8167081552386252
LOC643733	1.1860472315133472	2.267343198600965	0.6810562713011883	1.7132105488370923
ASUN	0.07365102357678456	1.541998455884822	0.3314510107928133	1.7866423875020483
CAMKK2	0.11866849893347578	1.8422142582145895	0.564327872018047	1.670963523367698
CAMKK1	0.4752208599323931	1.7380873014172304	0.6462326038271522	1.4759730627156817
MYO1G	0.0	1.3945176464521603	0.0	1.3348419411952341
MYO1F	0.0	1.0276621685781506	0.0	0.8369731917997029
MYO1D	0.07829617283707117	1.669188108358943	0.0	1.8852940131795317
MYO1C	0.06963543532101853	1.6890856302953823	0.0	1.3712705549076265
MYO1B	0.0	2.061788390667885	0.0	1.355743689565204
MYO1A	0.22244630539730384	1.2860644435244717	0.1982510008683831	0.706564949558179
RPL36AL	0.2978235865462108	1.7751715211749273	0.9363083394726763	1.5257544948522026
CHMP7	0.0	1.4516636438210022	0.45173428746578415	1.6266076996849188
CHMP6	0.04437877255586114	1.6002149887136778	0.0	0.9019435809701203
CHMP5	0.0	1.779664406644198	0.6237539737314867	1.75304830104823
DENND6A	0.5893750764016793	1.1682558527632951	0.5403390290956567	1.8794405872458468
PGBD2	1.4222673894507294	1.5427427586478457	0.8414657579631553	1.543640047741486
CTPS2	0.11371424175240899	1.249247835390598	0.0	1.4383803048071873
CTPS1	0.0690174206122405	1.673562203033623	0.3359409421979898	1.8845183980092528
ZNF674-AS1	0.6499815824733642	1.5920996533472713	1.7094545944919333	1.9656812470989087
ZER1	0.0	1.7882650961130642	0.0	1.8992576285391136
CEP57	0.08435509217968272	1.57394770077069	0.0	1.8622762191280615
FAM160B1	0.20237347799078456	2.0740241870982046	0.5564628317675406	1.9118586058421392
FAM160B2	0.0	1.0605194885119864	0.0	1.1637762345974096
SRC	0.0	1.5016896938388504	0.0	1.5351838291046294
NEMF	0.43248061384643466	1.6553196740460867	0.4114092464749081	1.8933509863369953
ZNF326	0.6194818718182901	1.9760527100164804	0.9132424102934075	2.032204042121925
SRF	0.0	1.6042062345486532	0.7178838169168722	1.4592909166669163
FAM214A	0.581052725985203	1.5706286218869385	0.804232774851481	2.0912693260438044
FAM214B	0.871993385615765	2.3494694894114767	0.9729254035143144	1.7144541222874172
SRI	0.16839071065048367	2.5300249186640986	0.0	2.62393426357252
ZNF329	1.8116998403713367	1.5961598973084685	1.9794412433916437	1.768406295470051
SRM	0.029145942769068123	1.2814525993818637	0.0	1.0590032043848239
LGALS9	0.0	1.3826742008504807	0.0	1.5104232056897517
LGALS8	0.06927709739448533	1.7934843622367058	0.44900657689335044	1.7557422676405785
FAM220A	0.2829553389474617	1.3897798183547216	1.0855720977563115	1.606202145315649
LGALS3	0.5385130382293564	2.1130058041427335	0.0	1.8008229808758645
LGALS1	0.7352333004055506	0.3176618743792752	0.7536613584016713	1.4409529130653012
LGALS4	0.715535923812087	0.8908514426151096	0.5885655431079431	1.3812670826305025
AKIRIN2	0.8186706845442193	1.3982795244323702	1.6009344440260322	1.653297610592275
AKIRIN1	0.2092586827067353	1.4069705247578375	1.2228267428466868	1.7805088096490496
EIF2AK1	0.03654124111585522	1.725990843331072	0.1989293559785252	1.9762726005617686
EIF2AK3	0.6213091119640398	1.8834796684162047	0.6527422215189131	1.994988687617133
EIF2AK2	0.0	1.9371587661496654	0.33589622006288633	2.0856107058310767
