	active_beta1	active_beta2	rest_beta1	rest_beta2
NOP14-AS1	0.585730558714193	1.3387818258494544	1.2172897657539041	1.880896510175632
FRS3	0.801079784133967	1.7662123091961808	0.9268312747328171	2.083907220468766
FRS2	1.900594639765253	1.503877504806792	1.7869529354775628	2.215696715464604
GOLT1B	0.16037431933766905	2.025816736116123	1.3715864886331544	2.310398233148087
NAPRT1	0.0	0.6445856349425739	0.0	0.9454069510749553
CRK	1.135841747456281	1.4420368033846402	1.8721752344125948	2.1113830987289433
SLC25A15	0.0	1.839722420308809	0.976273727817286	1.9861827433889587
TNFRSF19	0.0	1.9692080113588397	0.020041897879476075	1.5667358952557524
DVL3	0.13998340259034284	1.5299003768889583	0.20394345150216805	1.6083695045609283
PPP4R1L	0.7390339409125993	1.6607826086100606	0.8721265589116531	2.537921019718956
QPCT	0.8090295805555135	0.7085197039782577	0.0	1.8952173229671234
PC	0.0003256982807337393	1.3400738085765382	0.0	1.4679882989383128
RTN4IP1	0.38722862828096255	1.7127093345103754	0.8329841911961047	2.399663916496061
B4GALT1	0.01046702647938657	1.7732922782026905	1.1462973431420491	2.220214340892945
B4GALT4	0.1878434879430592	2.1571323989570033	1.431688532763671	2.3821959111126403
DHRS12	0.19962338319390857	1.3100466502288526	0.31563853585070767	1.5848225251669106
DHRS13	0.0	1.6244005659129854	1.0704417011263043	1.526972668104397
SGOL1	0.4988070410551132	1.1212250991152495	1.3828763197520189	0.6327626185417559
TRRAP	0.0	1.5822296164509497	0.0	1.7926212841092743
ASPSCR1	0.10095817890281056	1.0871912152017515	0.22025508498057997	1.0764162114633637
TOR4A	0.4629881126258564	0.7220382905287664	0.0	1.423632498361218
TNFRSF1B	0.0	1.6092639753530387	0.7507813894600257	1.8142214830455927
LGMN	0.0	2.0497779300415173	0.0	1.6006958719324302
TNFRSF1A	0.5121394999736805	1.2501123019947806	0.9304501787613962	1.4573330735146355
FAM174B	0.17042989806900188	1.8323532190731133	0.8590366310567146	2.0766062122386786
FAM174A	0.6785080191922612	1.8977014963664631	2.0710340801339706	2.8307363901759306
TAB1	0.19160712172223324	1.3730738584131956	0.05419058904826763	1.4349532067250654
LOC284023	0.7619812030608654	1.546713378551288	0.28255759862982655	0.7064285025144967
GPD1L	0.12302964253113448	1.7392863617561505	0.45130753739714397	1.8974575525374882
FBL	0.11537678233080824	2.0954708481555504	0.5177778002208575	1.9914489150493175
VMAC	0.2890504364974671	1.8744017382196259	0.2502880845692712	1.621102580227298
C6orf211	0.11714569727602525	1.6696842356114632	1.280953799960831	2.241728699358593
DOHH	0.036800935862953875	1.3881774264395095	0.5992405031119449	1.46402840188125
PRPF18	0.14065332805348263	1.7956754104609853	0.5943494919186583	1.6605348017169488
GCFC2	0.4584010519425088	1.5348481845795046	0.8403360052544468	2.106283730673974
EHMT1	0.10191316912997583	1.2328702910419926	0.0	1.728513133301734
ADIPOR2	0.11990888154806792	1.6469183140451897	1.2067616712836775	2.5252897781708326
EAF1	1.0968277802863116	1.8332016731640464	1.6830340656261207	2.0087242145337396
HPRT1	0.025655474005565265	1.6606044093810612	0.0	2.247327917271978
PTPN6	0.04704914792141372	1.2725925536268945	0.24025621453471727	1.2184371486705976
MARK4	0.0	1.3174370464754044	0.0	1.5982839282308139
FOSL1	1.6710151239066182	1.8634388830972521	1.547031720030001	1.4481751500253977
FOSL2	1.221808427670566	2.224996793903764	1.8733530234780673	2.108127512781707
BRWD3	0.1163731321537227	1.62433836368021	0.07428938579355596	2.112607531292246
IGBP1	0.0	1.5185109732263404	0.36533961063666676	1.7972194464522326
NUP54	0.0	1.5411618860875527	0.7326477688476968	2.4109027994094907
CD63	0.19713411462547523	1.7953065878256362	0.0	1.6458508883924525
NDUFA12	0.34266938196029234	1.6860259521995036	0.5262005036110934	2.321813486133255
CD69	2.1516789450253184	2.4424167656880402	1.4853304890601606	1.960498386268303
CD68	0.21549428218381592	1.4209143526226002	0.8907409614994601	1.6754692616618136
TPD52L2	0.0	1.2108358314281085	0.285840387231092	1.956644985239608
EFCAB13	0.09942397894212632	0.8492230041002797	0.7491101341879532	1.3698063503349496
EFCAB12	0.9569574112730145	0.9953737027495261	0.0	1.5415338061564643
EFCAB14	0.016592786397494126	1.9995938115720495	0.09752779999813102	2.4470251495167084
LPAL2	1.0385588915256896	1.5542034063138788	0.0	1.6017967630423133
SHCBP1	0.0	1.940436484671864	0.13775355257293082	1.9783268218532368
ISOC1	0.0	1.021361431862439	0.9624661833436042	1.7169227642984501
BTF3	0.0	2.316646106754681	0.583888677658712	2.7717764555229976
ACTR3C	0.0	0.8021264139560007	0.20459696566441335	1.069297938980762
WDR13	0.2227643754771191	1.1428884323193114	0.4211683549020507	1.6118006938161737
WDR12	0.19767986220423456	1.8523092481820875	0.8351846034155765	1.8104616802487816
SRP68	0.06112586473359051	2.034179202843517	0.8158260042915667	1.8968957757436613
WDR17	0.09167802288351463	1.4564110557342458	0.2839306141646274	1.5255302597068292
GABPA	0.0	1.5818969615393614	0.706803058391068	2.1987305559166126
WDR18	0.06805535902565135	1.0086244125566872	0.0	1.2810628051199187
LMF2	0.0	0.4166485649850683	0.12752872376789978	0.6264105015672549
PPP2R1B	0.0	1.8727653890104445	0.8789610997553708	2.332111079543559
NR3C2	0.1855652525567333	1.8309797652507867	0.739579002672156	2.4921491567951297
TIMM9	0.25547259626897767	1.3127698301639625	1.176321256678094	2.2642063854761383
C1orf216	0.07791918402708894	1.4247056049076288	1.4074199267203744	1.585013542461623
USP9X	0.1643368498788645	1.6551235867360494	0.4641187011023726	2.0812181590873107
ZMYND11	0.35155813299823885	1.8327579890984218	0.48909495228739985	2.5687880514997308
BCL9L	0.0	1.2157562423470318	0.7134162637802772	1.4603236782330342
ZMYND19	0.0	1.2147474442735149	0.5733014516484751	1.2180026342878143
CGGBP1	0.0	1.0128093703972392	0.24913742496396296	1.398461235212626
ZFP41	0.28344314111965996	0.7023995067698702	0.4253646893214472	0.5608988072565967
MAD2L1BP	1.279680788608652	1.4412288517793213	2.0598413693054343	1.9284510170365545
C10orf35	0.0	1.9161137920914493	1.523014705799405	3.2384870188713797
PKN1	0.0	1.4315197515857163	0.0	1.4618309206549438
PKN3	0.0	0.9950407158296454	0.8135680501963756	1.398465165117767
PKN2	0.3966805101213334	1.562417703511052	0.5618899668426224	2.2399309132685543
RHOBTB2	0.0	1.7028583188438917	0.7956882786068031	1.4571903771437955
RHOBTB3	0.429788911560046	1.6504026065101665	1.3475844565671622	2.5593890699039035
INO80D	0.42274727919920946	1.5969893722626018	0.6101348141470301	1.6175848534568544
DIS3L2	0.4668104537790098	1.514882450682871	0.9780390029066761	2.1465140465159376
TEX261	0.013043215959605423	1.9483690879565627	0.5961905354062776	2.4259755635885374
HDAC7	0.0	1.4721127559301204	0.0	1.5734665908815666
NGDN	0.38467230512853845	1.6810754483501626	1.0125854055858263	1.8328401763048916
FAM124B	0.4089451023207339	1.67519901617623	0.5389486362082861	2.5291178861584442
ERBB2IP	0.0	1.5480340581578391	0.21603101429366928	2.0976892317799485
LDLRAD4	0.5610883421459449	1.973799474615431	1.2088227802858933	1.74950062974003
GOLGA2P5	0.8866869534192047	1.131233274843675	0.0	1.8072113472744442
PBXIP1	0.0	1.4940400648974403	0.0	1.4203876425751618
LIG4	0.807719825655479	1.6854945409466486	1.693123518249402	1.6697168418018506
CSNK1D	0.0	1.5691571522556893	0.4784584813502667	1.7868501686208065
NAV2	0.5767080429589962	1.930773797800542	0.0	1.63322039351122
LIG1	0.047166856548365735	1.1594743111172314	0.0	1.4937179595992243
BDP1	0.4151562907508378	1.5810194082024747	0.5772950843429095	1.999186388786173
APEH	0.23269055687325285	1.6668871606356188	0.0	1.7683830888379353
IREB2	0.4479646819127597	1.792439707850928	0.9230471129428954	2.4011780037524324
RNMTL1	0.4797472810254108	2.0289775475880343	1.39861782745906	2.1690325467938005
EHBP1L1	0.44116961801602145	1.190295289345087	0.6931274528482188	1.0095541487455995
FNTA	0.0	1.48353824048525	0.4768186906132666	2.213784138501693
C15orf39	1.6914942062290184	1.5850520295414812	1.7414686656900984	2.0142250099000676
CRCP	0.3138680065505748	2.045014960924456	1.456997821588794	2.4721045976833818
KCTD10	0.0	1.7188367433515468	1.1701532307677704	2.468904112400982
KCTD17	0.3964536429914141	0.9911491257203985	0.746903400940751	1.1738152731880016
DPY19L2P2	0.22482999918409732	0.8801067463031054	0.9567896081930637	1.4220356797039582
KCTD18	0.33291222741824406	1.5515630230611241	1.0506051080776877	2.24107784249903
ZKSCAN1	0.637309761495636	1.6486526434223534	0.7506862624778773	1.9055175568191094
ANKRD20A5P	0.25631225710877514	0.9435638770672814	0.21192732197939984	0.9802871373020879
ZKSCAN2	1.1160985077129855	1.9107924675885166	1.5767445383778176	1.9011531843905172
ZKSCAN5	0.8896877196177522	1.7450324174796499	1.052462690400346	1.9273128719802448
ZKSCAN4	1.2390645927361312	1.7924860380351697	1.4727808349891616	2.383347014300702
ZKSCAN8	0.826603928850299	2.3081633570765336	1.6108224624351	3.331373013251344
ICK	0.1056293381049592	1.864826790781897	0.9620182382961204	2.132685662795755
GLIS3	0.4522355650203876	1.6413330050810433	0.7832947914960835	1.9719598605788866
KIAA1407	0.5462873377013716	1.259741114618251	0.0	1.2099356103478558
SLC25A34	2.050488276820983	0.30661280549655434	0.35225198577793976	1.5953786996599508
SLC25A37	0.08950467263381282	0.8152290529519945	0.13046852658128635	1.2940383544343104
SLC25A36	0.14233303799587413	2.193060300618998	0.9130211549028372	2.327470157534908
SLC25A30	0.4098488236306527	1.8287215196542383	1.575330706964374	2.5189206276208713
DCP1A	0.12743364370261123	1.9798215474336516	1.3223261093751386	2.37293253223542
SLC25A32	0.10160161669953567	0.84487623094317	1.0441650519608177	1.9117418957936292
LOC645513	0.2400911106259951	1.1665407578323128	0.0	2.5551660791466158
SLC25A39	0.0	0.8358456599352644	0.05866262910460822	0.7571853093496448
SLC25A38	0.23641506623173125	1.6480597607140417	0.8875698877938283	1.8506705855369303
LOC642236	0.32061138815507406	1.687609074694267	1.4234990413865065	2.202373032374389
TUBA1C	0.0	1.2749085418671668	1.3286821176495491	1.1382691497655955
TUBA1B	0.0	1.5625183003542544	1.044808835347457	1.7880370172528617
TUBA1A	0.0	1.4275408450368392	1.7711430390713578	1.2734198345077334
TMEM181	0.128395921072629	0.733923641991039	0.4805238632189298	1.0096667533971015
DBF4	0.17448811453045754	1.710386136198152	0.9400912298143214	2.7460412585771663
FAM102B	0.029554477993447754	2.011155191195916	1.197265425373718	2.417306018172695
FAM102A	0.0	1.4731239964026859	0.38304340203221365	1.5734843355211856
RIMKLB	0.5342774700921107	1.9371136967464573	0.8886225940307999	2.2720208556948758
TAF6	0.0	0.8671096701416532	0.0	1.0054864241354602
TAF5	0.40720067715928954	1.5882225879835952	1.1927464049009011	1.837388145218791
TAF3	0.09295327238916395	1.4263843916120003	0.9781390230588686	2.705362543027009
TAF2	0.334489948849621	1.528841478705236	0.6617077850889086	2.3777490448910306
G6PD	0.1013761092374687	1.6285261155758355	0.4668850857166709	1.1688233805410653
HMOX1	0.13724164492882754	1.1752019492050618	0.08367625955648465	1.4169989472660174
HMOX2	0.0	1.5607682176388857	0.7053947656512854	1.8522414763894524
TSPAN33	0.07668344213478544	1.7599348822814629	0.13990869466914177	2.187054026940005
TSPAN31	0.2098749072689358	1.473680200272192	0.1629580331497051	2.3259359698797946
POMT1	0.0	0.8292255271006648	0.0	1.124783701202799
POMT2	0.0	1.5526620962809246	0.23571053103680087	1.5820339214629935
LINC00963	0.025618647309139257	1.2269507233000505	0.7531859794548069	1.5396350169508524
AGPS	0.13369358474082416	1.7527562183082406	0.8504591469588644	2.287244487744523
ALAD	0.0	1.8207611766360743	0.0	1.7573642252470194
FOSB	1.1058227093709274	1.060467841985768	0.9858631984417862	1.3371416321111809
STOM	0.0	2.6774950474447508	0.17638694979312994	2.025418385356853
CCNG2	1.0520024339950451	1.8590322241024626	1.538303176073329	1.571064797868981
ALG9	0.060139516388378514	1.6102005640338317	0.46616176458317843	2.082253152831812
CLTCL1	0.8879271321466196	1.3590737234778247	0.18722389271904025	1.8693265110158728
LRRCC1	0.43669029174302776	1.2539658734623476	0.5920154002283384	1.9475342339987374
NPLOC4	0.0	1.5621459828041955	0.21671430327644708	1.894864983356324
TMEM86B	0.7070988329748586	1.1120258555182374	0.533304036123728	1.2160664501842031
FNIP1	0.3971130641998956	1.586609039920975	1.0601439716264476	2.3125483683630077
FNIP2	0.20236560330273667	1.6479293268751853	1.0049072637653922	2.243223175722156
SMIM7	0.01719497445745995	1.646424181224215	1.234976075995577	2.1544021874769386
AKAP8L	0.21143208092771282	1.3730975462277994	0.5349430650717537	1.4536130050243212
SMIM8	0.4885200559323255	1.2413889208169053	0.8702346986195726	1.9920701607627873
AP2M1	0.03690918720300817	1.399831251327329	0.07162836803857794	1.700267503628929
SLC7A6OS	0.4001269045163277	2.031700328499598	1.245411187104187	2.397097585105032
PDCD4	0.0	2.4014236490795366	0.2553486336519426	2.484469650919757
PDCD2	0.3049490677015851	3.202840064905812	0.16908220678190403	2.840656710238496
MINA	0.06941078174753751	1.851442815227352	1.1229465833870935	2.4257516996216895
HDLBP	0.0	1.3297624671593138	0.20260922156174468	1.6207065790072765
PBLD	0.24391487445117285	1.1307239753715834	0.0	1.7864136495113427
ARFGEF1	0.1552671688860299	1.3827896095142302	0.3305314770775486	2.2141752618943524
ARFGEF2	0.19831000667903942	1.5397799445838536	0.34005395608511246	2.2062215727614705
VPS26A	0.0	1.5440562803271105	1.1461130709241822	1.8124260662530471
SREBF2	0.0	1.7142803784616236	0.0	1.8837511004368104
SREBF1	0.0	1.354929474638787	0.0	1.3728142282086302
LINC00265	0.6415860546361332	1.7939266848490547	0.8583083658537783	1.8343283590856718
CIC	0.0	0.9321572382737526	0.019441269026873355	0.9279251637517923
KARS	0.12926695180428358	1.9717270161938096	0.4931082501251417	2.1348217458780074
RAB39B	0.7262292666123357	2.1693960705301905	1.7540898804839633	2.654395948529683
FBXO44	0.5257092091608593	1.656991753868847	1.3029868225650898	2.652172820639791
SSRP1	0.0	1.6335578709140555	0.037165139207246414	1.822308865165062
IL12A	0.5776761041846896	0.4076178075852013	0.8742909530287455	3.3399328158564208
IRAK1BP1	0.07719769306254101	1.5565335924158763	1.289257412927254	2.3695391681796294
COX6B1	0.49263276219125174	1.7634067757776142	0.6733678193447834	1.8162071991184874
TAF6L	0.07817224272720667	1.33495743699493	0.30914130669543577	1.3523022459466676
LOC100506083	0.9094331126126143	1.2900016879925158	2.5988272426408208	1.1484471158647833
TATDN3	0.0	1.7952386261660231	0.0	2.0068399813647395
TATDN2	0.09249073987370077	1.6411558379301787	0.31797308456121504	1.9362143864530643
C1orf174	0.0	1.759658042012433	0.8008621658962195	1.4240550029219554
RPIA	0.0	1.6918453019032567	0.3460193613136384	2.272132223670439
GLE1	0.0	1.6322659997410198	0.830336804379799	1.8492452638273496
MTA1	0.0	1.2816995149651569	0.0	1.4807959914655975
MTA2	0.0	1.4538071535237331	0.3442246434138764	1.6780971630407853
MTA3	0.35100475516133944	1.7041926176571174	1.045704809517719	2.004766841956742
LRP10	0.0	1.61811604523677	0.21945153110982865	1.1508764568659242
LRP12	1.1563378930232957	1.8488239907079629	1.4400187852259667	2.169906791065054
CUBN	0.0	1.1742552295466262	0.0	1.1968398178169972
GPC2	0.4593783397389589	2.0504892746957504	0.0	1.3362757383106092
GPC3	0.0	1.514440603437536	0.0	1.9721365431969278
MPHOSPH10	0.34503492922984813	1.7411039285760943	0.985414010778365	1.780278238774211
C21orf15	0.5756075349185908	0.3633442678884031	0.8049807169116047	0.14920796603895245
BBS9	0.10057179517431973	1.2216298093754996	0.3510699975195063	1.9781500796655538
BBS1	0.5927034499228199	1.681098987504816	0.0	1.813876449316771
BBS2	0.6308011557710109	1.344194886879969	0.6053555500923856	2.38457380193424
BBS5	0.030684278562821785	1.1467541708038427	0.7857232864449004	1.8760644636318557
BBS4	0.3012567752510631	1.1324662729718677	0.5357482344425122	1.7934029519589474
BBS7	0.32298800272382155	1.2809332423221906	0.7709212857072726	2.0012516721893507
ANKDD1A	0.0	0.7243810099841274	0.43532016783444977	1.038982195420373
C2orf49	0.8018422233880402	1.9427474214947151	2.2033421077355753	2.0636755944737546
C2orf44	1.068239997062752	1.3738817627999265	2.263009241638739	1.918116394351781
C2orf47	0.16900348910483984	1.5184108406673824	1.3934921654364694	1.9266538793538899
C2orf42	0.7876172916835252	1.644970417991847	0.8196124121073073	1.8152970525886412
AGL	0.23891688234621747	1.1715830298558918	0.2652446025680583	1.8960124282899227
NIPA2	0.0	1.7292022134049119	1.2130554124558666	2.443937829049449
NIPA1	0.6725809150326513	2.12721657747977	1.3202676521249495	1.9770472384319622
SSFA2	0.055287121949319146	1.21407832537029	0.2958380633914767	0.0
AGA	0.0	1.767838670115668	0.17179872470584223	1.7928149239465245
CS	0.0	1.524614855076372	0.1287297162840372	1.665815890158111
SCFD2	0.5163183676517877	1.242103030120677	0.8980662765032525	1.627740659161802
PDCD10	0.0008050845477548163	1.7881557051361494	0.898127521478626	2.600560740546216
PDCD11	0.23973459201274133	1.7199646090836531	0.21771367586558918	1.906558183112708
ATPIF1	0.4470278500221521	1.0345757416550576	1.3203947731539853	2.1802858110614713
LOC100130476	0.6398749961699338	0.9530338597994108	0.0	0.9257127746290148
PIK3CA	0.26351830937716986	1.757039750529131	0.8109759436899154	2.263467416163855
PIK3CB	0.28437529554315233	1.6728371965367248	0.4660364548858312	2.4287150285501635
PIK3CD	0.0229982372512561	1.269333233264178	0.12737777485217336	1.538769039234733
PIK3CG	0.1111240119160742	2.265650879799311	1.4024458619363658	2.4155452898212983
ZSWIM4	0.17015575497296934	1.3238616796219511	0.0	1.421911847943094
ZSWIM1	0.8301007961968706	1.5087625678385648	2.0036901678520977	2.100787744262928
TMEM59	0.0	1.8782833885685217	0.4985018617854621	2.2227760052707546
TMEM57	0.0	1.8730705314945157	0.7287962386590021	2.74972947519513
ZSWIM8	0.0	1.3748923233191097	0.0	1.5583563964598652
DIMT1	0.020423570245006416	2.0223219004082176	1.1829776574130209	2.3362409179939605
IQCB1	0.3870015456849786	1.7293349231719632	0.7655330721134129	2.1000912687343773
FAM84B	0.9236873064939665	0.5838605591393092	2.2032454568527973	1.6748746518614783
POLR3GL	0.0	1.429327936394148	0.016637054062836353	1.2584413728286759
MEN1	0.0	1.4447640403003879	0.0	1.1315285570471403
ADPGK-AS1	0.0	1.2879808022989896	1.0943379124047619	1.6007679236859564
PIK3C3	0.6008425539415622	1.8713548750824969	0.7778349975186252	2.480849586200231
PRRG4	0.44132696270436494	1.443515457917876	0.6692382858747753	0.5884571883338214
ZNF675	1.3859171365244138	1.8163326024996873	2.0059884366526224	2.5476602212151924
ZNF672	0.0	1.6794689822677717	1.0800661094332231	2.01797308142424
ZNF671	1.3564357965339775	1.8867599792400913	1.6734659944899033	1.9528666122009077
PARP16	0.06272506507597865	1.5632007811665531	0.9336398277837078	2.170315314414364
WHSC1	0.24039523199329732	1.1281942486247343	0.4433538161428493	1.604337028412812
PARP14	0.05521234674346842	1.218372337114782	0.07929304773397719	1.310119803808118
PARP15	0.0	1.402579173775573	0.324448035280378	1.9546566398765082
ERI3	0.13264891490500974	1.3096350573515463	0.0	1.625747003513888
PARP10	0.0	0.9603000411409709	0.0	0.9206018617885958
PARP11	0.28598085489712216	1.753616893388491	0.8271241722286542	2.1570188822706013
ACLY	0.0	1.286682570039333	0.0	1.3983272416717902
MAK	0.4869990583494116	2.2156369626793437	1.2552054871855338	2.245214883956141
MAL	0.0	1.4231592143054521	0.0	2.291697623278318
EVL	0.24851725522311646	1.7178922768079614	0.6977199016209745	2.1585985811355037
ALDH3A2	0.0	1.565785212381772	0.21078312535905994	1.8416020769863406
EDC3	0.08692321089572741	1.2041049518149647	0.7438186723156518	1.6604114427844936
EDC4	0.0	1.478890513275225	0.0	1.4381917949182694
CSDE1	0.0	2.09573047650386	0.07813691442844291	2.364729088583942
BACH1	0.6612023020215644	1.3198012009873357	1.0061057657463315	1.8834213074672075
JAM3	0.0	1.6244794389737536	0.3933440311927625	2.10096233144318
MIR548O2	1.0609639809891795	1.135709594568407	2.218965682430995	1.880913695457016
GMDS	1.0243582791164816	1.5299999637272998	1.078555892775701	2.1619599255766047
LSR	0.0	1.7046378536309947	0.10212192923429474	1.7095130148957431
LSS	0.0	0.9292966937244219	0.0	1.195824577162695
WSB2	0.0	1.628790726331783	0.6666043628926468	1.8033084162377642
MPV17	0.006993470952383947	1.1255718676153792	0.0	1.1818886721565585
ANAPC1	0.19943519874779353	1.5815735244586422	0.0	2.0935735893871485
ANAPC2	0.0	0.7457024912815514	0.0	0.8514027151698021
ANAPC5	0.059333425230828254	0.915012002437352	0.029291701221616652	1.3222318108228415
ANAPC4	0.12972214522157108	1.1027152679992307	0.07130978739940252	1.865519111171102
ANAPC7	0.38680978472495303	0.9804230032547303	0.7678738343032318	1.71149739739933
RPS6KA1	0.05108892241501089	1.5888235704456166	0.22473964332910995	1.505141230151238
SNRPB2	0.0	2.366672936144652	1.403956691169784	2.9483783155161976
RPS6KA4	0.0	1.4664313399888032	0.0	1.5418146142705784
RPS6KA5	0.637927535268958	1.9552934796255164	0.9983701527655603	2.2920150555584224
PISD	0.14630521131284158	1.587639776212682	0.6055724686692858	1.8388045640215354
PSMD14	0.027387321431859464	1.8410549305370494	0.986280004045045	2.382832530815434
PSMD11	0.0	1.76675014136347	0.7708453947748758	1.5736783105316432
PSMD10	0.0	2.1346327929881177	1.060431244487905	2.3876606545554906
PSMD13	0.0	1.2450119998378162	0.113156141670684	1.9560270952054308
PSMD12	0.2220985612824412	2.011029525027394	1.4196987924442812	2.449380141522107
UTP23	0.74327417577777	1.4649018929224753	1.9122200960903324	2.46696992479152
UTP20	0.11435433393424961	1.6174199322977012	0.19479018790562935	2.0395846907153494
TMEM198B	0.0	0.3249877466598824	0.6039318576139662	0.6337408185789984
RTFDC1	0.0	1.7784154530597085	0.2525398417966419	2.1788132998167375
METTL2B	0.10845715867236191	1.2274013749303014	0.3914392077077298	1.9415189462707525
GANAB	0.07725022998005965	1.2902790741460595	0.06617551965152912	1.4294449851751387
VAPB	0.0	1.4510104850876433	1.034857692410395	2.381286275656089
VAPA	0.0	1.7599429943775122	1.3058130134905102	2.0657586645496506
TELO2	0.0	1.2886386729091672	0.0	1.47530822461785
CTH	0.43973855310856624	2.8220496553467824	1.5698948761651719	2.601987871958279
LOC100506710	0.15821286468576015	1.8167274143612737	0.5029248410416717	2.687982701856354
EXOSC10	0.21307921629097462	1.2838528583536248	0.21362925673380187	1.5843029240350872
ARF3	0.0	1.5954734703945601	0.0	1.8431996969216888
ARF1	0.0	1.8043840364155537	0.2585281815684405	1.9754996241526785
ARF6	0.34238489515483317	0.07332525512972897	2.0075427790804703	1.4097843894222837
ARF5	0.0	1.370532295695441	0.0	1.2174683101471335
ARF4	0.06569360812767998	1.7824132717828463	1.2731587558091773	2.728507519901047
RGPD3	0.5005136767063519	1.3011326983482552	0.870274669865636	1.687242349536289
RGPD4	0.3535670146635401	1.5195909921083246	0.6701738245314871	2.14743839953273
TRMT44	0.42728423803541027	1.6131614185864291	0.7040310605853121	1.9371088276980464
LINC00674	0.09423019041934574	1.6125300450540268	0.2598738368075761	2.1551749752714384
PQLC3	0.0	1.4347155743833706	0.36123046943652165	1.9411721013909429
RAB11FIP2	1.0645862821527403	1.7398679787672156	1.6322369345315475	2.4924286422925936
RAB11FIP1	1.103340490612518	2.1050134422290236	1.5587345998957913	2.454612227272691
RAB11FIP5	0.09895314842717529	1.5040709738826716	0.6950281088997672	1.72476197826502
RAB11FIP4	0.1924271405924905	1.7851599866159313	1.008598804603514	1.8352604844611435
METTL23	0.0	1.857803374887487	1.6059350444734741	2.0872222596244727
METTL22	0.5143977014967682	1.6857852762956427	0.7543505204815819	2.17576281772821
METTL25	0.5783308865835606	1.572564002346585	0.9554101784717718	2.362692019301655
MYL6B	0.5967937397442605	1.0756854597555507	0.0	0.9326936769967165
IFIH1	0.14550112529967182	1.4778618124018632	0.8101064053923617	1.9294075381006879
ACTR10	0.11173651522943415	1.4235649549793932	0.7327945047575649	2.2935450242711464
HMGB3	0.02596280152795117	2.7233374056588615	0.3094219141050926	2.183439733557753
EEF1A1	0.0	1.5711146071285256	0.2078967258372063	1.2705698707823891
HMGB1	0.0	1.2597690448307313	0.24673007055227453	1.3172218831719449
CHP1	0.0	1.752079141944056	0.08595618888947675	2.131154721414779
FYCO1	0.6263762936644863	1.87298853679256	0.6488089043149137	2.159947800127241
SPNS1	0.0	1.1732545793549305	0.0	1.400778080383718
ARL10	0.0	1.4157319021900883	0.29566663797526355	1.8916146683492487
RAB2B	0.0	1.2963470016064917	0.3748406414521336	1.6972867647911014
SLFN12L	0.2841040537129199	1.2684204777471193	0.7223451919165531	1.874617021774605
ARL16	0.7227127306277327	1.1724478936406615	0.7661044970890619	1.2633825046788896
GCHFR	0.019339531054677464	2.2253289567155052	0.6501174572809871	1.8216521397778438
WDR45B	0.08560419074362087	1.622548604245946	0.7212902159111099	1.7410338443747715
AASS	0.0	1.2362155518483642	0.0	1.5684365938544536
KIF4A	0.3134782401564381	1.2601590603199464	0.5733036186909541	1.253011752357071
TMEM159	0.0	2.1113368617237107	0.21399004722510123	2.4164929625046185
CLIP3	0.055176852279010855	1.0360482805944125	0.0	1.3485259551561408
CLIP1	0.036505440214265744	1.5740229253621656	0.37467087521117415	1.9521348070873306
ETNK2	0.2671943888523455	2.4310186751254528	0.583264440125607	2.2101446434983036
ETNK1	0.0	1.6558681770189467	0.1640364845749483	2.666097636397534
CLIP4	0.4602109518136574	1.5152297873143743	0.5251175324345942	2.534726917079439
ERMARD	0.0	0.952102457213274	0.0	1.191613953441247
AP3B1	0.21571562665053545	1.710306953312639	0.607199213905084	2.416635005717242
CD48	0.2106592606130962	2.594889655005724	1.0904937146724263	2.2949462356934736
CD44	0.0	2.1533079938024278	0.3145510232340165	2.2863325236650387
CD47	0.0	1.6531367022337946	0.47641439062939606	1.8251074976939519
CD46	0.0	1.1888470250443994	0.0	2.0014376077058733
LINC00094	0.043932503290994386	0.021335085080010998	0.7070792624277985	0.04741389211115633
DMTN	0.30876275421169885	1.431899343434861	0.7149247789224107	1.524672956242919
FPGS	0.16718889708988957	1.7256167837271696	0.2603748278060607	1.832296172490521
VMA21	0.0	1.487677561720167	0.3305062632075205	2.4588911038123853
LINC00282	1.2120908558904648	2.04570439567129	2.087189521167856	2.612125943254437
CLK2	0.6407440513122179	1.515244458760888	0.7123759910308197	1.5699913649377473
RAB21	0.007983635356110744	2.2155693405126935	1.2836730824267806	2.910720440670684
EIF4E2	0.15475698272805694	1.8309960405711414	1.4083582003223498	2.3579363337944423
RAB24	0.0	1.912922844499533	0.4055652787217573	1.5869257864857735
FXR1	0.044105489374411	1.462739610432	0.8164949003090047	1.8178793373477533
RAB29	0.0	1.9063508680386272	0.8786581594026205	1.9676809447713703
CALR	0.0	1.4791156565500412	0.07767446220985079	1.6648208856841529
CALU	0.07320119018397413	1.9350480837758077	1.642494615689262	2.649909803516608
FAR1	0.14889088599688644	1.3962845904460475	0.5530634760990926	2.193704572824782
ACTR1B	0.0006899487867483096	1.1605032026035806	0.0	1.3902815930404349
ACTR1A	0.0	1.8181020182036	0.9597944794098516	1.790979263408761
WDR70	0.8965038675932812	1.6291368665983341	1.1330094045896724	2.203766135352301
WDR75	0.08706391192996168	1.5785249938398251	0.6365404994645137	2.0549680135025206
WDR74	0.15840190715142516	1.9521617622352851	0.49563406032561197	1.7359734164574814
WDR77	0.04897338187486309	1.551599370997767	0.09876358273849158	2.0355508076845803
