	active_beta1	active_beta2	rest_beta1	rest_beta2
ZC3H13	0.09097114882803474	1.3675964813355967	0.7808244713136308	2.0287497177799385
SLC36A1	0.0	1.2571960101874897	0.084502479687256	1.6791037505931758
ERICH1	0.12907888167903608	1.7003265114483406	0.5078798110182547	1.456195246483489
C14orf119	0.0	2.1059836004856978	1.1707037393052362	2.4329519163680713
HERC2P2	0.024966397055327934	1.0343528879699568	0.0	1.1301885772205662
HERC2P9	0.26670499088068145	1.2093538279925775	0.11614508551297195	1.2568355474759303
KDM2A	0.8193023072838922	1.884965290978189	0.9941378570462005	2.1046892870411806
COX4I1	0.08304101182806031	2.0240126766438404	0.30372599068269335	2.094206958533072
BFAR	0.31124950353043473	1.374035720793106	0.9905332111448643	1.9276774021367038
CRTAM	0.7208538039083228	2.1318893771124037	0.2169531277694904	1.4869964855989397
ABCD2	0.4476377526945923	1.2999806441917992	0.7398865591157261	1.667740853644765
CCDC117	0.4486524099048681	1.379881245286395	1.7918228895765833	1.706652475322157
CCDC115	0.0	2.0177037098861814	0.0	1.8318168324115307
CCDC112	0.3442367164839322	1.919194052224062	1.6822019332339948	2.0634530016560206
MCF2L	0.0	1.0894632009677896	0.004572689632091524	1.1191951248182277
CCDC110	1.3145748909792696	0.8176563004001847	0.035362933199725576	1.3739990267088302
LEO1	0.16964151126641125	1.590304560687823	1.298805107473722	1.9446827256643697
LINC01215	0.12475366572708148	2.1966541875931345	0.733303447698536	2.2974744957250235
ATP1A3	0.0	1.6750846410246403	0.0	1.6926549195181413
ATP1A1	0.04215811341424988	2.002503544951806	0.12375029736917934	1.9845001516190148
MGRN1	0.0	1.2550898784614533	0.0	1.4226515236575537
CRTAP	0.0	1.4497590881690274	0.0	2.08457498152513
C2CD3	0.24221892355560676	1.3241441409190113	0.2325470850485264	1.93621921855519
SPHK1	0.0	0.7147759381124009	0.17821219796458532	0.7016808816039883
IPO11	0.2961916196334478	1.6667478565640617	0.4871559176890719	2.1620016081927718
CUEDC2	0.0	1.319879436768839	0.0	1.38465968518248
IPO13	0.09159790027876075	1.017507492273489	0.0	1.3657943638447907
CPEB4	0.7851325810742402	1.7837666941853454	1.0366820876375389	2.062963882616255
CPEB3	1.1829837061739463	1.4106085513961013	0.4826593004199164	1.7337682028429953
CPEB2	1.1502195021187431	1.621681385606131	1.4369407578072062	1.843519703757897
SRBD1	0.5870938873288395	1.909258335651593	0.0	2.0924978686581133
ABAT	0.0	1.5049384982941272	0.0	2.0303187653530923
ZNF780A	0.5659032396884299	1.561741304294625	1.221189761866551	2.6189691985425663
FRG1	0.22000592238391212	2.175980440976633	1.057998733239666	2.4038134862332483
C2CD5	0.0	1.29320543973649	0.0	1.6452585515011957
IFT80	0.48513919901297303	1.5579840716972448	0.0	2.1635579476068907
IFT81	0.5023230752159192	1.2482883332843675	0.19447949593404293	2.272381763626644
IFT88	0.1219992663550081	1.3877510573115452	0.0	1.8881727821687209
SP2	0.0	1.7328201148121025	0.6651695365968822	2.0639221581494938
MCM10	0.1359405281498652	1.337468695634153	0.03765143692770619	1.5309065355106082
SP4	0.4130803051495904	2.1520486395851584	1.3235076886913046	2.5425345825738486
ATG4B	0.0	1.1075289467217488	0.0	1.3354504601608606
ATG4D	0.06479255485585657	1.863584253398164	0.5927472668614215	1.961082478635091
PNP	0.0	1.5517215700389466	1.4613420912334014	2.046822800724439
ANKFY1	0.3132536934267881	1.5479397764833704	0.0	1.984449043655046
PNN	0.35732971654338425	1.9367524921476482	1.308704383235901	2.5132503163831394
ATP6V0E1	0.0	1.627956244396345	0.1741148697037849	1.757023877466967
DYNLL1-AS1	0.3123006704009121	1.0760613399761234	0.9241623832010696	0.47982974681766843
SIDT2	0.11470919264460461	1.4029238223261467	0.0	1.7993837747913133
ADCY10P1	0.0	0.9609992466168837	0.44283633615727064	1.4421671750795317
SIX5	0.6130949773984181	1.5086723636479227	0.6220418314545523	0.9798912530094877
CNPY4	0.3190199257936412	0.8437554875578713	0.1173351151351034	1.0535626209924163
HMG20A	0.0	1.5481432015613699	0.4009103752914852	2.16852018200109
HMG20B	0.0	0.6787666546389975	0.367481669854104	0.46381022444266384
AAGAB	0.0	1.8108480970023302	0.38778575643571267	2.3121828405030316
SCYL2	0.09663632943829382	1.4272726688317963	0.39785229039082703	2.058715727047868
SYNJ2	0.17665508524481285	1.704594882479642	0.3790009689347129	1.9381752899568667
ZFP82	1.5144431798037992	1.4544973258284246	1.973166397627328	1.988588732140486
CHFR	0.19680950933666752	1.4181860454272428	0.12418621993792998	1.712570744014701
SMDT1	0.2556225777784482	1.9208802228913004	0.2707399915553119	2.5451928050834574
RFX5	0.25379953762964924	2.0383409007727176	1.1355399490756366	2.211810130966568
APP	0.0	1.8887017110459157	0.0	2.0431991385306656
RFX3	0.7678550927972421	1.7904798637850707	0.6459273757352227	2.340698825303317
YDJC	0.2416651623413309	0.9201616598317696	1.0978199962780564	1.2080556138376815
IBA57	0.28387730287462737	2.5545132869452414	0.7818269387904161	2.346948915148785
APC	0.45012365189152487	1.454723954390976	0.24562526167166127	2.0446571766379162
ABCE1	0.026218198346325664	2.2115251400904956	1.032730882177945	2.4318424017909095
UQCRC2	0.06238150158082182	1.4970920432743988	0.17483704053469762	1.6425831347071325
XPNPEP1	0.1520527629979991	1.6775768874969819	0.46206376585440356	1.875402238739006
UQCRC1	0.0	1.3686185734046739	0.3240653354890653	1.3439498667737033
GGCX	0.0	1.641831894687487	0.6689607844731782	1.7573237236178774
ADNP	0.29484935548154445	1.4332895150180343	0.8279910817364854	2.315530710096904
ZNF57	1.437761064938648	1.012712156276562	1.310080021809904	0.9350659631130652
KHDRBS1	0.0	1.7849400173576881	0.0	2.022609426122848
GGCT	0.0	1.98672859308384	0.0	2.35799249592791
MSL3P1	1.4244752474131623	0.48748222010760467	0.5272134552802054	0.938955207233553
C11orf1	0.1343535765471754	1.0063232633262305	1.063082079382384	1.742188413201904
IGFBP4	0.0	2.2289980853512485	0.4591452728049755	1.989737404601777
SKP2	0.08481523933157588	1.4469504501043517	1.0000369983459845	2.200516641353227
CYP2R1	0.406940907906015	1.3301234538427034	0.5760052599042433	1.701684024203768
PMS2P9	0.6499436930886063	1.2281376258326335	0.4167273732959532	0.7629791775671965
PMS2P1	0.4997734089643743	1.3630788572633241	0.6041183682277894	1.5343746632437179
PMS2P3	0.8187237479602855	1.7762301483369514	1.1824277398867706	2.254542505386934
PMS2P4	0.880307972592265	1.8350917345051383	0.98373607077549	2.1963011256898697
KDM3B	0.06534057944046377	1.5887559814753585	0.33689330657013405	1.8089593459970106
KDM3A	0.11523710826760732	1.8376716225053777	0.3871558223004307	1.7755964361300938
NIF3L1	0.3082686127590712	1.8099520843696537	0.9001038778083442	2.3994484730414816
TMC6	0.0	1.137779128131818	0.0	1.1961381265636601
EIF2B4	0.15859389528723503	1.504285169626831	0.3925373979480963	1.7559033774467456
EIF2B5	0.20393704939482343	1.7729777332170513	0.15767961459351568	1.7136099949324373
TMC8	0.0	0.8038857525324563	0.17241069176525362	0.936670679114081
EIF2B3	0.4967508820348332	1.6193226492609465	0.5326533744855798	2.0725195063452384
EIF2B1	0.00718537135142993	1.4689244688585683	0.45418505320158875	1.9844167017638221
PRKAR2A	0.0	1.401552051290041	0.9694870225791942	1.9296285055549605
PRKAR2B	0.0	2.096358348370963	0.046789014282028	2.5135005421198495
MAGT1	0.0	1.5117189983158466	0.0	2.131316972084373
MLF1	0.0	1.4897496737203524	1.2461299796238896	1.4874233171108442
IFT140	0.07340285429735463	0.9878558681983012	0.2551054732898411	1.1464036465698222
MLF2	0.0	1.3520904576642117	0.0	1.4659680542205815
TMEM14C	0.0	1.4938686023829832	0.20736281383730024	1.8073483052697694
TMEM14A	0.0	1.2258970977237038	0.0	1.5624588167915499
IPO9-AS1	1.0221411742203905	1.0478713464519966	2.676067535145292	1.3477001555344066
PHACTR4	0.06180576151721164	1.393339294755976	0.2153205894786462	1.6455619131378116
CLIC4	0.0	2.58752841945778	0.4335538709145634	2.3654401267958525
ITGA3	0.0	1.683418603733849	0.0	1.711496966260632
NLGN2	0.0	1.5758319806836234	0.11813502846978056	1.2650108496490917
LRSAM1	0.2945909673678452	1.263432690385601	0.0	1.1189396516929222
PHACTR2	0.0	1.832013770822028	0.505158148712706	1.9599749639070987
KIAA0020	0.18342255927870646	1.381475550899416	0.18446964107741734	2.1074538727533474
TMEM147	0.0	1.502201656620403	0.0	1.716718415070634
TMEM143	0.2521990101815867	1.3236066977305583	0.268067989850737	1.4664542954683089
RIT1	1.1226576106523667	1.3702893038293902	1.5219506353115484	1.607232848872196
TMEM141	0.0	1.5292152237231216	1.3743950234123348	1.084190795121973
SF1	0.0025602784931143983	2.1692548534333387	0.2574123469776257	2.152478259179833
API5	0.0	1.3003465059858186	0.0	1.875172346637539
RTKN2	0.4706184783794128	1.6729516176392225	1.3278912741988966	1.9737696745385245
SECISBP2L	0.05790095350882331	1.3794585418909602	0.5225017427466463	2.053721564801658
PKD1P1	0.0	0.8813534418625683	0.0	1.0388684680394376
FAM32A	0.10363866254467097	1.1597762071254252	1.6137202706912168	1.2351658750761818
KIAA1191	0.2216111247624906	1.6398293469676268	0.7417185349235771	1.775814703102956
ALOX12P2	0.5569235874690927	1.6082742169484374	0.5637723293446898	1.7174167644501919
VMP1	0.9823170804566647	1.5462011032529879	0.5795156758116778	2.5248991933398113
ZMAT1	0.3273902202352309	0.6776571775609065	0.3043148364651362	0.6358701514479114
ZMAT3	0.0	1.3513953368235418	0.1487927827465963	1.9201640680169885
ZMAT2	0.12705257098655656	2.0608753868201055	0.3831321926393811	2.1886132706273997
C19orf24	0.0	1.1659027689826988	0.0	1.212381528778483
MYBL1	0.15275344189513995	0.6707240389837321	0.9117142619718623	2.0193465314182153
NR1D1	1.166471459367614	1.5555726233444467	1.008289708657014	1.5438422415146944
NR1D2	0.5909588721904415	1.8849492633862512	1.1560185643441012	2.134788700531984
MYBL2	0.31900141784401753	1.3889843281273053	0.0	1.3032032335267503
ZNF2	1.2861482654888259	1.1812134161924153	1.502458947738179	1.74013221023418
ZNF3	1.1093071903540925	1.3165330932728698	1.2587755168452883	1.4770236816607827
TIPIN	0.27898671512704887	1.740814860322479	0.8661570373327333	1.8532630744376704
ZNF8	1.0443589403009867	1.4579150567153123	1.332152468150763	1.7639529292582254
ZAP70	0.0	0.9676194055932351	0.0	1.2623808401539445
UFSP2	0.1882159050632322	1.6049634836930666	0.875679258012117	2.220322348919855
OGFR	0.0	1.3374454381212508	0.2610643821465132	1.3007571194433591
CDC5L	0.08321839596704012	1.5221788759810833	1.0964542308428789	1.7063035822755357
RAC2	0.0	1.2650317673193738	0.0	1.1126909346303404
RAC1	0.0	1.489453816631704	0.7067237570801883	1.6141658135370394
SBDS	0.17100396320162262	1.5762302882641182	1.6109048493538476	1.4584975480572515
VCL	0.0	1.8582108800167063	0.4151885681110373	1.739607878302107
MRPS18A	0.1227571729470108	2.2327520067045232	1.2552562670497869	2.1680281226419624
VCP	0.0	1.7257055115903608	0.42715713123229226	1.7114863728230272
AP2A1	0.0	1.1306982677454356	0.0	1.0228336294085965
AP2A2	0.08356637151655384	1.0117077500055112	0.0	1.2319785083665575
MRPS18C	0.19701898363806408	2.1288829777266227	1.1539761399254844	2.5676142682044145
NSUN3	0.6323160994561708	1.7497773652568618	1.0363366910743321	2.164287554099606
NSUN2	0.0	1.5493241843976289	0.30765370098832234	1.9660082973364132
NSUN4	0.4753541387654178	1.6196112579163386	1.222859424359683	1.7697833814970088
NSUN6	0.664530844391725	1.16825453625591	0.3470453260830674	0.64645715920133
TUBG1	0.0	1.6940167816088554	0.6783014762063104	0.885962180370047
TUBG2	0.0	0.8484405321386032	0.48486901819402506	0.6564320829456906
PTCH2	0.0	0.9468961275672262	0.0	1.0943224324842296
PTCH1	0.29411894508136044	1.8749337902750296	0.3360911264876888	1.9668076492802449
TIMM44	0.29720501043476505	1.3809396522785282	0.38962533880062394	1.3850274353115157
TUFM	0.0	0.8377869887452197	0.0	1.0020250560220667
RAD9A	0.17429256323266315	1.587792434316147	0.15019467642415546	1.485449806604215
RRP7A	0.009949933538907288	1.743940827303793	0.9395887978525812	1.854540145493105
RRP7B	1.2164147098194098	1.3370439610754825	0.768405747224227	1.1678515343634928
B3GAT3	0.055489505848921025	1.5163815673278664	0.5697990893183292	1.8689756285563588
FAM66B	0.0	1.811425898763781	0.4270334063514841	0.9620010387570157
UXT	0.1256322141526258	2.0570826579912156	0.033408234471899084	2.4929773209535706
CALM2	0.0	2.3248499921181813	0.22643990816363674	2.660738011651658
CALM3	0.0	1.9371822705980841	0.0	2.0636992222556247
SPG21	0.0	1.230408037886156	0.0	1.081456639261977
CALM1	0.0	1.712161014013514	0.6814758353208584	1.8633893686149787
GSDMB	0.23115459445852649	1.1839703130879662	0.0	0.5859784221978411
GSDMD	0.0	0.5303488678471264	0.0	0.0
DLGAP3	0.0	1.7807691490048612	0.946611171381189	1.1369105546721352
MBNL2	0.0	2.221130797842239	0.8967485343702124	2.5417034728888153
MBNL3	0.0	1.679043334344575	0.0	2.0374111238046386
A1BG	0.5784169220256412	0.2995845092243339	1.1994246147117282	1.240852746001987
CLCN3	0.4039241680104506	1.4453761055516245	0.6007558223667782	1.868439274215607
HRH1	0.09258184500388589	0.06386006926823051	0.9109447067784642	0.23177309842938998
CLCN7	0.0	0.975692290112434	0.0	0.8826081882684214
BRD8	0.27432479695382456	1.2187103853155974	0.2776058132739577	1.2503915622476212
BRD9	0.17194842152984488	1.3280779935831362	0.1975373284779172	1.6141111776734505
BRD4	0.08410593500523969	1.568939697634827	0.5277792306190073	1.6675895242793164
BRD7	0.26345435159524017	1.531227580441865	0.6277586845821174	1.7084574582597174
BRD1	0.38954505767726216	1.527425113693746	0.35860343118442845	1.615261153658726
BRD3	0.0	1.4151760247914649	0.5542638689534684	1.4574716509146308
DNAJA2	0.0	1.5548576468022381	0.8984680905636169	1.7009042681642228
DNAJA3	0.0	1.455070247165578	0.25039848311525215	1.4150711603688024
DNAJA1	0.03211287174552572	1.6882337393152111	0.9757837037521969	1.467674451841914
DNAJA4	0.0	1.2273397943076179	0.0	1.6281606800853945
PTPN13	0.427579727750499	2.056758952269324	0.0	1.8851819958412868
PTPN11	0.0013034881721953357	1.4283270010031863	0.8276297409011137	2.008467206225958
LYRM1	0.06809108884103997	1.7148263576563707	0.19038471003197066	2.0986044250198033
UTRN	0.0	1.458230557601884	0.3040745145261725	1.873391319340907
LYAR	0.0519766793721779	1.5509300699135455	1.0827648747784653	1.400457170264244
CSF2RB	0.32003650326154703	1.4036308500457448	0.0	1.113026036026087
MRPL24	0.516176884255459	1.7509576507530487	0.0	1.9301441967597257
MRPL27	0.433595323717111	1.6716890023435997	1.3254808684675856	1.7903221355465142
C16orf70	0.30707673220386345	1.4240301601279917	0.648774778148217	1.5451872719423363
MRPL20	0.19039250869254692	1.6825728614297697	0.39495351026617026	1.7166250062715545
MRPL23	0.0	1.8243539583726178	0.9171861307767033	1.7249668852944064
FAAH2	0.31930745767187696	1.270347333142477	0.4662722660418813	1.7580978315415379
MRPL28	0.0	1.047100328362927	0.3936922892512321	0.595660688008136
LOC100506844	0.10804957976439594	2.1706981618543644	0.0	2.7068707571026938
GAB1	0.8606905580132536	1.2561531534850738	0.951773252336484	1.174177836953069
ZNF852	0.47044109280728935	1.0607915184431975	1.3516772140088704	2.3375217129551618
NPTX1	0.5238475307712234	1.4186084561328687	0.0	2.020491633403826
ZNF850	1.295472185532454	1.7025111133018833	1.3665062828508463	1.590935945160944
NDRG1	0.0	2.237217611334932	0.38481448541327506	2.15674809333185
NDRG3	0.0	1.2818594055815797	0.377523994601186	1.275237259475802
ZSCAN2	0.18254142133413326	1.0447385024858549	1.0421941142936613	1.430936404750449
SRSF5	0.20688619881350725	1.301615470798746	1.6138302588522426	1.9426512309633843
SRSF4	0.0	1.8535261038662072	0.7407081032233991	1.9881865091237216
SRSF7	0.06030240140520879	1.9001396639561696	0.8939598891314734	1.723321148294403
SRSF6	0.02471964506003244	1.4161351547881504	1.253754446474396	1.4252299143801637
SRSF1	0.10348351690807787	2.267198395082512	0.8946360007251403	2.5575027811938176
SRSF3	0.0	1.6276891563860671	1.1925605926863376	1.837487672409425
SRSF2	0.23144474453660446	1.2462550222868074	0.5751064209091212	1.7813551731460693
SRSF9	0.0	1.7825517717311765	0.2263894497434872	1.9025909968106436
TRAPPC6B	0.15030174575300032	1.2099769853598172	0.5221061570249	2.0355012345136037
DNAJB13	1.3596884871200638	1.047552654183976	0.5880404263915159	1.2621517044397645
DNAJB12	0.0	1.8414072370980092	0.3035267598005363	2.0716700162340356
DNAJB11	0.042754293184049934	2.0325726115526384	0.6062997355397953	2.0925256615341272
RNF138	0.21460021826349956	1.3865650703940835	1.2247871634058947	2.1108001655985626
RNF139	1.1455096195781918	2.4064269615883345	2.007602755504228	2.6893592695815043
CLNS1A	0.1580131054621134	1.4705418621527981	0.4593857097602466	1.6983973028560062
SUPT20H	0.30851988803630054	1.2488729037920343	0.4225306556945876	2.052889408420275
GID8	0.0	1.0389051188870941	0.16184484998302412	1.4031144307848562
VILL	0.004606721863526301	1.4751863836708543	0.034261202758760656	1.1792772706107473
ZNF581	1.3085584676846584	1.6535036746410245	0.6671549387139216	0.5754553595239268
ZNF583	1.2501899164039187	2.3100123757116613	1.9186535693886346	2.2482948763281967
ZNF582	1.2130757724661438	1.862422829202749	1.0329989958454595	2.402747302236728
TIPARP	1.9320925399845186	1.9027168189266108	2.0670031889649136	2.1850533583920915
ZNF584	0.39360913643559126	1.0363107334814545	1.122483026336056	1.159789893794019
ZNF587	0.28564129127378257	1.238144423691099	0.9965828466407877	1.745439294482567
ZNF586	0.9133090026268834	1.4364151986546065	1.4610472945146886	1.9015130466047165
ZNF589	0.5184514444798312	1.1106816478191543	0.5921214493171892	0.9353563295888584
LOC643733	1.206325349719531	2.287619279926328	0.7997045576922065	1.8318588273561385
ASUN	0.09392756474529929	1.5622750175736617	0.45009918699084694	1.9052905618907698
CAMKK2	0.13894505941571683	1.8624908184340507	0.6829760492564232	1.7896116951990086
CAMKK1	0.4954974243486291	1.7583638753164932	0.7648807887294838	1.5946212093151129
MYO1G	0.0	1.4147944428189332	0.0	1.453495883615198
MYO1F	0.0	1.0479361923248052	0.0	0.955621408811567
MYO1D	0.09857274085256844	1.6894646499148234	0.0	2.0039420424292205
MYO1C	0.08991198923816848	1.7093621934940135	0.0	1.4899182634334531
MYO1B	0.0	2.082066833737189	0.0	1.4743921721759972
MYO1A	0.24272233299415033	1.306341756326404	0.31689920358589974	0.8252131009486416
RPL36AL	0.31810013141765014	1.7954489111226226	1.0549564998542567	1.6444026908054188
CHMP7	0.0007023202426171735	1.4719402034817823	0.5703824639171647	1.745255875242735
CHMP6	0.06465533241639075	1.6204915424229638	0.07269529717540713	1.0205916643952937
CHMP5	0.0	1.7999431689759464	0.7424021604985217	1.8716964176765971
DENND6A	0.6096516360182206	1.1885324159635617	0.6589872051035597	1.998088761382744
PGBD2	1.4425439563972307	1.5630192641665928	0.9601139445418401	1.6622882322699288
CTPS2	0.13399079924092247	1.2695243988336138	0.03985261019783759	1.5570284321983154
CTPS1	0.08929397651894787	1.6938387661886716	0.45458908571605827	2.0031670692324366
ZNF674-AS1	0.6702581462614854	1.6123762162556343	1.8281028285380914	2.084329426314875
ZER1	0.0	1.808541797716051	0.0	2.0179058252870457
CEP57	0.10463164431287966	1.5942241759410156	0.0014378206402853944	1.980924293598315
FAM160B1	0.22265003851235246	2.094300747701491	0.6751110084475924	2.03050677555589
FAM160B2	0.0	1.080796116202681	0.0	1.2824245499637683
SRC	0.00804328061413051	1.5219662543241923	0.0	1.6538320063784302
NEMF	0.45275717424983314	1.6755962345872117	0.5300574229720793	2.0119991625034963
ZNF326	0.6397584294329945	1.9963292467717444	1.0318905625428147	2.1508522121647893
SRF	0.0	1.624482825241071	0.8365320000396542	1.5779391151511433
FAM214A	0.6013292810767695	1.5909052234429695	0.922880950142066	2.209917504702208
FAM214B	0.8922699566587458	2.3697461911724473	1.0915732226104176	1.8331025815198192
SRI	0.18866727114150195	2.550301479187483	0.0	2.7425824426354652
ZNF329	1.8319764012659698	1.6164364563712688	2.0980894158456556	1.8870544561704021
SRM	0.04942250814664195	1.3017291572623964	0.0	1.1776516375765957
LGALS9	0.0	1.402958430156546	0.0	1.629071112402485
LGALS8	0.08955366626443435	1.8137609245391255	0.5676547552150872	1.8743904325599
FAM220A	0.30323191040910247	1.4100564237203395	1.204220232077238	1.7248503619210647
LGALS3	0.5587895573860632	2.1332817820183454	0.0	1.9194711544052006
LGALS1	0.4096182503587448	0.8132564208942895	0.8723095011344666	1.5596012647876243
LGALS4	0.9926210158368687	0.7760904686023843	0.7072138614517429	1.499915314858709
AKIRIN2	0.8389472447023016	1.4185560871524907	1.7195826202043591	1.7719457380031316
AKIRIN1	0.2295352432046707	1.4272470854708685	1.3414749187845347	1.8991569859238548
EIF2AK1	0.056817791607268645	1.7462674216953218	0.31757753423291435	2.094920778354846
