gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
ABCC1	chr16:16043433-16236930	163098	6563	404.055555556	963.944444444	0.38127412754	22.6044783648	0.0168671942519
ABCC10	chr6:43395291-43418163	11994	4652	93.3333333333	455.666666667	1.19761608723	15.0748306778	0.0794447455379
ABCC11	chr16:48200821-48269088	55684	4416	7.0	0.0	0.0193469497749	0.0	inf
ABCC12	chr16:48116883-48180681	56688	5168	8.0	0.0	0.0217191958241	0.0	inf
ABCC13	chr21:15646119-15673692	15387	712	2.0	0.0	0.0200041881601	0.0	inf
ABCC2	chr10:101542354-101611949	49376	5446	20.0	27.0	0.0623388778392	0.763011381464	0.0817011113511
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	45.0	14.0	0.0380099337143	0.811842917306	0.0468193204671
ABCC5	chr3:183637723-183735727	28793	756	20.0	23.0	0.106902526037	4.68221044579	0.0228316363126
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	0.0	0.0	0.0	0.0	NA
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	14.0	0.0	0.0286607752708	0.0	inf
ABCC9	chr12:21950323-22089628	115357	4532	6.0	1.0	0.00800483134666	0.033959007416	0.235720415753
ABCD1	chrX:152990322-153010216	15320	3664	33.8055555556	217.194444444	0.33960509809	9.12300969465	0.0372251164316
ABCD2	chr12:39945021-40013843	51954	5341	54.0	85.0	0.159963043594	2.44929579419	0.065309810262
ABCD3	chr1:94883932-94984219	53227	786	36.0	21.0	0.104091532078	4.11189141704	0.0253147570111
ABCD4	chr14:74751979-74769767	13237	3029	107.5	144.5	1.24986695044	7.34198449077	0.170235574866
ABCE1	chr4:146019155-146050676	26403	4191	32.0	146.0	0.186526951161	5.36142313409	0.0347905670744
ABCF1	chr6:30539169-30559309	13894	3350	82.8333333333	422.166666667	0.917535196726	19.3947426536	0.0473084491563
ABCF2	chr7:150904922-150924460	10300	2122	38.3055555556	222.694444444	0.572360203882	16.1513523751	0.0354372928401
ABCF3	chr3:183903862-183911795	5227	2572	107.361111111	264.638888889	3.16110838233	15.8353471712	0.199623560391
ABCG1	chr21:43619798-43717354	71505	2811	398.916666667	105.083333333	0.858599555793	5.75331143868	0.149235716673
ABCG2	chr4:89011415-89152474	52565	3947	8.0	0.0	0.0234227674855	0.0	inf
ABCG4	chr11:119019749-119033374	8924	3511	1.0	1.0	0.0172458787101	0.0438342983792	0.39343343792
ABCG5	chr2:44039610-44065958	21179	2740	3.0	0.0	0.0218002108139	0.0	inf
ABCG8	chr2:44066102-44105605	32015	2665	5.0	1.0	0.0240359552724	0.0577494264951	0.416211151023
ABHD1	chr2:27346656-27353680	4470	1446	3.0	3.0	0.103290081617	0.319299214957	0.323489932886
ABHD10	chr3:111697722-111712215	11378	2458	39.0	46.0	0.527525632164	2.88018803663	0.18315666389
ABHD11	chr7:73150424-73153190	1121	1270	9.0	53.0	1.23561105663	6.42269113803	0.192382138589
ABHD12	chr20:25275378-25371618	72342	1436	53.1944444444	98.8055555556	0.113167222046	10.5894112168	0.0106868285431
ABHD12B	chr14:51338877-51371688	25204	1477	3.0	0.0	0.018318785305	0.0	inf
ABHD13	chr13:108870762-108886603	10449	5302	81.0	172.0	1.19304047759	4.99267863388	0.238957995313
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	10968	1879	0.0	0.0	0.0	0.0	NA
ABHD14B	chr3:52002525-52008646	2996	2004	10.8611111111	635.138888889	0.557926945643	48.7770888376	0.011438299393
ABHD15	chr17:27887688-27894042	2608	3355	6.0	335.0	0.354069528242	15.3672859133	0.0230404724842
ABHD16A	chr6:31654725-31671137	12200	1684	74.6111111111	154.388888889	0.94121440629	14.1097345557	0.0667067408373
ABHD17A	chr19:1876974-1885518	6828	1563	319.361111111	1610.63888889	7.19835742467	158.593028286	0.0453888642047
ABHD17B	chr9:74477367-74526148	38825	1457	22.0	49.0	0.0872079555803	5.17584684891	0.0168490216434
ABHD17C	chr15:80987651-81047962	54960	2360	9.0	10.0	0.0252023288662	0.652128057667	0.0386462882096
ABHD2	chr15:89631380-89745591	97927	8735	86.75	423.25	0.13633643147	7.45725418388	0.0182823902885
ABHD3	chr18:19230857-19284766	38705	2064	127.416666667	103.583333333	0.506645344789	7.72369434191	0.065596244797
ABHD4	chr14:23067146-23081265	10593	2509	10.0	90.0	0.145286719163	5.52060579707	0.0263171696194
ABHD5	chr3:43732374-43764217	24635	5353	11.0	22.0	0.0687202937976	0.632514267776	0.108646235031
ABHD6	chr3:58223258-58280461	42878	2393	7.0	19.0	0.025125135297	1.22195662791	0.0205613969623
ABHD8	chr19:17402939-17414282	6795	2090	17.1388888889	90.8611111111	0.388184411467	6.69077840091	0.0580178251628
ABI1	chr10:27035524-27150016	100358	3188	256.805555556	397.194444444	0.393819581116	19.1747513836	0.0205384452313
ABI2	chr2:204192961-204296896	51775	6038	28.0	181.0	0.0832305592479	4.61349819664	0.0180406614895
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	20.4722222222	1.52777777778	0.0137654573949	0.052566151157	0.261869227476
ABL1	chr9:133589267-133763062	41517	5306	43.0	278.0	0.159399656266	8.06347862936	0.0197681005423
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	267.194444444	1324.80555556	0.496910381266	31.4257888718	0.0158121848044
ABLIM2	chr4:7967036-8160559	58222	685	22.0	8.0	0.0581541148605	1.79739820858	0.0323546082237
ABLIM3	chr5:148521053-148639999	111409	4335	12.0	1.0	0.0165769970048	0.0355022425858	0.466928165588
ABO	chr9:136130562-136150630	16683	1579	33.6111111111	119.388888889	0.310065615942	11.6366150953	0.0266456880633
ABR	chr17:906757-1090616	21585	3351	110.138888889	436.861111111	0.785296255992	20.0638303595	0.0391398971144
ABRA	chr8:107771710-107782472	7578	2754	5.0	5.0	0.101545408821	0.279415798129	0.363420427553
ABRACL	chr6:139349818-139364439	12387	845	59.0	132.0	0.733045214737	24.0415304763	0.0304907882408
ABT1	chr6:26597170-26600277	844	2263	16.3055555556	164.694444444	2.97329528978	11.200548337	0.265459797173
ABTB1	chr3:127391780-127399769	5914	1941	215.222222222	582.777777778	5.60080793705	46.2085495644	0.121207178971
ABTB2	chr11:34172533-34379555	186562	4903	33.6111111111	17.3888888889	0.0277271077216	0.545826765515	0.0507983658432
AC093375.1	chr2:156877046-157111432	213864	1746	64.0	9.0	0.0460561019293	0.793310420667	0.058055586728
ACAA1	chr3:38164200-38178733	11227	1497	50.5	262.5	0.692265270444	26.9868625066	0.0256519360216
ACAA2	chr18:47309873-47340251	25768	1934	19.0	117.0	0.113479595257	9.31052736727	0.0121883101548
ACACA	chr17:35441926-35766902	190172	9138	90.3055555556	81.6944444444	0.0730823971124	1.37589806228	0.053116142188
ACACB	chr12:109577201-109706030	104772	9249	71.4722222222	252.527777778	0.104987341879	4.20203114046	0.0249849033408
ACAD10	chr12:112123856-112194911	52202	4014	58.1111111111	153.888888889	0.171323495272	5.90030938739	0.0290363579303
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	9205	2201	94.9444444444	102.055555556	1.58741563601	7.13610937191	0.222448333297
ACAD9	chr3:128598332-128631957	27579	2575	63.8611111111	104.138888889	0.356371401227	6.22415780813	0.0572561641612
ACADL	chr2:211052715-211090215	33429	2490	4.0	0.0	0.0184154143539	0.0	inf
ACADM	chr1:76190031-76229363	30860	2352	17.0	67.0	0.0847808738613	4.38411940809	0.0193381762606
ACADS	chr12:121163570-121177811	9375	1917	19.4722222222	83.5277777778	0.319660614365	6.70584797397	0.0476689324909
ACADSB	chr10:124768428-124817806	39550	5941	53.0	233.0	0.206240650956	6.03588918279	0.0341690585612
ACADVL	chr17:7120443-7128586	3070	2010	232.055555556	947.944444444	11.6331809566	72.5824656529	0.16027536199
ACAN	chr15:89346673-89418585	60501	8543	19.9722222222	3.02777777778	0.0508052655407	0.0545454438183	0.931430051425
ACAP1	chr17:7239847-7254793	10356	2508	546.965189563	2695.03481044	8.12853976601	165.379523381	0.0491508235107
ACAP2	chr3:194995464-195163817	142944	7170	174.027777778	489.972222222	0.187368911054	10.5171288043	0.0178155953531
ACAP3	chr1:1227763-1243269	11569	3759	152.06031746	451.93968254	2.02285596644	18.5034640001	0.109323095742
ACAT1	chr11:107992257-108018891	20210	2134	38.2777777778	67.7222222222	0.291491095412	4.88406769087	0.0596820342921
ACAT2	chr6:160182988-160200087	13697	1551	29.0	45.0	0.325849779271	4.46524820917	0.0729746173128
ACBD3	chr1:226332379-226374423	32560	3565	51.0	181.0	0.241063062103	7.81382948423	0.030850821942
ACBD4	chr17:43209966-43221543	4716	928	17.3055555556	65.6944444444	0.564750518699	10.8949579174	0.0518359522798
ACBD5	chr10:27484142-27531068	33634	3444	39.2777777778	88.7222222222	0.179726980433	3.96473493209	0.0453313988227
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	1.0	46.0	0.0187457029975	2.10074249081	0.00892337022719
ACCS	chr11:44087728-44105569	14798	1794	158.111111111	125.888888889	1.64438784032	10.7996542229	0.152263008276
ACCSL	chr11:44069530-44081527	9041	1820	1.0	1.0	0.0170226989945	0.0845616602249	0.201305165358
ACD	chr16:67691414-67694718	1238	2018	12.4166666667	229.583333333	1.54358044021	17.5091105275	0.0881587010253
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	0.0	0.0	0.0	0.0	NA
ACER1	chr19:6306509-6333640	18756	1088	34.0	13.0	0.278986752757	1.83890522144	0.151713502961
ACER2	chr9:19408924-19452500	33650	2852	15.0	6.0	0.0686042592612	0.323777464816	0.211887072808
ACER3	chr11:76571916-76734850	133417	4387	58.2777777778	48.7222222222	0.0672259117688	1.70924509727	0.0393307617942
ACHE	chr7:100487614-100493592	2914	1940	1.0	1.0	0.0528147637644	0.0793310420667	0.665751544269
ACIN1	chr14:23527773-23564823	9508	2273	463.684343434	996.315656566	7.5054743984	67.4593897799	0.111259150474
ACKR2	chr3:42850963-42908775	45548	2960	5.0	20.0	0.016894509266	1.03987987574	0.0162465969966
ACKR3	chr2:237478379-237490994	10512	2100	4.0	9.0	0.0585624891969	0.659580949754	0.0887874175545
ACLY	chr17:40023178-40075272	40368	4323	83.3055555556	769.694444444	0.317600824227	27.4017314273	0.011590538542
ACMSD	chr2:135596185-135659602	57562	1250	12.0	0.0	0.0320841294485	0.0	inf
ACN9	chr7:96745904-96811075	53347	2057	20.0	37.0	0.0576985478506	2.7682947008	0.0208426320485
ACO1	chr9:32384600-32450832	56874	3548	63.3888888889	23.6111111111	0.171531645837	1.02418332995	0.167481388167
ACO2	chr22:41865128-41924993	48744	2741	106.805555556	366.194444444	0.337223294769	20.5611596282	0.0164009861733
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	8.0	4.0	0.0239937984346	0.341057554813	0.0703511712203
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	17.0	54.0	0.10539124944	2.0250292317	0.0520443101712
ACOT2	chr14:74034323-74042362	3913	1073	5.0	19.0	0.196655023779	2.72520243297	0.0721616205092
ACOT4	chr14:74058409-74062470	2043	1632	0.166666666667	5.83333333333	0.0125552473168	0.550099852566	0.0228235787707
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	67898	1295	15.6666666667	48.3333333333	0.0355111314798	5.74409836122	0.00618219418377
ACOT8	chr20:44470359-44486048	12386	1171	36.0277777778	60.9722222222	0.447663090558	8.01345897221	0.0558639024808
ACOT9	chrX:23721776-23761407	30494	1700	27.4444444444	103.555555556	0.138511214365	9.37495885882	0.0147745943689
ACOX1	chr17:73937588-73975515	22171	7423	15.0	99.0	0.104124005419	2.05258250563	0.0507282923502
ACOX2	chr3:58490862-58522929	27251	2309	6.0	0.0	0.0338854841898	0.0	inf
ACOX3	chr4:8368008-8442452	64193	2806	104.333333333	60.6666666667	0.250138360692	3.32741795354	0.075174914659
ACOXL	chr2:111490149-111875799	361151	2373	60.0	0.0	0.0255686217027	0.0	inf
ACP1	chr2:264868-278282	6955	213	14.6944444444	67.3055555556	0.325162853388	48.6313358059	0.00668628257892
ACP2	chr11:47260852-47270457	2324	621	7.16666666667	20.8333333333	0.474598072949	5.1631180089	0.0919208261618
ACP5	chr19:11685474-11689801	1391	1415	4.47222222222	65.5277777778	0.494813037765	7.12711701564	0.0694268154542
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	7.0	0.0	0.0305119392564	0.0	inf
ACPT	chr19:51293671-51298481	3343	1347	4.77777777778	7.22222222222	0.219955313896	0.825178949485	0.266554683725
ACR	chr22:51176651-51183727	5034	1370	0.0	1.0	0.0	0.112337388036	0.0
ACRBP	chr12:6747241-6756580	6941	1886	3.0	9.0	0.0665187530367	0.734422054339	0.0905729241704
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	1.0	0.0	0.0230530589589	0.0	inf
ACSBG1	chr15:78463186-78527049	52603	2968	13.0	1.0	0.0380345014718	0.0518538482511	0.733494287398
ACSBG2	chr19:6135643-6193114	46523	2370	13.0	2.0	0.0430051561791	0.129875292497	0.331126539561
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	135.0	74.0	1.30417424627	5.68301616721	0.229486281209
ACSL1	chr4:185676748-185747268	42399	3479	29.6111111111	39.3888888889	0.107484039348	1.74246550926	0.0616850312255
ACSL3	chr2:223725731-223808119	70854	4254	109.0	75.0	0.236759281839	2.71336779988	0.0872566121884
ACSL4	chrX:108884563-108976621	72378	5023	58.1388888889	100.861111111	0.123624639558	3.09033427712	0.0400036463604
ACSL5	chr10:114133915-114188138	42640	3103	95.2777777778	294.722222222	0.343889814024	14.6175974082	0.0235257412296
ACSL6	chr5:131285666-131347761	53424	6155	43.75	109.25	0.126033658944	2.73173317804	0.0461368848016
ACSM1	chr16:20634558-20702578	57776	2051	9.0	1.0	0.0239739683343	0.0750376507115	0.319492522847
ACSM2A	chr16:20462858-20498991	30624	2964	3.0	2.0	0.0150766282925	0.103847652908	0.145180250784
ACSM2B	chr16:20548082-20587695	34119	2406	2.0	0.0	0.0090214966212	0.0	inf
ACSM3	chr16:20775311-20808479	19329	1411	4.0	2.0	0.0318489775176	0.218146309864	0.145998240985
ACSM4	chr12:7456927-7480969	20973	1743	2.0	0.0	0.0146762238697	0.0	inf
ACSM5	chr16:20420855-20452281	26622	2419	2.0	1.0	0.011562033026	0.0636222495285	0.18172939674
ACSS1	chr20:24986865-25038818	22484	1921	127.333333333	221.666666667	0.871592371683	17.7589757713	0.049078977465
ACSS2	chr20:33462765-33515769	41384	2680	26.6666666667	50.3333333333	0.0991701924153	2.89045217202	0.0343095773649
ACSS3	chr12:81471808-81649582	162720	3033	7.0	6.0	0.00662067079195	0.304455433451	0.0217459439528
ACTA1	chr1:229566992-229569843	1359	1492	0.75	1.25	0.0849350008882	0.128939528828	0.658719646799
ACTA2	chr10:90694830-90751147	15988	1306	58.0555555556	29.9444444444	0.558849072852	3.52872628243	0.158371329518
ACTB	chr7:5566778-5570232	1642	1812	716.833333333	16570.1666667	67.1877238268	1407.38712055	0.0477393340082
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	17.7849206349	7019.21507937	3.46035246126	588.063579025	0.00588431690839
ACTG2	chr2:74120092-74146780	22935	1202	4.91666666667	4.08333333333	0.0329926279883	0.522823686832	0.0631046924983
ACTL6A	chr3:179280707-179306193	21705	1714	40.3333333333	64.6666666667	0.285988924437	5.8065015543	0.0492532244696
ACTL6B	chr7:100240725-100254084	9420	1531	3.66666666667	0.333333333333	0.059905323344	0.033507995125	1.78779193206
ACTL8	chr1:18081807-18153558	66624	1861	15.0	1.0	0.0346501759747	0.0826986682479	0.41899315562
ACTN1	chr14:69340839-69446083	96740	3644	133.833333333	328.166666667	0.212913451782	13.8599283914	0.0153618002756
ACTN1-AS1	chr14:69446398-69454180	6596	599	2.80555555556	0.194444444444	0.0654610722936	0.0499589849409	1.31029628346
ACTN2	chr1:236849753-236927927	64331	4827	16.0	0.0	0.0382775884993	0.0	inf
ACTN3	chr11:66313865-66330800	11948	2695	0.0	2.0	0.0	0.114213151473	0.0
ACTN4	chr19:39138266-39221171	72339	3954	244.666666667	2203.33333333	0.520531712544	85.7607220399	0.00606958174049
ACTR10	chr14:58666832-58702353	27490	2441	41.5833333333	83.4166666667	0.232803469695	5.25932417831	0.0442649020677
ACTR1A	chr10:104238985-104262512	17531	2873	39.6666666667	253.333333333	0.348228174311	13.5706797103	0.0256603340248
ACTR1B	chr2:98272401-98280561	5902	2258	88.9444444444	627.055555556	2.31934049472	42.7392573395	0.0542672156489
ACTR2	chr2:65454828-65498390	33247	3922	102.472222222	1515.52777778	0.474349645178	59.4704466881	0.00797622468966
ACTR3	chr2:114647510-114719129	60317	5185	141.666666667	691.333333333	0.361470476449	20.5202962146	0.0176152660112
ACTR3B	chr7:152456833-152552464	85547	1826	16.0	13.0	0.0287845926304	1.09568942	0.026270758944
ACTR3C	chr7:149944300-150020758	51370	1080	16.0	3.0	0.0479352841298	0.427506171137	0.112127700993
ACTR5	chr20:37377096-37401089	20601	2479	93.1111111111	61.8888888889	0.695597633926	3.84220955746	0.181041045139
ACTR6	chr12:100593864-100618202	18970	1775	15.0	48.0	0.121693902169	4.16186289422	0.0292402477596
ACTR8	chr3:53901093-53916229	10430	3628	4.61111111111	100.388888889	0.0680402918588	4.25856478084	0.0159772823382
ACTRT3	chr3:169484710-169487683	719	2003	0.0	1.0	0.0	0.0768358570191	0.0
ACVR1	chr2:158592957-158732374	128199	2797	155.0	148.0	0.186076680391	8.14355695323	0.0228495584251
ACVR1B	chr12:52345450-52390863	35619	4396	31.0	78.0	0.133944492262	2.73074915503	0.0490504563612
ACVR1C	chr2:158383278-158485399	50016	8089	15.0	33.0	0.0461558965959	0.627861702696	0.0735128395277
ACVR2A	chr2:148602085-148688396	78286	4977	77.0	43.0	0.151374077918	1.32967561366	0.113842862397
ACVR2B	chr3:38495789-38534633	26216	11373	19.0	127.0	0.111540365066	1.71859510634	0.0649020613726
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	1.0	17.0	0.120518576045	1.03946673316	0.115942696577
ACVRL1	chr12:52301201-52317145	6548	3985	3.0	9.0	0.0705110972554	0.347583436508	0.202860924455
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	1.0	4.0	0.023857110775	0.47354529726	0.0503797860797
ACYP1	chr14:75519927-75530736	8820	607	18.4722222222	43.5277777778	0.322326081413	11.0362795745	0.0292060453196
ACYP2	chr2:54342409-54532435	173430	1222	38.0	22.0	0.0337212963222	2.77074376056	0.0121704853412
ADA	chr20:43248162-43280376	27442	1532	47.0555555556	166.944444444	0.263900391337	16.7709666353	0.0157355504352
ADAD1	chr4:123300120-123350947	42854	1730	6.0	0.0	0.021547891204	0.0	inf
ADAD2	chr16:84224722-84230772	3566	2058	1.0	3.0	0.0431582225489	0.224347261821	0.192372406057
ADAL	chr15:43622553-43646753	15826	1482	4.41666666667	7.58333333333	0.0429505125811	0.787511367884	0.0545395461357
ADAM10	chr15:58887402-59042177	110328	5034	188.0	398.0	0.26225090333	12.1678752881	0.0215527277458
ADAM11	chr17:42836567-42859214	16790	4402	3.0	4.0	0.0274989079707	0.139847543489	0.196634901727
ADAM12	chr10:127700953-128077127	302507	2517	97.6666666667	28.3333333333	0.0496884930834	1.73244455526	0.028681144763
ADAM15	chr1:155023747-155035252	4849	1955	0.0	0.0	0.0	0.0	NA
ADAM17	chr2:9629410-9695917	54747	3553	155.083333333	114.916666667	0.435963057968	4.97774565155	0.0875824295749
ADAM18	chr8:39442086-39587583	24003	577	0.0	0.0	0.0	0.0	NA
ADAM19	chr5:156904311-157002831	83833	6529	642.861111111	1267.13888889	1.18017669875	29.8691208589	0.0395115980924
ADAM2	chr8:39601254-39695808	81914	2425	9.0	0.0	0.0169094415422	0.0	inf
