gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
AASDH	chr4:57204450-57253674	26549	1687	3.0	6.0	0.0305741011308	0.962313943001	0.0317714414856
AASDHPPT	chr11:105948291-105969419	17497	2861	2.0	61.0	0.0309276565857	5.76889438031	0.00536110640044
AASS	chr7:121713597-121784344	61856	5871	5.0	7.0	0.0218710071489	0.322601639496	0.0677957098515
AATF	chr17:35306174-35414171	97511	2141	35.0	653.0	0.0971169522147	82.5234022313	0.00117684135153
AATK	chr17:79091095-79139872	9564	5042	2.36111111111	11.6388888889	0.0667970784813	0.624581751759	0.106946894131
AATK-AS1	chr17:79139306-79156964	14641	1577	0.0	0.0	0.0	0.0	NA
ABAT	chr16:8768443-8878432	49568	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	127329	10502	6.22222222222	2.77777777778	0.0132220501429	0.0715658931739	0.184753512554
ABCA10	chr17:67144147-67240956	85184	6331	3.0	1.0	0.00952892340018	0.0427374196241	0.222964406461
ABCA11P	chr4:419223-467998	1279	1895	0.0	3.0	0.0	0.428343963547	0.0
ABCA12	chr2:215796265-216003151	83999	7895	1.0	0.0	0.0032211169614	0.0	inf
ABCA13	chr7:48211056-48687091	407082	17184	12.0	5.0	0.00797590471621	0.0787274801095	0.101310301119
ABCA17P	chr16:2390922-2476700	67884	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12676	7940	13.3611111111	175.638888889	0.28519437509	5.98522924299	0.0476496995372
ABCA3	chr16:2325878-2390747	47215	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	117571	7325	1.0	0.0	0.00230133794592	0.0	inf
ABCA5	chr17:67240575-67323323	55895	8046	3.0	26.0	0.0145220826715	0.874327081115	0.0166094394022
ABCA6	chr17:67074846-67138015	53661	5296	4.0	1.0	0.0201688826999	0.051089615491	0.39477460353
ABCA7	chr19:1040101-1065570	15655	6818	11.0555555556	34.9444444444	0.191076866193	1.38676142963	0.137786400826
ABCA8	chr17:66863427-66951533	76296	5708	3.0	1.0	0.0106389825275	0.0474019978347	0.224441648317
ABCA9	chr17:66970772-67057136	65835	6301	4.0	12.0	0.0164393166942	0.515290786174	0.0319029897977
ABCB1	chr7:87133178-87342639	193654	4716	6.0	46.0	0.0083831143268	2.63915347062	0.00317644063527
ABCB10	chr1:229652328-229694442	34075	3857	7.0	43.0	0.0555831027288	3.01647289513	0.018426521524
ABCB11	chr2:169779448-169887833	99955	4775	6.0	0.0	0.0162415449136	0.0	inf
ABCB4	chr7:87031360-87105019	62303	3826	1.0	0.0	0.00434281822128	0.0	inf
ABCB5	chr7:20655244-20796637	10400	726	0.0	1.0	0.0	0.372686781874	0.0
ABCB6	chr2:220074487-220083712	5188	3018	13.3611111111	75.6388888889	0.696824190177	6.78119941198	0.102758250841
ABCB7	chrX:74273006-74376175	93655	2327	16.0	42.0	0.0462242235678	4.88352615079	0.00946533757382
ABCB8	chr7:150725508-150744869	13531	4296	33.6111111111	117.388888889	0.672099521274	7.39338513206	0.0909055201736
ABCB9	chr12:123405497-123451056	28715	2032	5.0	1.0	0.047113112248	0.133154824626	0.353822044228
ABCC1	chr16:16043433-16236930	163098	6563	82.5833333333	794.416666667	0.137001203881	32.7511499378	0.00418309598721
ABCC10	chr6:43395291-43418163	11994	4652	30.9444444444	178.055555556	0.698070452947	10.356104718	0.0674066622495
ABCC11	chr16:48200821-48269088	55684	4416	2.0	0.0	0.00971807354502	0.0	inf
ABCC12	chr16:48116883-48180681	56688	5168	0.0	0.0	0.0	0.0	NA
ABCC13	chr21:15646119-15673692	15387	712	1.0	0.0	0.0175843636603	0.0	inf
ABCC2	chr10:101542354-101611949	49376	5446	0.0	4.0	0.0	0.198729786001	0.0
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	17.1714285714	43.8285714286	0.0254992112946	4.46824530072	0.00570676173273
ABCC5	chr3:183637723-183735727	28793	756	11.0	14.0	0.103368063072	5.01056673408	0.0206300142396
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	1.0	0.0	0.0131033272139	0.0	inf
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	0.0	0.0	0.0	0.0	NA
ABCC9	chr12:21950323-22089628	115357	4532	2.0	0.0	0.00469101317892	0.0	inf
ABCD1	chrX:152990322-153010216	15320	3664	11.0	42.0	0.194273932118	3.10151892819	0.0626383190352
ABCD2	chr12:39945021-40013843	54975	5341	3.0	0.0	0.0147651079749	0.0	inf
ABCD3	chr1:94883932-94984219	53227	786	7.0	29.0	0.0355833360039	9.98288486714	0.00356443417685
ABCD4	chr14:74751979-74769767	13237	3029	60.8333333333	106.166666667	1.24346239491	9.48351901171	0.131118247707
ABCE1	chr4:146019155-146050676	26403	4191	14.0	423.0	0.143468107827	27.3088440324	0.00525354012264
ABCF1	chr6:30539169-30559309	13894	3350	24.8611111111	1462.13888889	0.484143215813	118.093075156	0.00409967489773
ABCF2	chr7:150904922-150924460	10300	2122	27.9166666667	605.083333333	0.733342655498	77.1525743415	0.0095050963854
ABCF3	chr3:183903862-183911795	5227	2572	15.3055555556	299.694444444	0.792277292083	31.5274131963	0.0251297906095
ABCG1	chr21:43619798-43717354	71505	2811	4.0	1.0	0.0151357585422	0.0962542168767	0.157247744913
ABCG2	chr4:89011415-89152474	52565	3947	1.0	2.0	0.00514735287055	0.137101902022	0.0375439931513
ABCG4	chr11:119019749-119033374	8924	3511	0.0	1.0	0.0	0.0770636865965	0.0
ABCG5	chr2:44039610-44065958	21179	2740	1.0	0.0	0.0127754192191	0.0	inf
ABCG8	chr2:44066102-44105605	32015	2665	1.0	1.0	0.00845136978417	0.101527431009	0.0832422302046
ABHD1	chr2:27346656-27353680	4470	1446	3.72222222222	1.27777777778	0.22530736321	0.239093433369	0.942340239276
ABHD10	chr3:111697722-111712215	11378	2458	9.91666666667	73.0833333333	0.235819870461	8.04483385519	0.0293132058046
ABHD11	chr7:73150424-73153190	1121	1270	1.13888888889	41.8611111111	0.274888362307	8.91841425385	0.0308225604331
ABHD12	chr20:25275378-25371618	72342	1436	20.0	58.0	0.0748031858783	10.9283391442	0.00684488144913
ABHD12B	chr14:51338877-51371688	25204	1477	0.0	0.0	0.0	0.0	NA
ABHD13	chr13:108870762-108886603	10449	5302	8.0	43.0	0.207155213812	2.19436740033	0.0944031586421
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	10968	1879	2.0	0.0	0.0493381844712	0.0	inf
ABHD14B	chr3:52002525-52008646	2996	2004	8.52777777778	104.472222222	0.770148858826	14.1053454243	0.0545997872196
ABHD15	chr17:27887688-27894042	2608	3355	3.0	62.0	0.311239191304	5.00011249648	0.0622464377597
ABHD16A	chr6:31654725-31671137	12200	1684	13.6666666667	80.3333333333	0.303098217193	12.9072675133	0.0234827562751
ABHD17A	chr19:1876974-1885518	6828	1563	127.416666667	651.583333333	5.04909262066	112.795454781	0.0447632631162
ABHD17B	chr9:74477367-74526148	38825	1457	5.66666666667	34.3333333333	0.0394908801192	6.37583440287	0.00619383717078
ABHD17C	chr15:80987651-81047962	54960	2360	1.0	25.0	0.00492304591776	2.86621402161	0.00171761280932
ABHD2	chr15:89631380-89745591	97927	8735	8.0	235.0	0.0221038613367	7.27923203841	0.00303656501402
ABHD3	chr18:19230857-19284766	42854	2064	13.0	32.0	0.0820791022384	4.19489307969	0.0195664348719
ABHD4	chr14:23067146-23081265	10593	2509	0.0	14.0	0.0	1.50976024351	0.0
ABHD5	chr3:43732374-43764217	24635	5353	4.0	28.0	0.0439327142099	1.41527683578	0.0310417814376
ABHD6	chr3:58223258-58280461	42878	2393	5.0	17.0	0.0315512154998	1.9221480409	0.0164145606001
ABHD8	chr19:17402939-17414282	6795	2090	4.0	32.0	0.159276293534	4.14270780693	0.0384473877851
ABI1	chr10:27035524-27150016	100358	3188	38.0	249.0	0.102450058175	21.1330239355	0.00484786552495
ABI2	chr2:204192961-204296896	51775	6038	5.0	57.0	0.0261294643786	2.55424385682	0.0102298237143
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	4.41666666667	0.583333333333	0.0052210277871	0.0352856812259	0.147964488872
ABL1	chr9:133589267-133763062	41517	5306	12.75	191.25	0.0830930750395	9.75247417004	0.00852020457483
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	11.0	218.0	0.0359649161989	9.09130573267	0.00395596818064
ABLIM2	chr4:7967036-8160559	58222	685	2.0	0.0	0.0092944455237	0.0	inf
ABLIM3	chr5:148521053-148639999	111409	4335	2.0	1.0	0.00485724858208	0.0624153641615	0.0778213609313
ABO	chr9:136130562-136150630	16683	1579	3.0	8.0	0.0486550267291	1.3708453636	0.0354927171372
ABR	chr17:906757-1090616	21585	3351	16.5555555556	170.444444444	0.207525905039	13.76223701	0.0150793729892
ABRA	chr8:107771710-107782472	7578	2754	0.0	0.0	0.0	0.0	NA
ABRACL	chr6:139349818-139364439	12387	845	21.0	161.0	0.458705310119	51.5525055457	0.00889782766645
ABT1	chr6:26597170-26600277	844	2263	4.0	256.0	1.28232513574	30.6080753566	0.0418949940758
ABTB1	chr3:127391780-127399769	5914	1941	9.44444444444	25.5555555556	0.432091483663	3.56238129471	0.121292879093
ABTB2	chr11:34172533-34379555	186562	4903	22.3055555556	34.6944444444	0.0323497155434	1.9146026466	0.0168963077538
AC093375.1	chr2:156877046-157111432	213864	1746	8.0	1.0	0.010121221099	0.154965981466	0.065312535069
ACAA1	chr3:38164200-38178733	11227	1497	9.80555555556	168.194444444	0.236313804729	30.3997811371	0.00777353638381
ACAA2	chr18:47309873-47340251	25768	1934	1.0	64.0	0.0105002562729	8.95373248861	0.00117272392114
ACACA	chr17:35441926-35766902	190172	9138	33.0	278.0	0.0469513383681	8.23141035369	0.00570392391469
ACACB	chr12:109577201-109706030	104772	9249	6.0	7.0	0.0154948232528	0.204778270676	0.0756663448795
ACAD10	chr12:112123856-112194911	52202	4014	16.8888888889	40.1111111111	0.0875375821133	2.70375873095	0.0323762549933
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	9205	2201	37.2222222222	40.7777777778	1.0941052836	5.01284322964	0.218260422972
ACAD9	chr3:128598332-128631957	27579	2575	56.8333333333	179.166666667	0.557577479491	18.826109962	0.0296172433188
ACADL	chr2:211052715-211090215	33429	2490	0.0	0.0	0.0	0.0	NA
ACADM	chr1:76190031-76229363	30860	2352	8.88888888889	35.1111111111	0.0779349329993	4.03913032645	0.0192949785475
ACADS	chr12:121163570-121177811	9375	1917	4.0	30.0	0.115443457553	4.23428174711	0.027264
ACADSB	chr10:124768428-124817806	39550	5941	8.0	84.0	0.0547298313305	3.825606919	0.0143061826501
ACADVL	chr17:7120443-7128586	3070	2010	62.7222222222	324.277777778	5.52794447177	43.651758249	0.126637384003
ACAN	chr15:89346673-89418585	60501	8543	12.0	2.0	0.0536660095483	0.0633432292263	0.847225665691
ACAP1	chr17:7239847-7254793	10356	2508	35.5555555556	236.444444444	0.928957911301	25.5083397371	0.0364178116206
ACAP2	chr3:194995464-195163817	142944	7170	34.0	122.0	0.0643566748081	4.60385127533	0.0139788778914
ACAP3	chr1:1227763-1243269	11569	3759	33.1944444444	82.8055555556	0.77633683731	5.96029506556	0.130251410169
ACAT1	chr11:107992257-108018891	20210	2134	13.2222222222	88.7777777778	0.17701853776	11.2561653811	0.0157263625549
ACAT2	chr6:160182988-160200087	13697	1551	11.0	91.0	0.217294052715	15.8748710066	0.0136879255664
ACBD3	chr1:226332379-226374423	32560	3565	9.0	150.0	0.0747891717679	11.3844573762	0.00656941031941
ACBD4	chr17:43209966-43221543	4716	928	8.44444444444	10.5555555556	0.484482279631	3.07761103279	0.157421543681
ACBD5	chr10:27484142-27531068	33634	3444	4.0	41.0	0.0321782248487	3.22107861477	0.00998989118154
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	0.0	18.0	0.0	1.44518423309	0.0
ACCS	chr11:44087728-44105569	14798	1794	3.0	5.0	0.054852805171	0.754098672353	0.0727395593999
ACCSL	chr11:44069530-44081527	9041	1820	0.0	0.0	0.0	0.0	NA
ACD	chr16:67691414-67694718	1238	2018	9.97222222222	240.027777778	2.1794751101	32.1825870782	0.0677221848201
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	0.0	0.0	0.0	0.0	NA
ACER1	chr19:6306509-6333640	18756	1088	0.0	0.0	0.0	0.0	NA
ACER2	chr9:19408924-19452500	33650	2852	2.0	1.0	0.0160814623263	0.0948704781348	0.169509658247
ACER3	chr11:76571916-76734850	133417	4387	15.0	28.0	0.0304201042941	1.72691518166	0.0176152856939
ACHE	chr7:100487614-100493592	2914	1940	0.0	0.0	0.0	0.0	NA
ACIN1	chr14:23527773-23564823	9508	2273	141.977272727	890.022727273	4.04026886675	105.945440639	0.03813537272
ACKR2	chr3:42850963-42908775	45548	2960	4.0	3.0	0.0237613597647	0.274226963149	0.0866485173151
ACKR3	chr2:237478379-237490994	10512	2100	0.0	0.0	0.0	0.0	NA
ACLY	chr17:40023178-40075272	40368	4323	52.5555555556	1401.44444444	0.352258927649	87.7144735836	0.0040159726583
ACMSD	chr2:135596185-135659602	57562	1250	3.0	0.0	0.014101522027	0.0	inf
ACN9	chr7:96745904-96811075	53347	2057	4.0	32.0	0.0202875965764	4.20916835999	0.00481985866122
ACO1	chr9:32384600-32450832	56874	3548	6.0	24.0	0.0285442139087	1.83024083635	0.0155958786089
ACO2	chr22:41865128-41924993	48744	2741	37.5833333333	513.416666667	0.208619423659	50.6805754903	0.00411635861748
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	0.0	0.0	0.0	0.0	NA
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	7.0	34.0	0.0762938257999	2.2415693284	0.0340358983473
ACOT2	chr14:74034323-74042362	3913	1073	0.0	16.0	0.0	4.03460359575	0.0
ACOT4	chr14:74058409-74062470	2043	1632	0.0	10.0	0.0	1.65790811054	0.0
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	84184	1295	18.0	307.0	0.0578526901255	64.1429925232	0.000901933131738
ACOT8	chr20:44470359-44486048	12386	1171	9.0	25.0	0.196603861841	5.7764859872	0.0340352010334
ACOT9	chrX:23721776-23761407	30494	1700	14.0833333333	112.916666667	0.124960188931	17.9717239183	0.00695315538451
ACOX1	chr17:73937588-73975515	22171	7423	2.05555555556	117.944444444	0.025085603152	4.29911080821	0.00583506782474
ACOX2	chr3:58490862-58522929	27251	2309	0.0	1.0	0.0	0.117180859091	0.0
ACOX3	chr4:8368008-8442452	44753	2806	69.0	166.0	0.417164696248	16.0066714912	0.0260619265209
ACOXL	chr2:111490149-111875799	361151	2373	23.0	5.0	0.0172313627367	0.570102409693	0.0302250305274
ACP1	chr2:264868-278282	6955	213	4.0	115.0	0.155612137248	146.082720275	0.00106523301972
ACP2	chr11:47260852-47270457	2324	621	2.0	39.0	0.232849056489	16.9923567504	0.0137031643056
ACP5	chr19:11685474-11689801	1391	1415	0.0	5.0	0.0	0.956079871521	0.0
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	1.0	0.0	0.00766315292966	0.0	inf
ACPT	chr19:51293671-51298481	3343	1347	2.0	2.0	0.161872930685	0.401738090038	0.402931498654
ACR	chr22:51176651-51183727	5034	1370	0.0	0.0	0.0	0.0	NA
ACRBP	chr12:6747241-6756580	6941	1886	0.0	0.0	0.0	0.0	NA
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	0.722222222222	0.277777777778	0.0292708362237	0.0827736795278	0.353624925105
ACSBG1	chr15:78463186-78527049	52603	2968	1.0	0.0	0.00514363446268	0.0	inf
ACSBG2	chr19:6135643-6193114	46523	2370	3.0	0.0	0.0174475380118	0.0	inf
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	47.0	40.0	0.798243573605	5.4006108511	0.147806164083
ACSL1	chr4:185676748-185747268	42399	3479	7.0	90.0	0.0446707286842	6.99952696971	0.00638196393521
ACSL3	chr2:223725731-223808119	70854	4254	14.0	95.0	0.0534618857223	6.04236185845	0.00884784575547
ACSL4	chrX:108884563-108976621	72378	5023	47.0	222.0	0.175700052103	11.9583264997	0.01469269568
ACSL5	chr10:114133915-114188138	42640	3103	25.5555555556	320.444444444	0.162161868974	27.9416199699	0.00580359582402
ACSL6	chr5:131285666-131347761	53424	6155	9.0	43.0	0.0455813011523	1.89025766962	0.0241138030464
ACSM1	chr16:20634558-20702578	57776	2051	3.0	0.0	0.0140492905518	0.0	inf
ACSM2A	chr16:20462858-20498991	30624	2964	0.0	0.0	0.0	0.0	NA
ACSM2B	chr16:20548082-20587695	34119	2406	2.0	1.0	0.0158604064387	0.112456609992	0.141035786512
ACSM3	chr16:20775311-20808479	19329	1411	1.0	1.0	0.0139981687434	0.19175804652	0.0729991204925
ACSM4	chr12:7456927-7480969	20973	1743	0.0	0.0	0.0	0.0	NA
ACSM5	chr16:20420855-20452281	26622	2419	0.0	0.0	0.0	0.0	NA
ACSS1	chr20:24986865-25038818	22484	1921	16.0	23.0	0.192542681829	3.23952310449	0.0594355019608
ACSS2	chr20:33462765-33515769	41384	2680	9.0	21.0	0.0588424374822	2.12014278972	0.0277539974041
ACSS3	chr12:81471808-81649582	162720	3033	3.0	0.0	0.00498839608481	0.0	inf
ACTA1	chr1:229566992-229569843	1359	1492	1.0	0.0	0.199095366917	0.0	inf
ACTA2	chr10:90694830-90751147	15988	1306	2.0	35.0	0.0338467104879	7.25112643753	0.0046677865542
ACTB	chr7:5566778-5570232	1642	1812	82.75	29018.25	13.6356379118	4333.04934828	0.00314689190356
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	34.0555555556	14312.9444444	11.6490925714	2108.14481122	0.0055257553985
ACTG2	chr2:74120092-74146780	22935	1202	0.0	3.0	0.0	0.675301007422	0.0
ACTL6A	chr3:179280707-179306193	21705	1714	28.6944444444	139.305555556	0.357699753718	21.9906582597	0.0162659866519
ACTL6B	chr7:100240725-100254084	9420	1531	1.0	0.0	0.028722994017	0.0	inf
ACTL8	chr1:18081807-18153558	66624	1861	0.0	0.0	0.0	0.0	NA
ACTN1	chr14:69340839-69446083	96740	3644	13.0	190.0	0.0363594981117	14.1076878956	0.00257728256967
ACTN1-AS1	chr14:69446398-69454180	6596	599	0.0	0.0	0.0	0.0	NA
ACTN2	chr1:236849753-236927927	64331	4827	1.0	1.0	0.00420591322442	0.0560535744024	0.0750338095164
ACTN3	chr11:66313865-66330800	11948	2695	1.0	0.0	0.0226456815903	0.0	inf
ACTN4	chr19:39138266-39221171	72339	3954	135.25	3082.75	0.505877523084	210.951322299	0.00239807704246
ACTR10	chr14:58666832-58702353	27490	2441	13.0	48.0	0.127952631769	5.32051985856	0.0240488965684
ACTR1A	chr10:104238985-104262512	17531	2873	8.0	315.0	0.123470699283	29.6657640608	0.00416206031402
ACTR1B	chr2:98272401-98280561	5902	2258	33.5833333333	245.416666667	1.53959043922	29.4076774329	0.0523533503362
ACTR2	chr2:65454828-65498390	33247	3922	14.5277777778	1030.47222222	0.118229903537	71.090130342	0.00166309870256
ACTR3	chr2:114647510-114719129	60317	5185	48.8611111111	988.138888889	0.219181662348	51.5643848886	0.00425064049192
ACTR3B	chr7:152456833-152552464	85547	1826	9.0	12.0	0.0284654684882	1.77812006773	0.0160087437315
ACTR3C	chr7:149944300-150020758	51370	1080	13.0	3.0	0.0684722181687	0.751585010112	0.0911037570566
ACTR5	chr20:37377096-37401089	20601	2479	20.0	69.0	0.262677155129	7.53100913723	0.0348794099625
ACTR6	chr12:100593864-100618202	18970	1775	5.0	32.0	0.0713153936848	4.87789257267	0.0146201238798
ACTR8	chr3:53901093-53916229	10430	3628	1.69444444444	96.3055555556	0.0439565538033	7.18231871571	0.00612010626974
ACTRT3	chr3:169484710-169487683	719	2003	0.0	3.0	0.0	0.40524803341	0.0
ACVR1	chr2:158592957-158732374	128199	2797	17.0	40.0	0.0358793770769	3.86944016647	0.00927249822542
ACVR1B	chr12:52345450-52390863	35619	4396	16.2777777778	89.7222222222	0.12364996657	5.52233754018	0.0223908744568
ACVR1C	chr2:158383278-158485399	50016	8089	2.0	2.0	0.0108193619498	0.0668984061418	0.161728246961
ACVR2A	chr2:148602085-148688396	78286	4977	13.0	2.0	0.0449303559682	0.10872839206	0.413234805712
ACVR2B	chr3:38495789-38534633	26216	11373	3.0	71.0	0.0309624584575	1.68913328572	0.0183303820482
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	4.0	5.0	0.847519510228	0.537486300438	1.57682067345
ACVRL1	chr12:52301201-52317145	6548	3985	0.0	3.0	0.0	0.203691796969	0.0
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	0.0	1.0	0.0	0.208131233569	0.0
ACYP1	chr14:75519927-75530736	8820	607	15.0	16.0	0.460154087824	7.13200932166	0.0645195578231
ACYP2	chr2:54342409-54532435	173430	1222	11.0	4.0	0.017161256069	0.8856648237	0.0193766937669
ADA	chr20:43248162-43280376	27442	1532	10.0	46.0	0.0985972610015	8.12418261583	0.0121362684302
ADAD1	chr4:123300120-123350947	42854	1730	3.0	0.0	0.0189413312858	0.0	inf
ADAD2	chr16:84224722-84230772	3566	2058	3.0	0.0	0.22762529751	0.0	inf
ADAL	chr15:43622553-43646753	15826	1482	1.0	5.0	0.0170965881234	0.912856287585	0.0187286743334
ADAM10	chr15:58887402-59042177	139582	5034	22.0	159.0	0.0426455651881	8.54603217696	0.00499010117269
ADAM11	chr17:42836567-42859214	16790	4402	1.0	1.0	0.016114985327	0.0614653802	0.26217986897
ADAM12	chr10:127700953-128077127	325471	2517	19.0	32.0	0.0157950830309	3.4399123228	0.00459171093584
ADAM15	chr1:155023747-155035252	4849	1955	0.0	0.0	0.0	0.0	NA
ADAM17	chr2:9629410-9695917	54747	3553	47.0	133.0	0.232283383036	10.1283113662	0.022934068142
ADAM18	chr8:39442086-39587583	24003	577	1.0	0.0	0.0112723661059	0.0	inf
ADAM19	chr5:156904311-157002831	83833	6529	43.5555555556	485.444444444	0.14057534573	20.1174753204	0.00698772303634
ADAM2	chr8:39601254-39695808	81914	2425	3.0	0.0	0.00990931722198	0.0	inf
ADAM20	chr14:70989077-71001732	8985	2792	2.0	1.0	0.0602271794414	0.0969092419915	0.621480244853
ADAM20P1	chr14:70935595-70950473	4928	3036	1.0	2.0	0.0549047491153	0.178241504374	0.308035714286
ADAM21	chr14:70918873-70926622	4822	2664	0.0	0.0	0.0	0.0	NA
ADAM22	chr7:87563565-87832204	214762	2683	3.0	5.0	0.0037795876874	0.504231464108	0.00749573946974
ADAM23	chr2:207308367-207485854	156024	6225	4.0	2.0	0.00693664061017	0.0869303144226	0.0797954160898
ADAM28	chr8:24151579-24212726	37713	1650	1.0	0.0	0.00717446513511	0.0	inf
ADAM29	chr4:175839508-175899331	54394	2949	0.0	0.0	0.0	0.0	NA
ADAM32	chr8:38965049-39142436	147679	2727	9.0	0.0	0.0164893819213	0.0	inf
ADAM33	chr20:3648619-3662778	10489	3478	0.0	2.0	0.0	0.155589766326	0.0
ADAM3A	chr8:39308563-39380508	66103	2425	2.0	0.0	0.00818633355945	0.0	inf
