gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
AARS	chr16:70286296-70323412	24627	3344	36.8055555556	143.194444444	0.140520837427	4.02623168488	0.0349013291894
AARS2	chr6:44266462-44281063	9504	4782	18.0	158.0	0.178075814579	3.10660743526	0.0573216340621
AARSD1	chr17:41102542-41116515	9633	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	26549	1687	6.0	17.0	0.0212491687289	0.947485780472	0.0224268998722
AASDHPPT	chr11:105948291-105969419	17497	2861	19.3333333333	52.6666666667	0.103891976637	1.7308396546	0.060024033053
AASS	chr7:121713597-121784344	61856	5871	8.0	27.0	0.0121603763706	0.432404839488	0.0281226648273
AATF	chr17:35306174-35414171	97511	2141	141.0	607.0	0.135957873919	26.6569763051	0.00510027365307
AATK	chr17:79091095-79139872	9564	5042	6.66666666667	29.3333333333	0.0655402412502	0.547012736254	0.119814835938
AATK-AS1	chr17:79139306-79156964	14641	1577	3.0	0.0	0.0192659033053	0.0	inf
ABAT	chr16:8768443-8878432	49568	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	127329	10502	65.2777777778	91.7222222222	0.0482033137971	0.821185772503	0.0586996455749
ABCA10	chr17:67144147-67240956	85184	6331	17.0	4.0	0.0187641870734	0.0594054841873	0.315866242487
ABCA11P	chr4:419223-467998	38732	1895	2.0	1.0	0.0048551084425	0.0496169024261	0.0978519054012
ABCA12	chr2:215796265-216003151	83999	7895	0.0	0.0	0.0	0.0	NA
ABCA13	chr7:48211056-48687091	407082	17184	20.0	19.0	0.00461941476643	0.103960461584	0.0444343425959
ABCA17P	chr16:2390922-2476700	67884	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12676	7940	175.166666667	3485.83333333	1.29929598759	41.2786017945	0.0314762596384
ABCA3	chr16:2325878-2390747	47215	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	117571	7325	2.0	0.0	0.00159944255127	0.0	inf
ABCA5	chr17:67240575-67323323	55895	8046	10.6388888889	79.3611111111	0.0178962556417	0.92739889382	0.0192972579124
ABCA6	chr17:67074846-67138015	53661	5296	1.0	2.0	0.00175218557421	0.0355075642362	0.0493468254412
ABCA7	chr19:1040101-1065570	15655	6818	258.976190476	1717.02380952	1.55541265588	23.6787178564	0.0656882127368
ABCA8	chr17:66863427-66951533	76296	5708	1.0	0.0	0.0012323585784	0.0	inf
ABCA9	chr17:66970772-67057136	65835	6301	2.0	20.0	0.00285635391805	0.298441612752	0.00957089693932
ABCB1	chr7:87133178-87342639	193654	4716	93.0	249.0	0.0451539074797	4.96437309039	0.00909559105601
ABCB10	chr1:229652328-229694442	34075	3857	66.3611111111	122.638888889	0.183111932749	2.98962991444	0.0612490301439
ABCB11	chr2:169779448-169887833	99955	4775	4.0	0.0	0.00376265439838	0.0	inf
ABCB4	chr7:87031360-87105019	62303	3826	1.0	1.0	0.00150914129492	0.024575020935	0.0614095629424
ABCB5	chr7:20655244-20796637	10400	726	0.75	0.25	0.00678057909357	0.0323774208325	0.209423076923
ABCB6	chr2:220074487-220083712	5188	3018	13.0	38.0	0.235603776266	1.18386784086	0.199011889786
ABCB7	chrX:74273006-74376175	93655	2327	31.0	69.0	0.0311221497306	2.78799229769	0.0111629252909
ABCB8	chr7:150725508-150744869	13531	4296	123.0	264.0	0.854700739191	5.77801302275	0.147922951337
ABCB9	chr12:123405497-123451056	28715	2032	17.0	10.0	0.0556645833765	0.462716683551	0.120299495037
ABCC1	chr16:16043433-16236930	163098	6563	419.666666667	1251.33333333	0.241932772306	17.9270764887	0.0134953835032
ABCC10	chr6:43395291-43418163	11994	4652	70.9166666667	464.083333333	0.555933867023	9.3798334697	0.0592690551297
ABCC11	chr16:48200821-48269088	55684	4416	2.0	0.0	0.00337705732697	0.0	inf
ABCC12	chr16:48116883-48180681	56688	5168	1.0	0.0	0.00165862316712	0.0	inf
ABCC13	chr21:15646119-15673692	15387	712	1.0	0.0	0.00611061481104	0.0	inf
ABCC2	chr10:101542354-101611949	49376	5446	3.0	15.0	0.00571273676062	0.258971805263	0.0220593000648
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	21.0	24.0	0.0108367203537	0.850254982042	0.0127452594605
ABCC5	chr3:183637723-183735727	28793	756	15.0	33.0	0.0489827545397	4.104223536	0.0119347189816
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	1.0	0.0	0.00455344230217	0.0	inf
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	2.0	0.0	0.00250140415546	0.0	inf
ABCC9	chr12:21950323-22089628	115357	4532	4.0	0.0	0.00326028000373	0.0	inf
ABCD1	chrX:152990322-153010216	15320	3664	55.3055555556	337.694444444	0.339428930817	8.66577309176	0.0391689151358
ABCD2	chr12:39945021-40013843	54975	5341	25.0	54.0	0.0427576307856	0.950626778742	0.0449783571657
ABCD3	chr1:94883932-94984219	53227	786	24.0	34.0	0.0423953392515	4.06719723068	0.0104237234751
ABCD4	chr14:74751979-74769767	13237	3029	150.388888889	190.611111111	1.06823067275	5.91681242919	0.18054158139
ABCE1	chr4:146019155-146050676	26403	4191	17.0	175.0	0.0605388975365	3.92608095134	0.0154196763355
ABCF1	chr6:30539169-30559309	13894	3350	182.527777778	1187.47222222	1.23520924654	33.3286340185	0.0370615023061
ABCF2	chr7:150904922-150924460	10300	2122	57.9166666667	230.083333333	0.528694991244	10.1947984252	0.0518592883541
ABCF3	chr3:183903862-183911795	5227	2572	112.888888889	503.111111111	2.03066161977	18.3921206273	0.110409324782
ABCG1	chr21:43619798-43717354	71505	2811	797.416666667	210.583333333	1.04854665641	7.04371884431	0.148862650482
ABCG2	chr4:89011415-89152474	52565	3947	0.0	2.0	0.0	0.047643288623	0.0
ABCG4	chr11:119019749-119033374	8924	3511	0.0	1.0	0.0	0.0267798433772	0.0
ABCG5	chr2:44039610-44065958	21179	2740	2.0	0.0	0.00887898674134	0.0	inf
ABCG8	chr2:44066102-44105605	32015	2665	0.0	0.0	0.0	0.0	NA
ABHD1	chr2:27346656-27353680	4470	1446	7.5	7.5	0.157758439761	0.487676504655	0.323489932886
ABHD10	chr3:111697722-111712215	11378	2458	25.0	67.0	0.206591734262	2.56290073903	0.0806085585432
ABHD11	chr7:73150424-73153190	1121	1270	10.0	64.0	0.838751383563	4.73821883956	0.177018287244
ABHD12	chr20:25275378-25371618	72342	1436	80.3888888889	124.611111111	0.104482697581	8.15907998718	0.0128056959541
ABHD12B	chr14:51338877-51371688	25204	1477	3.0	0.0	0.0111915604782	0.0	inf
ABHD13	chr13:108870762-108886603	10449	5302	20.0	262.0	0.179967518609	4.64622706253	0.0387341204352
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	10968	1879	2.0	0.0	0.0171451550141	0.0	inf
ABHD14B	chr3:52002525-52008646	2996	2004	9.0	955.0	0.282448688544	44.8068606502	0.00630369288196
ABHD15	chr17:27887688-27894042	2608	3355	6.0	440.0	0.216312952678	12.3310203407	0.0175421779141
ABHD16A	chr6:31654725-31671137	12200	1684	111.666666667	244.333333333	0.860602461275	13.6420455387	0.0630845615369
ABHD17A	chr19:1876974-1885518	6828	1563	962.611111111	3112.38888889	13.2555032342	187.229268435	0.0707982429511
ABHD17B	chr9:74477367-74526148	38825	1457	12.0	84.0	0.0290608721486	5.42074023898	0.00536105234109
ABHD17C	chr15:80987651-81047962	54960	2360	6.0	16.0	0.0102646321067	0.637451051508	0.0161026200873
ABHD2	chr15:89631380-89745591	97927	8735	104.0	541.0	0.0998549851434	5.82335435406	0.0171473310865
ABHD3	chr18:19230857-19284766	42854	2064	223.0	93.0	0.489274250052	4.23654786776	0.115488899293
ABHD4	chr14:23067146-23081265	10593	2509	13.0	132.0	0.11538868982	4.94666081023	0.0233265821626
ABHD5	chr3:43732374-43764217	24635	5353	7.11111111111	61.8888888889	0.0271408697032	1.08706197489	0.0249671778887
ABHD6	chr3:58223258-58280461	42878	2393	9.0	25.0	0.0197354417388	0.982281969259	0.0200914221745
ABHD8	chr19:17402939-17414282	6795	2090	20.2222222222	105.777777778	0.279819695491	4.75868562747	0.0588018872008
ABI1	chr10:27035524-27150016	100358	3188	200.0	927.0	0.187377249641	27.3401116375	0.00685356563739
ABI2	chr2:204192961-204296896	51775	6038	6.0	177.0	0.0108960730195	2.75625262127	0.00395322001162
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	5.0	0.0	0.00205394891119	0.0	inf
ABL1	chr9:133589267-133763062	39276	5306	36.0	633.0	0.0861815124633	11.2169640128	0.00768314067561
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	212.888888889	1371.11111111	0.24187869369	19.870128295	0.0121729809742
ABLIM2	chr4:7967036-8160559	58222	685	31.0	19.0	0.0500626040504	2.60796579832	0.0191960355011
ABLIM3	chr5:148521053-148639999	111409	4335	2.0	0.0	0.00168790726238	0.0	inf
ABO	chr9:136130562-136150630	16683	1579	17.0	84.0	0.0958106162954	5.0019116708	0.0191547997248
ABR	chr17:906757-1090616	21585	3351	114.388888889	687.611111111	0.49827678164	19.2933356629	0.0258263677337
ABRA	chr8:107771710-107782472	7578	2754	2.0	3.0	0.0248149987061	0.102422690738	0.242280285036
ABRACL	chr6:139349818-139364439	12387	845	47.0	215.0	0.356755422183	23.9232739301	0.0149124832673
ABT1	chr6:26597170-26600277	844	2263	14.1111111111	440.888888889	1.57201840737	18.318228086	0.0858171652844
ABTB1	chr3:127391780-127399769	5914	1941	233.833333333	778.166666667	3.71761115508	37.6951911837	0.0986229552985
ABTB2	chr11:34172533-34379555	186562	4903	54.4722222222	17.5277777778	0.0274530604394	0.336127331291	0.0816745854435
AC093375.1	chr2:156877046-157111432	213864	1746	47.0	4.0	0.0206632692486	0.215404421758	0.0959277858826
ACAA1	chr3:38164200-38178733	11227	1497	52.6388888889	438.361111111	0.440840872289	27.5327176384	0.0160115277423
ACAA2	chr18:47309873-47340251	25768	1934	9.36111111111	121.638888889	0.0341574585865	5.91363937431	0.00577604693565
ACACA	chr17:35441926-35766902	190172	9138	41.0	168.0	0.0202710453379	1.72860987704	0.0117267901839
ACACB	chr12:109577201-109706030	104772	9249	49.75	295.25	0.0446464274553	3.00146987634	0.0148748544196
ACAD10	chr12:112123856-112194911	52202	4014	53.3888888889	171.611111111	0.0961618040642	4.01982268963	0.0239219019068
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	9205	2201	82.6666666667	100.333333333	0.844394693615	4.28611737988	0.197006898966
ACAD9	chr3:128598332-128631957	27579	2575	59.9444444444	115.055555556	0.204366302209	4.20116000716	0.048645207957
ACADL	chr2:211052715-211090215	33429	2490	3.0	0.0	0.00843794580431	0.0	inf
ACADM	chr1:76190031-76229363	30860	2352	9.0	83.0	0.027421136451	3.31802487164	0.00826429502846
ACADS	chr12:121163570-121177811	9375	1917	19.7777777778	81.2222222222	0.198355879791	3.98374578341	0.0497912995896
ACADSB	chr10:124768428-124817806	39550	5941	43.0	245.0	0.102225873431	3.87744274935	0.0263642508837
ACADVL	chr17:7120443-7128586	3070	2010	342.277777778	1524.72222222	10.4828456285	71.3236458271	0.14697574005
ACAN	chr15:89346673-89418585	60501	8543	27.0	6.0	0.0419604438378	0.0660358399374	0.635419249269
ACAP1	chr17:7239847-7254793	10356	2508	494.489994646	3870.51000535	4.48956567589	145.104046745	0.0309403202502
ACAP2	chr3:194995464-195163817	141482	7170	114.0	468.0	0.0757604460717	6.13713334527	0.0123445983343
ACAP3	chr1:1227763-1243269	11569	3759	291.916666667	819.083333333	2.37247657124	20.4877669555	0.115799666034
ACAT1	chr11:107992257-108018891	20210	2134	33.2222222222	66.7777777778	0.154561465716	2.94222857902	0.052532106723
ACAT2	chr6:160182988-160200087	13697	1551	41.0	64.0	0.281447414324	3.87977944954	0.0725421168869
ACBD3	chr1:226332379-226374423	32560	3565	69.5833333333	356.416666667	0.200936898883	9.40020515958	0.0213757993013
ACBD4	chr17:43209966-43221543	4716	928	12.1111111111	84.8888888889	0.241462144959	8.6008571593	0.0280741954536
ACBD5	chr10:27484142-27531068	33634	3444	17.0	162.0	0.047523592545	4.42273312305	0.0107452996197
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	3.36111111111	57.6388888889	0.0384927176945	1.6081426183	0.0239361343058
ACCS	chr11:44087728-44105569	14798	1794	145.611111111	150.388888889	0.92518877508	7.88192275096	0.117381101581
ACCSL	chr11:44069530-44081527	9041	1820	0.0	0.0	0.0	0.0	NA
ACD	chr16:67691414-67694718	1238	2018	40.537037037	355.462962963	3.07872018613	16.5619724124	0.185890913804
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	0.0	0.0	0.0	0.0	NA
ACER1	chr19:6306509-6333640	18756	1088	9.0	5.0	0.0451170969758	0.432095726551	0.104414587332
ACER2	chr9:19408924-19452500	33650	2852	13.0	15.0	0.0363242909738	0.494516287329	0.0734541852402
ACER3	chr11:76571916-76734850	133417	4387	43.0	55.0	0.0303037341133	1.1787831446	0.0257076411824
ACHE	chr7:100487614-100493592	2914	1940	3.58333333333	2.41666666667	0.115620947558	0.117126154331	0.987148841502
ACIN1	chr14:23527773-23564823	9508	2273	603.724747475	1476.27525253	5.970197079	61.0670254182	0.0977646616667
ACKR2	chr3:42850963-42908775	45548	2960	1.0	22.0	0.00206428449323	0.698827250724	0.00295392672665
ACKR3	chr2:237478379-237490994	10512	2100	2.0	6.0	0.0178888946152	0.268640085993	0.0665905631659
ACLY	chr17:40023178-40075272	40368	4323	73.4166666667	918.583333333	0.171000071253	19.978928286	0.008559021225
ACMSD	chr2:135596185-135659602	57562	1250	8.0	0.0	0.0130675139985	0.0	inf
ACN9	chr7:96745904-96811075	53347	2057	12.0	61.0	0.0211499870877	2.78826729992	0.00758535133569
ACO1	chr9:32384600-32450832	56874	3548	41.1976190476	26.8023809524	0.0681078554924	0.710278431046	0.0958889535645
ACO2	chr22:41865128-41924993	48744	2741	156.444444444	570.555555556	0.301771236522	19.5716646216	0.0154187823242
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	4.0	2.0	0.0073293081886	0.104181750801	0.0703511712203
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	18.0	51.0	0.0681745233335	1.1684272746	0.0583472543096
ACOT2	chr14:74034323-74042362	3913	1073	5.0	28.0	0.12014315116	2.45356276116	0.048966813917
ACOT4	chr14:74058409-74062470	2043	1632	1.0	17.0	0.04602253064	0.979416980182	0.0469897209985
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	84184	1295	43.7777777778	75.2222222222	0.0488948386318	5.4615416882	0.00895257079835
ACOT8	chr20:44470359-44486048	12386	1171	30.0833333333	90.9166666667	0.228367208039	7.30004389669	0.0312829910711
ACOT9	chrX:23721776-23761407	30494	1700	40.8888888889	186.111111111	0.126075231834	10.2934804192	0.0122480664168
ACOX1	chr17:73937588-73975515	22171	7423	6.0	115.0	0.0254451391721	1.45665680469	0.0174681771919
ACOX2	chr3:58490862-58522929	27251	2309	4.0	0.0	0.0138011860258	0.0	inf
ACOX3	chr4:8368008-8442452	64193	2806	128.444444444	48.5555555556	0.188133664267	1.62700962828	0.11563156173
ACOXL	chr2:111490149-111875799	361151	2373	15.0	3.0	0.00390518218546	0.118867294687	0.0328532940515
ACP1	chr2:264868-278282	6955	213	11.3888888889	204.611111111	0.153965381979	90.3209449267	0.00170464759978
ACP2	chr11:47260852-47270457	2324	621	9.69444444444	19.3055555556	0.392216323676	2.92300505089	0.134182567887
ACP5	chr19:11685474-11689801	1391	1415	2.0	85.0	0.135189115884	5.64808661363	0.0239353829238
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	1.0	0.0	0.00266296675251	0.0	inf
ACPT	chr19:51293671-51298481	3343	1347	16.6666666667	8.33333333333	0.468760744329	0.581687887265	0.805862997308
ACR	chr22:51176651-51183727	5034	1370	0.0	0.0	0.0	0.0	NA
ACRBP	chr12:6747241-6756580	6941	1886	3.0	10.0	0.0406385377168	0.498536744949	0.0815156317533
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	0.0	0.0	0.0	0.0	NA
ACSBG1	chr15:78463186-78527049	52603	2968	4.75	1.25	0.00849027893776	0.0395990692796	0.21440602247
ACSBG2	chr19:6135643-6193114	46523	2370	8.0	0.0	0.0161681800567	0.0	inf
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	167.361111111	114.638888889	0.987757588868	5.37864787387	0.183644219148
ACSL1	chr4:185676748-185747268	42399	3479	94.0	97.0	0.208454417066	2.6215380625	0.0795160749512
ACSL3	chr2:223725731-223808119	70854	4254	73.7777777778	202.222222222	0.097903915069	4.46961643362	0.0219043214386
ACSL4	chrX:108884563-108976621	72378	5023	66.1111111111	108.888888889	0.0858829078019	2.03825844439	0.0421354357875
ACSL5	chr10:114133915-114188138	42640	3103	68.25	271.75	0.150495779882	8.2342991231	0.0182766957614
ACSL6	chr5:131285666-131347761	53424	6155	55.1944444444	102.805555556	0.0971399390846	1.57046184399	0.061854377078
ACSM1	chr16:20634558-20702578	57776	2051	1.0	4.0	0.00162738905597	0.18337207235	0.0088747923013
ACSM2A	chr16:20462858-20498991	30624	2964	1.0	0.0	0.00307027266515	0.0	inf
ACSM2B	chr16:20548082-20587695	34119	2406	0.0	1.0	0.0	0.0390789817529	0.0
ACSM3	chr16:20775311-20808479	19329	1411	0.0	1.0	0.0	0.0666364493958	0.0
ACSM4	chr12:7456927-7480969	20973	1743	0.0	0.0	0.0	0.0	NA
ACSM5	chr16:20420855-20452281	26622	2419	0.0	0.0	0.0	0.0	NA
ACSS1	chr20:24986865-25038818	22484	1921	131.611111111	241.388888889	0.550373913551	11.8148652546	0.0465831731205
ACSS2	chr20:33462765-33515769	41384	2680	23.0	53.0	0.0522557677422	1.85943044596	0.0281031042897
ACSS3	chr12:81471808-81649582	162720	3033	2.0	1.0	0.0011556542539	0.0310003396299	0.0372787610619
ACTA1	chr1:229566992-229569843	1359	1492	1.0	1.0	0.0691861884455	0.0630187869286	1.097866078
ACTA2	chr10:90694830-90751147	15988	1306	45.3888888889	30.6111111111	0.266928087001	2.20381319481	0.121121013174
ACTB	chr7:5566778-5570232	1642	1812	283.194444444	23039.8055556	16.2162502849	1195.52724669	0.0135640992958
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	37.5555555556	10376.4444444	4.46412728936	531.102408682	0.00840539831185
ACTG2	chr2:74120092-74146780	22935	1202	0.0	1.0	0.0	0.0782229867699	0.0
ACTL6A	chr3:179280707-179306193	21705	1714	39.0	46.0	0.168944352628	2.5233987074	0.0669511132478
ACTL6B	chr7:100240725-100254084	9420	1531	0.0	0.0	0.0	0.0	NA
ACTL8	chr1:18081807-18153558	66624	1861	2.0	0.0	0.00282252732041	0.0	inf
ACTN1	chr14:69340839-69446083	96740	3644	17.3055555556	94.6944444444	0.0168197030846	2.44334612912	0.00688388062755
ACTN1-AS1	chr14:69446398-69454180	6596	599	1.0	0.0	0.0142547043811	0.0	inf
ACTN2	chr1:236849753-236927927	64331	4827	7.0	2.0	0.0102309650197	0.0389575430277	0.262618333307
ACTN3	chr11:66313865-66330800	11948	2695	5.88888888889	5.11111111111	0.0463422385445	0.178318094598	0.259885227289
ACTN4	chr19:39138266-39221171	72339	3954	500.638888889	5338.36111111	0.650715187615	126.94340561	0.00512602592066
ACTR10	chr14:58666832-58702353	27490	2441	38.75	94.25	0.132536601174	3.63038297283	0.036507608747
ACTR1A	chr10:104238985-104262512	17531	2873	35.7777777778	477.222222222	0.191886991877	15.617945209	0.0122863148327
ACTR1B	chr2:98272401-98280561	5902	2258	163.194444444	783.805555556	2.59983045683	32.6379792498	0.0796565999667
ACTR2	chr2:65454828-65498390	33247	3922	153.333333333	2193.66666667	0.433633649601	52.5898471929	0.00824557728815
ACTR3	chr2:114647510-114719129	60317	5185	86.3611111111	741.638888889	0.13462240679	13.4487709181	0.0100100156074
ACTR3B	chr7:152456833-152552464	65328	1826	18.1944444444	26.0277777778	0.0261865508213	1.34021717478	0.0195390353997
ACTR3C	chr7:149944300-150020758	51370	1080	19.0	2.0	0.034776261862	0.174118574255	0.199727467393
ACTR5	chr20:37377096-37401089	20601	2479	71.5277777778	94.4722222222	0.326456479325	3.58316218862	0.0911084852262
ACTR6	chr12:100593864-100618202	18970	1775	23.4444444444	50.5555555556	0.11620143121	2.67799271952	0.0433912423897
ACTR8	chr3:53901093-53916229	10430	3628	10.1388888889	113.861111111	0.0913997309726	2.95084910089	0.0309740443674
ACTRT3	chr3:169484710-169487683	719	2003	0.0	5.0	0.0	0.234708013224	0.0
ACVR1	chr2:158592957-158732374	128199	2797	64.0	254.0	0.0469390395107	8.53847109215	0.00549735883674
ACVR1B	chr12:52345450-52390863	31510	4396	32.75	124.25	0.0977241188731	2.65752632839	0.0367725872851
ACVR1C	chr2:158383278-158485399	50016	8089	4.0	23.0	0.00751951616263	0.267344874798	0.0281266516454
ACVR2A	chr2:148602085-148688396	78286	4977	52.1666666667	38.8333333333	0.0626538619517	0.733627989174	0.0854027693549
ACVR2B	chr3:38495789-38534633	26216	11373	8.86111111111	134.138888889	0.0317804919823	1.10896675689	0.0286577499143
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	5.0	20.0	0.36814420555	0.747111879996	0.492756460454
ACVRL1	chr12:52301201-52317145	6548	3985	0.0	16.0	0.0	0.377511789601	0.0
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	1.0	2.0	0.0145751093005	0.144652353996	0.100759572159
ACYP1	chr14:75519927-75530736	8820	607	10.0	80.0	0.106603208727	12.391964428	0.00860260770975
ACYP2	chr2:54342409-54532435	173430	1222	30.0	34.0	0.0162643193388	2.61605321057	0.00621712099474
ADA	chr20:43248162-43280376	27442	1532	59.2222222222	276.777777778	0.202912032821	16.9867898878	0.011945284198
ADAD1	chr4:123300120-123350947	42854	1730	5.0	0.0	0.0109702746648	0.0	inf
ADAD2	chr16:84224722-84230772	3566	2058	4.0	2.0	0.105467223889	0.0913741789091	1.15423443634
ADAL	chr15:43622553-43646753	15826	1482	2.0	7.0	0.0118822229366	0.444108104374	0.0267552490477
ADAM10	chr15:58887402-59042177	110328	5034	86.3611111111	468.027777778	0.0735989024578	8.74172782364	0.00841926263807
ADAM11	chr17:42836567-42859214	16790	4402	5.72222222222	5.27777777778	0.032044454702	0.112730108275	0.284258173725
ADAM12	chr10:127700953-128077127	325471	2517	173.5	79.5	0.0501217288849	2.96976972298	0.0168773115629
ADAM15	chr1:155023747-155035252	4849	1955	0.0	0.0	0.0	0.0	NA
ADAM17	chr2:9629410-9695917	54747	3553	174.555555556	169.444444444	0.299786596695	4.48405559929	0.0668561283544
ADAM18	chr8:39442086-39587583	24003	577	1.0	0.0	0.00391717827344	0.0	inf
ADAM19	chr5:156904311-157002831	83833	6529	745.305555556	4002.69444444	0.835907482583	57.6427420609	0.0145015218343
ADAM2	chr8:39601254-39695808	81914	2425	1.0	0.0	0.00114783834384	0.0	inf
ADAM20	chr14:70989077-71001732	8985	2792	1.0	0.0	0.0104645553809	0.0	inf
ADAM20P1	chr14:70935595-70950473	4928	3036	0.0	5.0	0.0	0.154848534416	0.0
