gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
ABCA5	chr17:67240575-67323323	52734	8046	45.5	219.5	0.0339168551093	1.07238169125	0.0316275962058
ABCA6	chr17:67074846-67138015	53661	5296	9.0	1.0	0.00659293269284	0.00742244379889	0.888242857942
ABCA7	chr19:1040101-1065570	15655	6818	274.583333333	1212.41666667	0.689470986228	6.99020311504	0.0986338987409
ABCA8	chr17:66863427-66951533	74720	5708	30.8333333333	2.16666666667	0.0162210330487	0.0149211752706	1.08711497282
ABCA9	chr17:66970772-67057136	62095	6301	33.0	83.0	0.0208906620154	0.517801741913	0.040344904863
ABCB1	chr7:87133178-87342639	191132	4716	134.722222222	586.277777778	0.027707716023	4.88679961448	0.00566991041354
ABCB10	chr1:229652328-229694442	34075	3857	72.2222222222	129.777777778	0.0833162811879	1.3226519873	0.062991839114
ABCB11	chr2:169779448-169887833	84583	4775	48.2222222222	2.77777777778	0.0224108861694	0.0228675173699	0.9800314484
ABCB4	chr7:87031360-87105019	62303	3826	15.8333333333	3.16666666667	0.00998983442236	0.0325351099852	0.307047814712
ABCB5	chr7:20655244-20796637	10400	726	3.0	0.0	0.0113392102958	0.0	inf
ABCB6	chr2:220074487-220083712	5188	3018	42.8055555556	96.1944444444	0.324335931718	1.2529266581	0.258862663367
ABCB7	chrX:74273006-74376175	93655	2327	169.527777778	232.472222222	0.0711548971629	3.92707845917	0.0181190413949
ABCB8	chr7:150725508-150744869	13531	4296	203.416666667	408.583333333	0.590951084043	3.73861951711	0.15806665571
ABCB9	chr12:123405497-123451056	28715	2032	26.0	18.0	0.035592576052	0.348211969715	0.102215257221
ABCC1	chr16:16043433-16236930	163098	6563	1867.33333333	8575.66666667	0.450057608993	51.364182676	0.00876209034284
ABCC10	chr6:43395291-43418163	11994	4652	93.1111111111	349.888888889	0.305163339603	2.95655075877	0.103215998811
ABCC11	chr16:48200821-48269088	55684	4416	12.0	1.0	0.00847121521994	0.00890155397621	0.951655771855
ABCC12	chr16:48116883-48180681	56688	5168	6.0	0.0	0.00416059085086	0.0	inf
ABCC13	chr21:15646119-15673692	15387	712	6.0	0.0	0.0153282364433	0.0	inf
ABCC2	chr10:101542354-101611949	49376	5446	16.0833333333	52.9166666667	0.0128042767662	0.381952833852	0.0335231882875
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	221.694444444	32.3055555556	0.0478287921856	0.478488153348	0.0999581533023
ABCC5	chr3:183637723-183735727	28793	756	51.0	17.0	0.0696270753414	0.883938439288	0.0787691452784
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	3.0	0.0	0.00571106528533	0.0	inf
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	13.0	0.0	0.00679756322634	0.0	inf
ABCC9	chr12:21950323-22089628	112472	4532	40.0	3.0	0.0139801061096	0.0260211357186	0.537259643882
ABCD1	chrX:152990322-153010216	15320	3664	33.0	148.0	0.0846739985539	1.58781954943	0.053327217557
ABCD2	chr12:39945021-40013843	54975	5341	22.1944444444	28.8055555556	0.0158698906699	0.212006204967	0.0748557839256
ABCD3	chr1:94883932-94984219	53227	786	89.0	91.0	0.0657283775142	4.55107235962	0.014442393423
ABCD4	chr14:74751979-74769767	13237	3029	237.027777778	208.972222222	0.703889635342	2.71196563521	0.259549614568
ABCE1	chr4:146019155-146050676	26403	4191	211.888888889	4040.11111111	0.315463997435	37.8940080234	0.00832490448729
ABCF1	chr6:30539169-30559309	13894	3350	528.027777778	10546.9722222	1.49390977756	123.759312888	0.0120710897847
ABCF2	chr7:150904922-150924460	10300	2122	528.777777778	2878.22222222	2.01804508701	53.3179983321	0.0378492282183
ABCF3	chr3:183903862-183911795	5227	2572	177.972222222	1211.02777778	1.3384267794	18.5087902957	0.0723130338621
ABCG1	chr21:43619798-43717354	71505	2811	350.722222222	808.277777778	0.192806542877	11.3030249824	0.0170579595442
ABCG2	chr4:89011415-89152474	50722	3947	19.2222222222	7.77777777778	0.0148971132143	0.0774610355298	0.192317506633
ABCG4	chr11:119019749-119033374	8924	3511	2.0	1.0	0.00880978537852	0.0111960302931	0.78686687584
ABCG5	chr2:44039610-44065958	21179	2740	7.0	0.0	0.0129923431943	0.0	inf
ABCG8	chr2:44066102-44105605	32015	2665	9.0	2.0	0.0110505500931	0.0295003845095	0.374590035921
ABHD1	chr2:27346656-27353680	4470	1446	12.8333333333	11.1666666667	0.112856569785	0.303563920937	0.371772012421
ABHD10	chr3:111697722-111712215	11378	2458	123.0	206.0	0.42494632362	3.29442963627	0.128989345816
ABHD11	chr7:73150424-73153190	1121	1270	5.0	85.0	0.175331232645	2.63093488229	0.066642178727
ABHD12	chr20:25275378-25371618	72342	1436	95.0	128.0	0.0516211871955	3.50388968102	0.0147325378065
ABHD12B	chr14:51338877-51371688	25204	1477	18.0	4.0	0.028073588417	0.106457040918	0.263708141565
ABHD13	chr13:108870762-108886603	10449	5302	81.0	727.0	0.304722964023	5.39001013485	0.0565347664289
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	6231	1879	0.0	0.0	0.0	0.0	NA
ABHD14B	chr3:52002525-52008646	2996	2004	17.0277777778	882.972222222	0.223414347148	17.3198536622	0.0128993207163
ABHD15	chr17:27887688-27894042	2608	3355	17.1388888889	138.861111111	0.258327101179	1.62698296516	0.158776770692
ABHD16A	chr6:31654725-31671137	12200	1684	155.083333333	433.916666667	0.49968946209	10.1288266579	0.0493334004981
ABHD17A	chr19:1876974-1885518	6828	1563	683.083333333	3039.91666667	3.93255740525	76.453539219	0.0514372185437
ABHD17B	chr9:74477367-74526148	38825	1457	61.0	146.0	0.0617608500681	3.93902011284	0.0156792421209
ABHD17C	chr15:80987651-81047962	54960	2360	23.0	7.0	0.0164503827194	0.116595269709	0.141089623622
ABHD2	chr15:89631380-89745591	95365	8735	165.75	1156.25	0.0683218186546	5.20335828306	0.013130331401
ABHD3	chr18:19230857-19284766	37620	2064	160.0	141.166666667	0.167184528906	2.68854531799	0.0621840099874
ABHD4	chr14:23067146-23081265	9822	2509	6.72222222222	57.2777777778	0.0269034409457	0.897388279794	0.0299797106241
ABHD5	chr3:43732374-43764217	24635	5353	20.3333333333	138.666666667	0.0324452337987	1.01828589211	0.0318625977736
ABHD6	chr3:58223258-58280461	42878	2393	36.2777777778	59.7222222222	0.0332583768941	0.981043251982	0.0339010301808
ABHD8	chr19:17402939-17414282	6795	2090	26.6111111111	72.3888888889	0.153946011528	1.36150900728	0.113070138137
ABI1	chr10:27035524-27150016	100358	3188	484.666666667	1681.33333333	0.189839266991	20.7314846653	0.00915705122213
ABI2	chr2:204192961-204296896	51775	6038	52.0	265.0	0.03948008967	1.7252326143	0.0228839226333
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	69.0	0.0	0.0118501747716	0.0	inf
ABL1	chr9:133589267-133763062	41517	5306	85.3611111111	567.638888889	0.0808218877067	4.20532717838	0.0192189297713
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	702.138888889	10479.8611111	0.333521379926	63.4950076914	0.0052527181593
ABLIM2	chr4:7967036-8160559	58222	685	35.4722222222	8.52777777778	0.0239494845555	0.489373217526	0.0489390994393
ABLIM3	chr5:148521053-148639999	111409	4335	15.9166666667	2.08333333333	0.00561599534939	0.0188914178965	0.297277598758
ABO	chr9:136130562-136150630	16683	1579	34.2777777778	64.7222222222	0.0807668980248	1.61126207333	0.0501264811986
ABR	chr17:906757-1090616	21585	3351	70.0	346.0	0.127479655554	4.05878984667	0.0314082917247
ABRA	chr8:107771710-107782472	7578	2754	1.0	7.0	0.00518728719437	0.0999146102079	0.0519172039362
ABRACL	chr6:139349818-139364439	12387	845	104.0	488.0	0.330036593633	22.7016805103	0.0145379807228
ABT1	chr6:26597170-26600277	844	2263	56.5	1380.5	2.63148498019	23.9798659684	0.109737268075
ABTB1	chr3:127391780-127399769	5914	1941	285.833333333	771.166666667	1.89988121253	15.6177191254	0.121649083152
ABTB2	chr11:34172533-34379555	186562	4903	508.277777778	232.722222222	0.10709589583	1.86582477873	0.0573986888005
AC093375.1	chr2:156877046-157111432	213864	1746	214.0	7.0	0.0393342598325	0.157597271771	0.249587187585
ACAA1	chr3:38164200-38178733	11227	1497	71.6944444444	328.305555556	0.251024826431	8.62087456061	0.0291182553077
ACAA2	chr18:47309873-47340251	23949	1934	15.0	113.0	0.0246206077658	2.2967666218	0.0107196819791
ACACA	chr17:35441926-35766902	190172	9138	189.5	384.5	0.0391703574502	1.65401744113	0.0236819494621
ACACB	chr12:109577201-109706030	104772	9249	65.5833333333	352.416666667	0.0246061204938	1.49780940747	0.0164280718035
ACAD10	chr12:112123856-112194911	49730	4014	114.333333333	187.666666667	0.0903752060401	1.83782716393	0.0491750300647
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	8381	2201	131.222222222	118.694444444	0.615469366502	2.11985054848	0.290336206457
ACAD9	chr3:128598332-128631957	27579	2575	322.277777778	415.722222222	0.45935319334	6.34630442787	0.072381209972
ACADL	chr2:211052715-211090215	33429	2490	11.0	0.0	0.0129349333198	0.0	inf
ACADM	chr1:76190031-76229363	30860	2352	54.0	140.0	0.0687848401615	2.33983704518	0.0293972780298
ACADS	chr12:121163570-121177811	9375	1917	32.4444444444	61.5555555556	0.136039165734	1.26223447208	0.107776462094
ACADSB	chr10:124768428-124817806	39550	5941	77.75	483.25	0.0772767420583	3.19747534674	0.024168049376
ACADVL	chr17:7120443-7128586	3070	2010	328.444444444	1667.55555556	4.2055077645	32.6121287719	0.12895532806
ACAN	chr15:89346673-89418585	60501	8543	32.0	5.0	0.0207913323001	0.0230067086263	0.903707376738
ACAP1	chr17:7239847-7254793	10356	2508	172.917843459	1976.08215654	0.656360841549	30.9722216644	0.0211919199295
ACAP2	chr3:194995464-195163817	142944	7170	206.0	362.0	0.0566495134174	1.98465173974	0.0285438055872
ACAP3	chr1:1227763-1243269	11569	3759	357.222222222	568.777777778	1.21377319161	5.94792096052	0.204066799083
ACAT1	chr11:107992257-108018891	20210	2134	117.444444444	163.555555556	0.228434165228	3.01276862399	0.0758220075081
ACAT2	chr6:160182988-160200087	13697	1551	17.2777777778	110.722222222	0.0495857997843	2.80619528195	0.0176701172949
ACBD3	chr1:226332379-226374423	32560	3565	180.166666667	929.833333333	0.217512861435	10.2527524404	0.0212150700702
ACBD4	chr17:43209966-43221543	4716	928	52.0555555556	58.9444444444	0.433898534897	2.49683473197	0.173779437358
ACBD5	chr10:27484142-27531068	29314	3444	27.0	176.0	0.0362062524286	2.00883570708	0.0180235010265
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	5.0	167.0	0.0239398674537	1.94796641363	0.0122896715704
ACCS	chr11:44087728-44105569	14798	1794	148.805555556	127.194444444	0.395285621287	2.78702329279	0.141830756244
ACCSL	chr11:44069530-44081527	9041	1820	2.0	3.0	0.00869577753765	0.0647954874048	0.134203443572
ACD	chr16:67691414-67694718	1238	2018	72.0555555556	838.944444444	2.28792466701	16.3420650502	0.140002175978
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	0.0	0.0	0.0	0.0	NA
ACER1	chr19:6306509-6333640	18756	1088	24.0	6.0	0.0502997598963	0.216779020362	0.232032416293
ACER2	chr9:19408924-19452500	33650	2852	25.0	16.0	0.0292045039814	0.220528821088	0.132429420505
ACER3	chr11:76571916-76734850	133417	4387	121.0	76.0	0.0356507847233	0.680990184472	0.052351392922
ACHE	chr7:100487614-100493592	2914	1940	4.0	10.0	0.0539591796279	0.202625063706	0.266300617708
ACIN1	chr14:23527773-23564823	9508	2273	1390.5959596	3218.4040404	5.74919030406	55.659079983	0.103292945299
ACKR2	chr3:42850963-42908775	45548	2960	29.0	45.0	0.025027852121	0.597607029106	0.0418801167023
ACKR3	chr2:237478379-237490994	10512	2100	10.0	9.0	0.0373946559731	0.168468267253	0.221968543886
ACLY	chr17:40023178-40075272	40368	4323	505.611111111	2344.38888889	0.492350372034	21.3176492956	0.0230959035496
ACMSD	chr2:135596185-135659602	57562	1250	20.0	2.0	0.0136580599559	0.0628948197743	0.217157152288
ACN9	chr7:96745904-96811075	53347	2057	50.0	51.0	0.0368429924447	0.974609810552	0.0378028130292
ACO1	chr9:32384600-32450832	56874	3548	175.722222222	97.2777777778	0.121452877161	1.07776710495	0.112689352461
ACO2	chr22:41865128-41924993	48744	2741	322.944444444	1404.05555556	0.260436318194	20.1358585187	0.0129339565011
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	12.0	1.0	0.00919264037704	0.0217779846864	0.422107027322
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	53.0	173.0	0.0839230978862	1.65704249223	0.0506463161204
ACOT2	chr14:74034323-74042362	3913	1073	12.0	143.0	0.120549744009	5.23879265361	0.0230109782883
ACOT4	chr14:74058409-74062470	2043	1632	0.0	39.0	0.0	0.939375754901	0.0
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	84184	1295	68.0	80.0	0.0317522313077	2.42837141986	0.0130755250404
ACOT8	chr20:44470359-44486048	10823	1171	46.1666666667	62.8333333333	0.167677872331	2.10925020059	0.0794964354083
ACOT9	chrX:23721776-23761407	30494	1700	44.9166666667	120.083333333	0.0579012603886	2.77669838526	0.0208525566536
ACOX1	chr17:73937588-73975515	21072	7423	29.4444444444	402.555555556	0.0549278374943	2.13177447762	0.0257662515763
ACOX2	chr3:58490862-58522929	27251	2309	11.0	3.0	0.0158673768283	0.0510730996435	0.310679730407
ACOX3	chr4:8368008-8442452	61710	2806	258.083333333	106.916666667	0.164399051377	1.49779590183	0.109760649749
ACOXL	chr2:111490149-111875799	301424	2373	131.0	4.0	0.0170839527344	0.0662608720758	0.257828673231
ACP1	chr2:264868-278282	6955	213	60.1388888889	486.861111111	0.339901561655	89.8504748781	0.00378296900618
ACP2	chr11:47260852-47270457	2324	621	7.86111111111	104.138888889	0.13296664333	6.59198535443	0.0201709555136
ACP5	chr19:11685474-11689801	1391	1415	4.69444444444	55.3055555556	0.132663658013	1.53641031324	0.0863465031896
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	21.0	0.0	0.023379815043	0.0	inf
ACPT	chr19:51293671-51298481	3343	1347	50.8888888889	20.1111111111	0.598386085698	0.586898992573	1.01957252146
ACR	chr22:51176651-51183727	5034	1370	0.0	0.0	0.0	0.0	NA
ACRBP	chr12:6747241-6756580	6941	1886	7.0	17.0	0.039643399584	0.354325270468	0.111884200446
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	4.0	0.0	0.023552583798	0.0	inf
ACSBG1	chr15:78463186-78527049	52603	2968	25.2777777778	6.72222222222	0.0188896222367	0.0890315353667	0.212167769082
ACSBG2	chr19:6135643-6193114	42859	2370	38.1944444444	1.80555555556	0.0350310421923	0.0299472814502	1.16975700284
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	319.416666667	183.583333333	0.788150998168	3.60106058619	0.218866353204
ACSL1	chr4:185676748-185747268	42399	3479	224.38015873	799.61984127	0.208028928222	9.03491409252	0.0230250034578
ACSL3	chr2:223725731-223808119	69085	4254	97.0	526.0	0.055192855885	4.86052468284	0.011355328794
ACSL4	chrX:108884563-108976621	39677	5023	1022.86111111	2065.22222222	1.01338094547	16.16212665	0.062700965499
ACSL5	chr10:114133915-114188138	42640	3103	554.444444444	1115.55555556	0.511135134384	14.1320225618	0.0361685761644
ACSL6	chr5:131285666-131347761	53424	6155	56.2222222222	180.777777778	0.0413681881502	1.1545477003	0.0358306444502
ACSM1	chr16:20634558-20702578	57776	2051	16.0	5.0	0.0108859768371	0.0958295035567	0.113597341457
ACSM2A	chr16:20462858-20498991	30624	2964	12.7222222222	1.27777777778	0.0163303673956	0.0169461882264	0.963660215347
ACSM2B	chr16:20548082-20587695	34119	2406	11.0	2.0	0.0126733458175	0.032676028561	0.387848412908
ACSM3	chr16:20775311-20808479	19329	1411	6.0	1.0	0.0122021612165	0.0278591512112	0.437994722955
ACSM4	chr12:7456927-7480969	20973	1743	2.0	1.0	0.00374855884794	0.0225526462186	0.166213703333
ACSM5	chr16:20420855-20452281	26622	2419	14.0	0.0	0.0206719883189	0.0	inf
ACSS1	chr20:24986865-25038818	22484	1921	169.333333333	356.666666667	0.296049120535	7.29844017423	0.0405633414083
ACSS2	chr20:33462765-33515769	41384	2680	93.75	78.25	0.0890499552037	1.14774245507	0.077587053446
ACSS3	chr12:81471808-81649582	158608	3033	52.3611111111	10.6388888889	0.01297713012	0.137885550459	0.0941152287302
ACTA1	chr1:229566992-229569843	1359	1492	0.0	8.0	0.0	0.210773524713	0.0
ACTA2	chr10:90694830-90751147	15988	1306	22.7222222222	15.2777777778	0.0558665120535	0.459845463192	0.121489753679
ACTB	chr7:5566778-5570232	1642	1812	714.038888889	121523.961111	17.0939963568	2636.32299681	0.00648402960391
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	271.896031746	40628.1039683	13.5120511331	869.385301053	0.0155420745171
ACTG2	chr2:74120092-74146780	22935	1202	3.0	2.0	0.00514182633864	0.065406426554	0.0786134728581
ACTL6A	chr3:179280707-179306193	21705	1714	270.805555556	481.194444444	0.490447667892	11.0358218567	0.0444414266796
ACTL6B	chr7:100240725-100254084	9420	1531	4.05555555556	0.944444444444	0.0169236621385	0.0242491276617	0.69790808043
ACTL8	chr1:18081807-18153558	66624	1861	25.0	2.0	0.0147504136493	0.0422453115088	0.349160963016
ACTN1	chr14:69340839-69446083	96740	3644	254.222222222	3029.77777778	0.10330047582	32.6834054764	0.00316063991234
ACTN1-AS1	chr14:69446398-69454180	6596	599	7.0	3.0	0.0417169248806	0.196874435854	0.211896098646
ACTN2	chr1:236849753-236927927	64331	4827	39.7777777778	11.2222222222	0.0243060904187	0.0913895333714	0.26596142383
ACTN3	chr11:66313865-66330800	11948	2695	3.88888888889	1.11111111111	0.012794555877	0.0162066635164	0.789462671577
ACTN4	chr19:39138266-39221171	72339	3954	253.333333333	1315.66666667	0.137662207997	13.0798902825	0.0105247219222
ACTR10	chr14:58666832-58702353	25775	2441	88.4722222222	325.527777778	0.134928333455	5.24221909946	0.0257387817822
ACTR1A	chr10:104238985-104262512	17531	2873	82.1944444444	1170.80555556	0.184302263483	16.0193187451	0.0115050000824
ACTR1B	chr2:98272401-98280561	5902	2258	697.222222222	2513.77777778	4.6437294571	43.7620682811	0.106113116667
ACTR2	chr2:65454828-65498390	33247	3922	201.305555556	4828.69444444	0.238011637069	48.3968426231	0.0049179166278
ACTR3	chr2:114647510-114719129	60317	5185	748.166666667	5531.83333333	0.487588570191	41.9387247495	0.0116262135557
ACTR3B	chr7:152456833-152552464	85547	1826	66.1944444444	35.8055555556	0.030416669005	0.770805025871	0.0394609116237
ACTR3C	chr7:149944300-150020758	51370	1080	20.0	4.0	0.0153043653334	0.145589860589	0.105119719681
ACTR5	chr20:37377096-37401089	20601	2479	362.027777778	313.972222222	0.690793888544	4.97862704992	0.138751885132
ACTR6	chr12:100593864-100618202	18970	1775	51.0	189.0	0.10568120086	4.18560596385	0.025248721875
ACTR8	chr3:53901093-53916229	10430	3628	13.5277777778	182.472222222	0.0509843687248	1.97708061096	0.0257877035677
ACTRT3	chr3:169484710-169487683	719	2003	0.0	3.0	0.0	0.0588755801682	0.0
ACVR1	chr2:158592957-158732374	128199	2797	216.416666667	211.583333333	0.0663591722934	2.97360913864	0.0223160372462
ACVR1B	chr12:52345450-52390863	35619	4396	124.0	401.0	0.13684686635	3.58576301318	0.0381639460965
ACVR1C	chr2:158383278-158485399	50016	8089	25.0	77.0	0.0196483437095	0.374188799807	0.0525091710912
ACVR2A	chr2:148602085-148688396	78286	4977	122.0	64.0	0.0612591013437	0.505483783599	0.121189053598
ACVR2B	chr3:38495789-38534633	26216	11373	8.0	131.0	0.0119955027034	0.45278408239	0.0264927659118
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	3.0	46.0	0.0923475231612	0.718405271558	0.128545163597
ACVRL1	chr12:52301201-52317145	6548	3985	0.0	28.0	0.0	0.27620058872	0.0
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	2.0	3.0	0.012187029099	0.0907136823668	0.134346096212
ACYP1	chr14:75519927-75530736	8820	607	73.0	29.0	0.325348770091	1.87803724614	0.173238720776
ACYP2	chr2:54342409-54532435	173430	1222	146.0	49.0	0.0330920388883	1.57623065105	0.0209944140258
ADA	chr20:43248162-43280376	27442	1532	53.4444444444	216.555555556	0.0765564349645	5.55655296907	0.0137776847248
ADAD1	chr4:123300120-123350947	40629	1730	47.0	1.0	0.0454733153873	0.0227221169705	2.00127987398
ADAD2	chr16:84224722-84230772	3566	2058	5.0	1.0	0.0551167447545	0.0191007105729	2.88558609086
ADAL	chr15:43622553-43646753	15826	1482	15.0	30.0	0.0372576099699	0.795734055849	0.0468216858334
ADAM10	chr15:58887402-59042177	139582	5034	237.0	428.0	0.06674424481	3.34214626333	0.0199704739264
ADAM11	chr17:42836567-42859214	16790	4402	5.38888888889	8.61111111111	0.0126166317544	0.0768960531278	0.164073853484
ADAM12	chr10:127700953-128077127	325471	2517	96.0	2.0	0.011594548167	0.0312350118069	0.371203578813
