gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
ABCA4	chr1:94458393-94586705	117571	7325	0.0	2.0	0.0	0.0540350183203	0.0
ABCA5	chr17:67240575-67323323	55895	8046	3.0	22.0	0.0106218760854	0.541122495794	0.0196293374753
ABCA6	chr17:67074846-67138015	53661	5296	0.0	0.0	0.0	0.0	NA
ABCA7	chr19:1040101-1065570	15655	6818	152.333333333	1223.66666667	1.92572740022	35.518864165	0.054217032146
ABCA8	chr17:66863427-66951533	76296	5708	0.0	0.0	0.0	0.0	NA
ABCA9	chr17:66970772-67057136	65835	6301	0.0	10.0	0.0	0.314082295823	0.0
ABCB1	chr7:87133178-87342639	193654	4716	33.0	70.0	0.0337241027902	2.93749529726	0.0114805640103
ABCB10	chr1:229652328-229694442	34075	3857	36.0	48.0	0.209083409113	2.46288727527	0.0848936170213
ABCB11	chr2:169779448-169887833	99955	4775	0.0	0.0	0.0	0.0	NA
ABCB4	chr7:87031360-87105019	62303	3826	3.0	0.0	0.00952939286703	0.0	inf
ABCB5	chr7:20655244-20796637	10400	726	0.0	0.0	0.0	0.0	NA
ABCB6	chr2:220074487-220083712	5188	3018	8.44444444444	14.5555555556	0.322124718356	0.954470449612	0.337490509514
ABCB7	chrX:74273006-74376175	93655	2327	19.0	47.0	0.0401490773303	3.99718649167	0.0100443342871
ABCB8	chr7:150725508-150744869	13531	4296	79.1666666667	140.833333333	1.15788493009	6.48775023803	0.178472488552
ABCB9	chr12:123405497-123451056	28715	2032	12.0	6.0	0.0827037804346	0.584360003735	0.141528817691
ABCC1	chr16:16043433-16236930	163098	6563	262.388888889	757.611111111	0.318382905256	22.845300108	0.0139364728741
ABCC10	chr6:43395291-43418163	11994	4652	35.0	276.0	0.577506579201	11.741465664	0.0491852206296
ABCC11	chr16:48200821-48269088	55684	4416	0.0	0.0	0.0	0.0	NA
ABCC12	chr16:48116883-48180681	56688	5168	0.0	0.0	0.0	0.0	NA
ABCC13	chr21:15646119-15673692	15387	712	0.0	0.0	0.0	0.0	NA
ABCC2	chr10:101542354-101611949	49376	5446	2.0	7.0	0.00801617201062	0.254374363237	0.0315132858069
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	13.0	8.0	0.0141200423137	0.596543344682	0.0236697675695
ABCC5	chr3:183637723-183735727	28793	756	10.6944444444	17.3055555556	0.0735062467153	4.53019281359	0.0162258538963
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	0.0	0.0	0.0	0.0	NA
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	4.0	0.0	0.0105299894701	0.0	inf
ABCC9	chr12:21950323-22089628	115357	4532	1.0	0.0	0.00171557213345	0.0	inf
ABCD1	chrX:152990322-153010216	15320	3664	39.0	183.0	0.503800713403	9.88436015051	0.050969481659
ABCD2	chr12:39945021-40013843	54975	5341	16.0	31.0	0.0575980368089	1.14866146649	0.050143613666
ABCD3	chr1:94883932-94984219	53227	786	14.1944444444	23.8055555556	0.0527763494612	5.99388921369	0.00880502584876
ABCD4	chr14:74751979-74769767	13237	3029	67.0	103.0	1.00170114513	6.7296253627	0.148849466522
ABCE1	chr4:146019155-146050676	26403	4191	8.0	73.0	0.0599638691355	3.44713375941	0.0173952835372
ABCF1	chr6:30539169-30559309	13894	3350	77.0277777778	478.972222222	1.09716769229	28.2955706388	0.0387752452954
ABCF2	chr7:150904922-150924460	10300	2122	27.3055555556	115.694444444	0.524646438161	10.789965643	0.048623550391
ABCF3	chr3:183903862-183911795	5227	2572	57.5555555556	222.444444444	2.17915281512	17.1160495812	0.127316341588
ABCG1	chr21:43619798-43717354	71505	2811	451.666666667	118.333333333	1.25007067096	8.33103941449	0.150049784758
ABCG2	chr4:89011415-89152474	52565	3947	3.0	1.0	0.0112947734004	0.0501401709142	0.225263958908
ABCG4	chr11:119019749-119033374	8924	3511	0.0	0.0	0.0	0.0	NA
ABCG5	chr2:44039610-44065958	21179	2740	0.0	0.0	0.0	0.0	NA
ABCG8	chr2:44066102-44105605	32015	2665	2.0	0.0	0.012363158182	0.0	inf
ABHD1	chr2:27346656-27353680	4470	1446	2.0	1.0	0.0885473174936	0.136862555047	0.646979865772
ABHD10	chr3:111697722-111712215	11378	2458	11.1944444444	29.8055555556	0.194710580856	2.39976259136	0.0811374348266
ABHD11	chr7:73150424-73153190	1121	1270	6.52777777778	42.4722222222	1.15242503793	6.61841811637	0.174123939839
ABHD12	chr20:25275378-25371618	72342	1436	48.6944444444	108.305555556	0.13321153737	14.9261991194	0.00892467910309
ABHD12B	chr14:51338877-51371688	25204	1477	0.0	0.0	0.0	0.0	NA
ABHD13	chr13:108870762-108886603	10449	5302	19.0	115.0	0.359858535493	4.2925074083	0.0838341093593
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	10968	1879	3.0	0.0	0.0541310871439	0.0	inf
ABHD14B	chr3:52002525-52008646	2996	2004	3.0	503.0	0.198167477902	49.6733218877	0.00398941464696
ABHD15	chr17:27887688-27894042	2608	3355	1.0	257.0	0.0758831497692	15.1598022151	0.00500555011816
ABHD16A	chr6:31654725-31671137	12200	1684	63.7777777778	104.222222222	1.03457621256	12.2481692276	0.0844678248104
ABHD17A	chr19:1876974-1885518	6828	1563	609.333333333	2119.66666667	17.6609621854	268.387032627	0.0658040815627
ABHD17B	chr9:74477367-74526148	38825	1457	9.0	44.0	0.0458758349358	5.97648812788	0.00767605221565
ABHD17C	chr15:80987651-81047962	54960	2360	3.0	9.0	0.0108025793995	0.754715801434	0.0143134400776
ABHD2	chr15:89631380-89745591	97927	8735	42.0	242.0	0.0848789066664	5.48283773472	0.0154808350663
ABHD3	chr18:19230857-19284766	42854	2064	68.4166666667	40.5833333333	0.315953726655	3.89126635131	0.0811956052684
ABHD4	chr14:23067146-23081265	10593	2509	3.0	41.0	0.0560473674874	3.23397107952	0.0173308190176
ABHD5	chr3:43732374-43764217	24635	5353	3.0	22.0	0.024100254264	0.813351690857	0.0296307913722
ABHD6	chr3:58223258-58280461	42878	2393	3.0	8.0	0.0138464891971	0.661607203003	0.0209285647651
ABHD8	chr19:17402939-17414282	6795	2090	6.94444444444	82.0555555556	0.202255799401	7.76988588627	0.0260307297123
ABI1	chr10:27035524-27150016	100358	3188	84.6388888889	397.361111111	0.166905593741	24.6672073838	0.0067662946658
ABI2	chr2:204192961-204296896	51775	6038	1.0	71.0	0.00382237092416	2.32711677318	0.00164253507525
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	3.0	0.0	0.00259391034749	0.0	inf
ABL1	chr9:133589267-133763062	41517	5306	17.0	288.0	0.0810356077792	10.7418276148	0.00754393113397
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	121.472222222	685.527777778	0.290492998865	20.91063168	0.013892119727
ABLIM2	chr4:7967036-8160559	58222	685	15.0	12.0	0.0509867201225	3.46691832873	0.0147066401017
ABLIM3	chr5:148521053-148639999	111409	4335	1.0	0.0	0.00177636685185	0.0	inf
ABO	chr9:136130562-136150630	16683	1579	24.0	56.0	0.284701678976	7.01873480526	0.0405631052997
ABR	chr17:906757-1090616	21585	3351	62.8611111111	316.138888889	0.576345539798	18.6705207449	0.0308692803845
ABRA	chr8:107771710-107782472	7578	2754	1.0	1.0	0.0261154994191	0.0718602957873	0.363420427553
ABRACL	chr6:139349818-139364439	12387	845	22.0	96.0	0.351487172129	22.4836833626	0.0156329888862
ABT1	chr6:26597170-26600277	844	2263	4.38888888889	230.611111111	1.0291177668	20.1673395649	0.0510289303896
ABTB1	chr3:127391780-127399769	5914	1941	191.083333333	569.916666667	6.39432086002	58.1083787651	0.110041288294
ABTB2	chr11:34172533-34379555	186562	4903	20.0	7.0	0.0212158161467	0.282545947825	0.0750880212936
AC093375.1	chr2:156877046-157111432	213864	1746	26.0	6.0	0.0240596108721	0.680079912709	0.0353776231624
ACAA1	chr3:38164200-38178733	11227	1497	37.4722222222	285.527777778	0.660539301221	37.7467444893	0.0174992389452
ACAA2	chr18:47309873-47340251	25768	1934	2.0	59.0	0.0153603892113	6.03737953531	0.00254421460858
ACACA	chr17:35441926-35766902	190172	9138	31.4166666667	81.5833333333	0.0326938801819	1.76686443288	0.0185038985298
ACACB	chr12:109577201-109706030	104772	9249	26.4444444444	198.555555556	0.0499507656778	4.24854477922	0.0117571470406
ACAD10	chr12:112123856-112194911	52202	4014	28.0	91.0	0.106150935381	4.48659595626	0.0236595709566
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	9205	2201	44.3611111111	54.6388888889	0.953743429275	4.91286412482	0.194131855684
ACAD9	chr3:128598332-128631957	27579	2575	35.4722222222	77.5277777778	0.254543972791	5.95844642485	0.0427198559224
ACADL	chr2:211052715-211090215	33429	2490	0.0	0.0	0.0	0.0	NA
ACADM	chr1:76190031-76229363	30860	2352	0.0	31.0	0.0	2.60841874683	0.0
ACADS	chr12:121163570-121177811	9375	1917	23.0	46.0	0.485522651281	4.74885222301	0.10224
ACADSB	chr10:124768428-124817806	39550	5941	14.0	81.0	0.0700542494153	2.69822649764	0.0259630722168
ACADVL	chr17:7120443-7128586	3070	2010	154.555555556	818.444444444	9.96320764191	80.5834921708	0.123638320623
ACAN	chr15:89346673-89418585	60501	8543	10.0	2.0	0.0327107410784	0.0463310908576	0.706021388076
ACAP1	chr17:7239847-7254793	10356	2508	303.722487787	2056.27751221	5.80413951601	162.258378	0.0357709696569
ACAP2	chr3:194995464-195163817	142944	7170	45.2222222222	214.777777778	0.0626093082462	5.92820379883	0.0105612611123
ACAP3	chr1:1227763-1243269	11569	3759	206.111111111	478.888888889	3.52580687162	25.2124686624	0.139843778046
ACAT1	chr11:107992257-108018891	20210	2134	18.0	38.0	0.176262176287	3.52405045676	0.0500169275242
ACAT2	chr6:160182988-160200087	13697	1551	23.4166666667	30.5833333333	0.338339384184	3.9023476487	0.0867014973147
ACBD3	chr1:226332379-226374423	32560	3565	32.3333333333	152.666666667	0.196525549714	8.47495938345	0.0231889665569
ACBD4	chr17:43209966-43221543	4716	928	6.0	54.0	0.251785311194	11.5159221426	0.021864103289
ACBD5	chr10:27484142-27531068	33634	3444	2.0	89.0	0.0117680474876	5.11422463973	0.0023010423508
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	0.0	23.0	0.0	1.35067503138	0.0
ACCS	chr11:44087728-44105569	14798	1794	73.6111111111	92.3888888889	0.984449146066	10.1917847268	0.0965924195279
ACCSL	chr11:44069530-44081527	9041	1820	0.0	0.0	0.0	0.0	NA
ACD	chr16:67691414-67694718	1238	2018	23.5648148148	183.435185185	3.7670060952	17.9893063211	0.209402521029
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	1.0	0.0	0.00546799808245	0.0	inf
ACER1	chr19:6306509-6333640	18756	1088	7.0	6.0	0.0738602464378	1.09137824227	0.0676761214189
ACER2	chr9:19408924-19452500	33650	2852	6.91666666667	10.0833333333	0.0406784797713	0.699693016783	0.0581376100598
ACER3	chr11:76571916-76734850	133417	4387	19.4444444444	17.5555555556	0.0288427924433	0.791953859294	0.0364197889875
ACHE	chr7:100487614-100493592	2914	1940	0.0	4.0	0.0	0.408047947625	0.0
ACIN1	chr14:23527773-23564823	9508	2273	306.785353535	900.214646465	6.38555110725	78.3789742069	0.0814702051393
ACKR2	chr3:42850963-42908775	45548	2960	0.0	23.0	0.0	1.53776177559	0.0
ACKR3	chr2:237478379-237490994	10512	2100	0.0	6.0	0.0	0.565437870281	0.0
ACLY	chr17:40023178-40075272	40368	4323	36.1944444444	484.805555556	0.177442487959	22.1939850316	0.00799507108373
ACMSD	chr2:135596185-135659602	57562	1250	1.0	0.0	0.00343808857576	0.0	inf
ACN9	chr7:96745904-96811075	53347	2057	4.0	29.0	0.0148389416161	2.79007991412	0.00531846472962
ACO1	chr9:32384600-32450832	56874	3548	20.0	11.0	0.0695935768886	0.613567023839	0.113424571701
ACO2	chr22:41865128-41924993	48744	2741	108.222222222	279.777777778	0.439388027196	20.2002673427	0.0217515946567
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	1.0	0.0	0.00385671073388	0.0	inf
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	9.0	25.0	0.0717474034797	1.20555101485	0.0595141993958
ACOT2	chr14:74034323-74042362	3913	1073	2.0	26.0	0.101151676258	4.79541903034	0.0210933967642
ACOT4	chr14:74058409-74062470	2043	1632	1.0	7.0	0.096868944982	0.848849743987	0.114117893854
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	84184	1295	16.0	47.0	0.0376134666156	7.18258916302	0.00523675596111
ACOT8	chr20:44470359-44486048	12386	1171	13.1666666667	49.8333333333	0.210376730627	8.42201439295	0.0249793838874
ACOT9	chrX:23721776-23761407	30494	1700	23.1111111111	98.8888888889	0.149988984924	11.5120193851	0.0130289030887
ACOX1	chr17:73937588-73975515	22171	7423	5.0	60.0	0.0446311069862	1.59964910089	0.0279005607926
ACOX2	chr3:58490862-58522929	27251	2309	0.0	0.0	0.0	0.0	NA
ACOX3	chr4:8368008-8442452	64193	2806	89.4444444444	30.5555555556	0.275751977027	2.1550405882	0.12795674408
ACOXL	chr2:111490149-111875799	361151	2373	5.0	0.0	0.00273989625667	0.0	inf
ACP1	chr2:264868-278282	6955	213	9.0	79.0	0.256093356058	73.4007376209	0.00348897523865
ACP2	chr11:47260852-47270457	2324	621	5.0	11.0	0.425781528826	3.50553269014	0.121459865436
ACP5	chr19:11685474-11689801	1391	1415	4.0	44.0	0.569096346796	6.15388212178	0.0924776158421
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	1.0	0.0	0.00560505422562	0.0	inf
ACPT	chr19:51293671-51298481	3343	1347	8.91666666667	5.08333333333	0.527860410859	0.746850936061	0.706781481245
ACR	chr22:51176651-51183727	5034	1370	0.0	0.0	0.0	0.0	NA
ACRBP	chr12:6747241-6756580	6941	1886	2.58333333333	5.41666666667	0.0736565443565	0.568385982188	0.129588953044
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	0.0	0.0	0.0	0.0	NA
ACSBG1	chr15:78463186-78527049	52603	2968	2.0	0.0	0.00752440942905	0.0	inf
ACSBG2	chr19:6135643-6193114	46523	2370	4.0	0.0	0.0170155196009	0.0	inf
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	118.666666667	83.3333333333	1.47413969906	8.22950992175	0.17912849162
ACSL1	chr4:185676748-185747268	42399	3479	35.5277777778	36.4722222222	0.165830865135	2.0747259213	0.0799290467394
ACSL3	chr2:223725731-223808119	70854	4254	36.0	73.0	0.100552081259	3.3960831184	0.0296082509625
ACSL4	chrX:108884563-108976621	72378	5023	31.8055555556	51.1944444444	0.0869659697525	2.01703109156	0.0431158300516
ACSL5	chr10:114133915-114188138	42640	3103	19.0	120.0	0.0881839080058	7.6533646638	0.0115222404628
ACSL6	chr5:131285666-131347761	53424	6155	13.0	69.0	0.0481570513211	2.21857425951	0.0217063058019
ACSM1	chr16:20634558-20702578	57776	2051	1.0	0.0	0.00342535403278	0.0	inf
ACSM2A	chr16:20462858-20498991	30624	2964	0.0	1.0	0.0	0.0667689792841	0.0
ACSM2B	chr16:20548082-20587695	34119	2406	1.0	0.0	0.0058003826196	0.0	inf
ACSM3	chr16:20775311-20808479	19329	1411	0.0	0.0	0.0	0.0	NA
ACSM4	chr12:7456927-7480969	20973	1743	0.0	0.0	0.0	0.0	NA
ACSM5	chr16:20420855-20452281	26622	2419	0.0	0.0	0.0	0.0	NA
ACSS1	chr20:24986865-25038818	22484	1921	52.9444444444	143.055555556	0.466014849157	14.7377199546	0.0316205526087
ACSS2	chr20:33462765-33515769	41384	2680	4.5	32.5	0.0215195400563	2.39994618449	0.0089666760844
ACSS3	chr12:81471808-81649582	162720	3033	3.0	1.0	0.00364865882371	0.0652500015161	0.0559181415929
ACTA1	chr1:229566992-229569843	1359	1492	0.0	2.0	0.0	0.265285864073	0.0
ACTA2	chr10:90694830-90751147	15988	1306	26.2777777778	8.72222222222	0.325272563537	1.32171222443	0.246099383455
ACTB	chr7:5566778-5570232	1642	1812	271.916666667	11635.0833333	32.7729557325	1270.76206357	0.0257900016628
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	21.5	4704.5	5.3791655801	506.824094315	0.0106134764318
ACTG2	chr2:74120092-74146780	22935	1202	0.0	0.0	0.0	0.0	NA
ACTL6A	chr3:179280707-179306193	21705	1714	10.0	17.0	0.0911786475919	1.96286775272	0.0464517527813
ACTL6B	chr7:100240725-100254084	9420	1531	1.0	0.0	0.0210088380677	0.0	inf
ACTL8	chr1:18081807-18153558	66624	1861	1.0	0.0	0.00297044990691	0.0	inf
ACTN1	chr14:69340839-69446083	96740	3644	41.1388888889	258.861111111	0.0841587761181	14.0585774912	0.00598629386017
ACTN1-AS1	chr14:69446398-69454180	6596	599	0.0	0.0	0.0	0.0	NA
ACTN2	chr1:236849753-236927927	64331	4827	3.0	0.0	0.00922898390814	0.0	inf
ACTN3	chr11:66313865-66330800	11948	2695	1.0	4.0	0.0165637139771	0.293733958587	0.0563901908269
ACTN4	chr19:39138266-39221171	72339	3954	148.611111111	1705.38888889	0.406566617707	85.3571096274	0.00476312540903
ACTR10	chr14:58666832-58702353	27490	2441	18.0	40.0	0.129583797118	3.2429865563	0.039958166606
ACTR1A	chr10:104238985-104262512	17531	2873	18.1111111111	166.888888889	0.204451989805	11.4959464906	0.0177847026318
ACTR1B	chr2:98272401-98280561	5902	2258	89.1666666667	414.833333333	2.98989724416	36.3582226672	0.082234416999
ACTR2	chr2:65454828-65498390	33247	3922	68.8611111111	918.138888889	0.409896772766	46.3290857431	0.00884750402887
ACTR3	chr2:114647510-114719129	60317	5185	47.3611111111	291.638888889	0.155394300616	11.131395425	0.0139600018402
ACTR3B	chr7:152456833-152552464	85547	1826	8.0	15.0	0.0185070901	1.62571129188	0.0113839955424
ACTR3C	chr7:149944300-150020758	51370	1080	10.0	5.0	0.0385250641616	0.916218771288	0.0420478878723
ACTR5	chr20:37377096-37401089	20601	2479	34.0	48.0	0.32662058426	3.83193070622	0.0852365580959
ACTR6	chr12:100593864-100618202	18970	1775	15.6111111111	24.3888888889	0.162861871206	2.71923407726	0.059892553042
ACTR8	chr3:53901093-53916229	10430	3628	6.22222222222	47.7777777778	0.118063089991	2.60622318624	0.0453004526299
ACTRT3	chr3:169484710-169487683	719	2003	0.0	2.0	0.0	0.197606844332	0.0
ACVR1	chr2:158592957-158732374	128199	2797	41.0	127.0	0.0632924862013	8.98595399856	0.00704349100958
ACVR1B	chr12:52345450-52390863	35619	4396	18.8333333333	59.1666666667	0.104640162879	2.66362054073	0.0392849361533
ACVR1C	chr2:158383278-158485399	50016	8089	4.0	6.0	0.0158271956652	0.146794353763	0.107818831307
ACVR2A	chr2:148602085-148688396	78286	4977	41.0	11.0	0.103646034266	0.43739919642	0.23695981866
ACVR2B	chr3:38495789-38534633	26216	11373	9.0	57.0	0.067940543614	0.991865427952	0.0684977434431
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	3.0	5.0	0.464925421922	0.393133203413	1.18261550509
ACVRL1	chr12:52301201-52317145	6548	3985	0.0	3.0	0.0	0.14898613897	0.0
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	0.0	1.0	0.0	0.152233272768	0.0
ACYP1	chr14:75519927-75530736	8820	607	6.0	37.0	0.134628064353	12.0632955851	0.0111601397316
ACYP2	chr2:54342409-54532435	173430	1222	24.0	13.0	0.0273867157375	2.10535377232	0.0130081300813
ADA	chr20:43248162-43280376	27442	1532	34.8055555556	141.194444444	0.251006950023	18.2394517537	0.0137617595864
ADAD1	chr4:123300120-123350947	42854	1730	2.0	0.0	0.00923616253317	0.0	inf
ADAD2	chr16:84224722-84230772	3566	2058	0.0	0.0	0.0	0.0	NA
ADAL	chr15:43622553-43646753	15826	1482	0.0	5.0	0.0	0.667689792841	0.0
ADAM10	chr15:58887402-59042177	139582	5034	48.0	183.0	0.0680557394271	7.19433762246	0.00945962547193
ADAM11	chr17:42836567-42859214	16790	4402	1.0	2.0	0.0117869716854	0.0899151542927	0.131089934485
ADAM12	chr10:127700953-128077127	325471	2517	44.0	18.0	0.0267542828772	1.41527953229	0.0189038859581
ADAM15	chr1:155023747-155035252	4849	1955	0.0	0.0	0.0	0.0	NA
ADAM17	chr2:9629410-9695917	54747	3553	66.0	80.0	0.238581379865	4.45602599714	0.0535412899337
ADAM18	chr8:39442086-39587583	24003	577	0.0	0.0	0.0	0.0	NA
ADAM19	chr5:156904311-157002831	83833	6529	289.25	1364.75	0.682827960261	41.3675090692	0.0165063832854
ADAM2	chr8:39601254-39695808	81914	2425	1.0	0.0	0.00241598816561	0.0	inf
ADAM20	chr14:70989077-71001732	8985	2792	1.0	0.0	0.022025960445	0.0	inf
ADAM20P1	chr14:70935595-70950473	4928	3036	0.0	1.0	0.0	0.06518552523	0.0
ADAM21	chr14:70918873-70926622	4822	2664	0.0	0.0	0.0	0.0	NA
ADAM22	chr7:87563565-87832204	214762	2683	7.0	14.0	0.00645050233369	1.03266700126	0.00624644955812
ADAM23	chr2:207308367-207485854	156024	6225	35.0	52.0	0.0443945412945	1.65316774925	0.0268542265687
ADAM28	chr8:24151579-24212726	37713	1650	0.0	0.0	0.0	0.0	NA
ADAM29	chr4:175839508-175899331	54394	2949	0.0	0.0	0.0	0.0	NA
ADAM32	chr8:38965049-39142436	147679	2727	6.0	0.0	0.00804054420459	0.0	inf
ADAM33	chr20:3648619-3662778	10489	3478	0.0	2.0	0.0	0.113802906612	0.0
