chr1	40382947	40383151	0	1	0
chr1	40475795	40475999	0	1	0
chr1	40479527	40479731	0	1	0
chr1	43110594	43110837	0	0	1
chr1	43465027	43465231	0	1	0
chr1	43542403	43542607	0	1	0
chr1	43562393	43562597	0	1	0
chr1	43777841	43778299	0	0	1
chr1	43778558	43778809	0	0	1
chr1	43880507	43880711	0	1	0
chr1	43933509	43934436	1	1	0
chr1	44042318	44042522	0	1	0
chr1	44147547	44148067	1	1	0
chr1	44284879	44285208	0	0	1
chr1	45205296	45205756	0	0	1
chr1	45794995	45795450	1	1	0
chr1	46852665	46852954	1	0	0
chr1	46853489	46853900	1	0	0
chr1	46894550	46894754	0	1	0
chr1	51477958	51478476	1	0	0
chr1	51514505	51514709	0	1	0
chr1	51577794	51577998	0	1	0
chr1	51584836	51585378	1	1	1
chr1	51597407	51597797	1	0	0
chr1	52019664	52019868	0	1	0
chr1	52022322	52022526	0	1	0
chr1	52100535	52100694	0	1	0
chr1	52113722	52113926	0	1	0
chr1	52119197	52119401	0	1	0
chr1	52374781	52374985	0	1	0
chr1	52500035	52500927	1	0	1
chr1	52630547	52630883	1	0	0
chr1	52653430	52653634	0	1	0
chr1	52800353	52800557	0	1	0
chr1	52844876	52845215	1	0	0
chr1	52939904	52940171	0	0	1
chr1	53050210	53050414	0	1	0
chr1	53296967	53297067	0	1	0
chr1	53297076	53297383	1	0	0
chr1	53313462	53313702	0	0	1
chr1	53774018	53774222	0	1	0
chr1	53791416	53791620	0	1	0
chr1	53797163	53797367	0	1	0
chr1	53851421	53851625	0	1	0
chr1	53875968	53876172	0	1	0
chr1	54438919	54439123	0	1	0
chr1	54492611	54492995	1	0	0
chr1	54493461	54493800	1	1	0
chr1	54557727	54558326	1	0	1
chr1	54585533	54585737	0	1	0
chr1	54841837	54842128	1	1	0
chr1	54871425	54871629	0	1	0
chr1	54896639	54896843	0	1	0
chr1	54913697	54913805	0	1	0
chr1	54923938	54924429	1	1	0
chr1	55027045	55027630	1	0	0
chr1	55052517	55052836	1	0	0
chr1	55087864	55088194	1	0	0
chr1	55131009	55131424	1	1	0
chr1	55237058	55237262	0	1	0
chr1	57406450	57406654	0	1	0
chr1	58301140	58301514	1	0	0
chr1	58303719	58303754	0	1	0
chr1	58311354	58311695	1	0	0
chr1	58422936	58423140	0	1	0
chr1	58423737	58423983	0	0	1
chr1	58445075	58445707	1	1	0
chr1	58586146	58586582	0	1	1
chr1	58651930	58652134	0	1	0
chr1	58720850	58721388	1	1	1
chr1	58797452	58797656	0	1	0
chr1	58860669	58860927	0	0	1
chr1	58973213	58973533	1	0	0
chr1	59602664	59602861	0	1	0
chr1	59912780	59913075	0	0	1
chr1	59913477	59913721	0	0	1
chr1	60098146	60098350	0	1	0
chr1	60460791	60460995	0	1	0
chr1	60746212	60746416	0	1	0
chr1	60755877	60755922	0	1	0
chr1	60777004	60777309	0	1	1
chr1	60882955	60883159	0	1	0
chr1	60898600	60898804	0	1	0
chr1	60908887	60909333	1	0	1
chr1	60941213	60941272	0	1	0
chr1	60941773	60941829	0	1	0
chr1	60977805	60978009	0	1	0
chr1	61135751	61135955	0	1	0
chr1	63176601	63177190	1	1	1
chr1	63730505	63730709	0	1	0
chr1	64000662	64000866	0	1	0
chr1	64121746	64121950	0	1	0
chr1	64122001	64122466	1	0	1
chr1	64531808	64533203	1	1	1
chr1	65186678	65186882	0	1	0
chr1	66552528	66552841	1	0	0
chr1	66816783	66817175	0	0	1
chr1	67038720	67038924	0	1	0
chr1	69231693	69232291	0	0	1
chr1	69291421	69291625	0	1	0
chr1	69537827	69538031	0	1	0
chr1	69544172	69544376	0	1	0
chr1	69687181	69687474	1	0	0
chr1	69692155	69692314	0	1	0
chr1	69752819	69753023	0	1	0
chr1	69759621	69759825	0	1	0
chr1	69768943	69769147	0	1	0
chr1	71102497	71103298	1	0	0
chr1	72307157	72307598	1	1	0
chr1	74236366	74236738	1	0	0
chr1	74284848	74285118	0	0	1
chr1	74386711	74387075	1	0	0
chr1	74391535	74391739	0	1	0
chr1	74397249	74397453	0	1	0
chr1	74505876	74506508	1	0	0
chr1	74587702	74588452	1	1	1
chr1	74601376	74601778	1	0	0
chr1	74806476	74806905	1	0	1
chr1	74816958	74817297	1	0	0
chr1	75142176	75142962	1	0	1
chr1	75192113	75192317	0	1	0
chr1	75236252	75236514	0	0	1
chr1	75248443	75248753	1	1	0
chr1	75251528	75251871	0	0	1
chr1	75317006	75318118	1	1	1
chr1	75521500	75522097	1	1	0
chr1	78488961	78489353	0	1	1
chr1	78537481	78537774	0	1	1
chr1	78573760	78574520	1	0	1
chr1	78657730	78657934	0	1	0
chr1	79752459	79752663	0	1	0
chr1	79775894	79776314	1	1	0
chr1	80213917	80214121	0	1	0
chr1	80340597	80341004	0	0	1
chr1	80381382	80381536	0	1	0
chr1	80389616	80389789	0	1	0
chr1	80409740	80409944	0	1	0
chr1	80416367	80416571	0	1	0
chr1	80441016	80441220	0	1	0
chr1	80637124	80637328	0	1	0
chr1	80643953	80644157	0	1	0
chr1	80665248	80665452	0	1	0
chr1	80728310	80728514	0	1	0
chr1	80746178	80746382	0	1	0
chr1	80757495	80758180	1	0	0
chr1	80765556	80765755	0	1	0
chr1	82316619	82316823	0	1	0
chr1	82724883	82725087	0	1	0
chr1	82807351	82807555	0	1	0
chr1	82819366	82819762	1	1	1
chr1	82839261	82839589	1	0	0
chr1	82900567	82900892	1	1	0
chr1	82973970	82974409	1	0	0
chr1	83077073	83077277	0	1	0
chr1	83988658	83988907	0	0	1
chr1	84839303	84840044	1	1	0
chr1	85026311	85026559	0	0	1
chr1	85686690	85686894	0	1	0
chr1	85687270	85687860	1	0	0
chr1	85732709	85732856	0	1	0
chr1	85751567	85751771	0	1	0
chr1	85761901	85761968	0	1	0
chr1	85793280	85793691	1	0	0
chr1	85794325	85794529	0	1	0
chr1	85959574	85959778	0	1	0
chr1	86007878	86008154	0	0	1
chr1	86064297	86064445	0	1	0
chr1	86228833	86229037	0	1	0
chr1	86344397	86344601	0	1	0
chr1	86358770	86359791	1	0	2
chr1	86394373	86394577	0	1	0
chr1	86415328	86415434	0	1	0
chr1	86441306	86443062	1	2	1
chr1	86460661	86460963	0	0	1
chr1	86487289	86487886	1	1	1
chr1	86525029	86527201	1	0	2
chr1	86527977	86528434	1	0	0
chr1	87213802	87214214	1	1	0
chr1	87607765	87607969	0	1	0
chr1	87626367	87626689	1	0	0
chr1	87636806	87637554	1	0	1
chr1	87755786	87755990	0	1	0
chr1	87828273	87828563	1	0	0
chr1	87829690	87830122	1	1	1
chr1	87847034	87847586	1	1	1
chr1	87866771	87866975	0	1	0
chr1	88277116	88277834	1	1	1
chr1	88475464	88475856	1	1	1
chr1	88578380	88578462	0	1	0
chr1	88587387	88587740	1	1	0
chr1	88622163	88622557	1	0	0
chr1	88644478	88644838	1	0	0
chr1	88654716	88655524	1	1	1
chr1	88655846	88656657	1	0	0
chr1	88702111	88702579	1	0	0
chr1	88708804	88709277	1	1	1
chr1	91052879	91053354	0	0	1
chr1	91093233	91093666	1	0	0
chr1	91193374	91193578	0	1	0
chr1	91250068	91250489	1	1	1
chr1	91626093	91626468	1	0	0
chr1	91755183	91755471	1	0	0
chr1	92064318	92064733	1	1	0
chr1	92069607	92069811	0	1	0
chr1	92080225	92080632	1	1	0
chr1	92119180	92119585	0	1	1
chr1	92130368	92130686	1	0	0
chr1	92177999	92178462	1	0	0
chr1	92180348	92180857	1	0	0
chr1	92473726	92473930	0	1	0
chr1	92774178	92774498	0	0	1
chr1	92907243	92907447	0	1	0
chr1	92934275	92934479	0	1	0
chr1	93305798	93306002	0	1	0
chr1	93478125	93479107	1	1	0
chr1	93754649	93755363	1	0	1
chr1	93801811	93802015	0	1	0
chr1	93803784	93804187	1	0	0
chr1	94035087	94035658	1	1	1
chr1	94091962	94092166	0	1	0
chr1	95268199	95268403	0	1	0
chr1	95313719	95313758	0	1	0
chr1	95655626	95655830	0	1	0
chr1	95665061	95665343	0	0	1
chr1	95665970	95666462	1	0	1
chr1	95667497	95667701	0	1	0
chr1	97580312	97580742	1	1	1
chr1	97769640	97770395	1	1	1
chr1	102091956	102092392	0	0	1
chr1	102628177	102628381	0	1	0
chr1	102644012	102644271	0	0	1
chr1	103926069	103926323	0	0	1
chr1	105020276	105020611	0	0	1
chr1	105663561	105663977	1	0	1
chr1	106151928	106152132	0	1	0
chr1	106171565	106171769	0	1	0
chr1	106600633	106600951	1	0	0
chr1	106600960	106601164	0	1	0
chr1	106606948	106607152	0	1	0
chr1	106612746	106612950	0	1	0
chr1	106688284	106688488	0	1	0
chr1	106712050	106712506	1	0	1
chr1	106713945	106714615	1	0	0
chr1	106759620	106760103	1	0	0
chr1	106796606	106796810	0	1	0
chr1	107208962	107209214	0	0	1
chr1	108327683	108328116	0	0	1
chr1	118311264	118311468	0	1	0
chr1	118388413	118389397	1	1	1
chr1	118458897	118459462	1	1	1
chr1	119504720	119504924	0	1	0
chr1	119837193	119837818	1	0	0
chr1	120055626	120055888	0	0	1
chr1	120121061	120121265	0	1	0
chr1	121567836	121568040	0	1	0
chr1	123319117	123319393	0	0	1
chr1	125434768	125435209	1	0	1
chr1	125435531	125435995	1	1	1
chr1	125466763	125466765	0	1	0
chr1	125468047	125468251	0	1	0
chr1	126817892	126818096	0	1	0
chr1	127205094	127205402	0	1	1
chr1	127214889	127215093	0	1	0
chr1	127233080	127233577	1	1	1
chr1	127297070	127297274	0	1	0
chr1	127306273	127306466	0	1	0
chr1	127773906	127774634	1	1	1
chr1	127796241	127796892	1	1	1
chr1	127868862	127869362	1	0	1
chr1	128102709	128103203	1	0	1
chr1	128244114	128244746	1	0	1
chr1	128417089	128417293	0	1	0
chr1	128591016	128591466	1	0	1
chr1	128602500	128602910	1	0	0
chr1	128605802	128606223	1	1	0
chr1	128611661	128612275	1	1	1
chr1	128614738	128615302	1	0	1
chr1	128705132	128705336	0	1	0
chr1	128767041	128767245	0	1	0
chr1	128832474	128832811	0	0	1
chr1	130475074	130475278	0	1	0
chr1	130717023	130717668	1	0	0
chr1	130993484	130993835	0	0	1
chr1	131010773	131010880	0	1	0
chr1	131080828	131081032	0	1	0
chr1	131110792	131110836	0	1	0
chr1	131178936	131179395	0	0	1
chr1	131199961	131200292	1	0	0
chr1	131204323	131204640	1	1	0
chr1	131527414	131527902	1	0	0
chr1	131580491	131580771	1	0	0
chr1	131637981	131638493	1	1	0
chr1	131827886	131828090	0	1	0
chr1	131910316	131910694	1	0	0
chr1	132007537	132008698	1	1	1
chr1	132011006	132011210	0	1	0
chr1	132038864	132039068	0	1	0
chr1	132131172	132131426	0	0	1
chr1	132477032	132477236	0	1	0
chr1	133025103	133025805	1	0	1
chr1	133033531	133033944	1	0	0
chr1	133131085	133131589	1	1	0
chr1	133542219	133542575	1	0	0
chr1	133610025	133610630	1	1	1
chr1	133690013	133690217	0	1	0
chr1	133711443	133711747	1	0	0
chr1	134077550	134078076	1	0	1
chr1	134093068	134093272	0	1	0
chr1	134099202	134099406	0	1	0
chr1	134361892	134362231	0	0	1
chr1	134557053	134557257	0	1	0
chr1	134560027	134560231	0	1	0
chr1	135131406	135131646	0	0	1
chr1	135132832	135133081	0	0	1
chr1	135430410	135430824	0	0	1
chr1	135659599	135659803	0	1	0
chr1	135725813	135726237	1	0	0
chr1	135728890	135729164	0	0	1
chr1	135807451	135808152	1	0	1
chr1	136140246	136140532	1	0	0
chr1	136345949	136346153	0	1	0
chr1	136579475	136579679	0	1	0
chr1	136600613	136600817	0	1	0
chr1	136608448	136608652	0	1	0
chr1	136617363	136617567	0	1	0
chr1	136624860	136625326	1	0	0
chr1	136672447	136672968	1	1	1
chr1	136685493	136685697	0	1	0
chr1	136694847	136695375	1	0	1
chr1	137344983	137345371	0	0	1
chr1	137898536	137898740	0	1	0
chr1	138162555	138163201	1	0	1
chr1	138191536	138192384	1	1	1
chr1	138248106	138248310	0	1	0
chr1	138290252	138290456	0	1	0
chr1	138299595	138299973	1	0	0
chr1	138302902	138303172	0	0	1
chr1	138304264	138304336	0	1	0
chr1	138559734	138559938	0	1	0
chr1	138807651	138807893	0	0	1
chr1	138856183	138856445	0	0	1
chr1	139454493	139455106	1	0	1
chr1	141898019	141898223	0	1	0
chr1	142358475	142358773	1	0	0
chr1	143777064	143777572	1	0	1
chr1	143918938	143919142	0	1	0
chr1	144004118	144004393	0	0	1
chr1	144006544	144006883	1	1	0
chr1	144249080	144249284	0	1	0
chr1	144273208	144273412	0	1	0
chr1	144307136	144307340	0	1	0
chr1	144330423	144331018	1	1	0
chr1	148172879	148173234	0	0	1
chr1	148521647	148521929	0	0	1
chr1	150392653	150393337	1	1	0
chr1	150465466	150465670	0	1	0
chr1	151025141	151025558	1	1	1
chr1	151177656	151178013	1	0	0
chr1	151344070	151344633	1	0	0
chr1	151500748	151501126	1	0	0
chr1	151683013	151683217	0	1	0
chr1	152010200	152010710	1	0	1
chr1	152287645	152287849	0	1	0
chr1	152766355	152766792	1	0	1
chr1	152902558	152903461	1	0	1
chr1	153085130	153085334	0	1	0
chr1	153320131	153320457	1	1	0
chr1	153487344	153487847	1	0	1
chr1	153723390	153723718	0	1	1
chr1	153899670	153900403	1	0	0
chr1	154207362	154207865	0	0	1
chr1	154372437	154372693	0	0	1
chr1	155027651	155028017	1	1	0
chr1	155040242	155040290	0	1	0
chr1	155099536	155099838	1	0	0
chr1	155140110	155140469	1	0	1
chr1	155159539	155159643	0	1	0
chr1	155223059	155223263	0	1	0
chr1	155557995	155558475	1	1	0
chr1	155784535	155784640	0	1	0
chr1	155972964	155973816	1	1	1
chr1	156035400	156036549	1	1	1
chr1	156420708	156421146	1	0	0
chr1	156522060	156522488	1	0	0
chr1	156558699	156559164	1	0	0
chr1	156615434	156615923	1	1	0
chr1	156956621	156956677	0	1	0
chr1	156986370	156986574	0	1	0
chr1	157412591	157413005	1	0	0
chr1	157877287	157877606	0	0	1
chr1	159232162	159232835	1	0	1
chr1	160024360	160024668	1	1	0
chr1	160053505	160054058	1	0	1
chr1	160212757	160213433	1	0	1
chr1	160290402	160290606	0	1	0
chr1	160307357	160307561	0	1	0
chr1	160427805	160428165	0	0	1
chr1	160786713	160786816	0	1	0
chr1	160792568	160792918	1	0	0
chr1	161034788	161035296	1	0	0
chr1	161070512	161071252	1	1	1
chr1	161131373	161131577	0	1	0
chr1	161251458	161251662	0	1	0
chr1	161309318	161309522	0	1	0
chr1	161670914	161671266	1	1	1
chr1	161734760	161735279	1	0	0
chr1	161751299	161751663	1	0	0
chr1	161761468	161762011	1	0	1
chr1	161766606	161767051	1	1	0
chr1	161779091	161779390	1	0	0
chr1	161788316	161788639	1	1	0
chr1	161801394	161801686	1	0	1
chr1	161804395	161805030	1	1	1
chr1	161876856	161877269	0	0	1
chr1	161894099	161894303	0	1	0
chr1	161907963	161908167	0	1	0
chr1	161968687	161968891	0	1	0
chr1	162207334	162207538	0	1	0
chr1	162570445	162571039	1	1	1
chr1	162728142	162728346	0	1	0
chr1	163403614	163403818	0	1	0
chr1	164071923	164072486	1	0	1
chr1	164135441	164135645	0	1	0
chr1	164307419	164307928	1	0	0
chr1	164413573	164413777	0	1	0
chr1	164458039	164458335	1	0	0
chr1	164503497	164503701	0	1	0
chr1	164511710	164511914	0	1	0
chr1	164815539	164815673	0	1	0
chr1	164882071	164882352	1	1	0
chr1	164960140	164960344	0	1	0
chr1	164966065	164966269	0	1	0
chr1	165194268	165194639	1	0	0
chr1	165235980	165236528	1	0	0
chr1	165460216	165461747	1	0	1
chr1	165642340	165642645	0	0	1
chr1	165658531	165658810	0	0	1
chr1	165701299	165701380	0	1	0
chr1	165718016	165718139	0	1	0
chr1	165840820	165841287	1	0	1
chr1	166002591	166003588	1	1	1
chr1	166016405	166016609	0	1	0
chr1	166409494	166409875	0	0	1
chr1	167306420	167306875	1	0	0
chr1	169531264	169531684	1	1	0
chr1	169968891	169969517	1	0	1
chr1	170117848	170118107	0	0	1
chr1	170861688	170861892	0	1	0
chr1	170885356	170885560	0	1	0
chr1	171044381	171044849	1	0	0
chr1	171060430	171060634	0	1	0
chr1	171083891	171084288	0	0	1
chr1	171222415	171222850	1	0	1
chr1	171247123	171247481	1	1	1
chr1	171280990	171281194	0	1	0
chr1	171328959	171329719	1	0	1
chr1	171388598	171389087	1	1	0
chr1	171410970	171411704	1	0	1
chr1	171503326	171503974	1	0	0
chr1	171607184	171607499	1	1	0
chr1	171698950	171699274	1	0	0
chr1	171782419	171782991	1	1	1
chr1	171788707	171788911	0	1	0
chr1	171921051	171921255	0	1	0
chr1	171939460	171939867	1	1	0
chr1	171963709	171963913	0	1	0
chr1	172015350	172015806	1	0	1
chr1	172026259	172026569	0	0	1
chr1	172082593	172082797	0	1	0
chr1	172376198	172376562	1	1	0
chr1	172632986	172633190	0	1	0
chr1	173398727	173398931	0	1	0
chr1	173432283	173433056	1	1	1
chr1	173441000	173441039	0	1	0
chr1	173441372	173441576	0	1	0
chr1	173491063	173491234	0	1	0
chr1	173535873	173535941	0	1	0
chr1	173598990	173599194	0	1	0
chr1	173673424	173673628	0	1	0
chr1	173879927	173880131	0	1	0
chr1	175692608	175693045	0	0	1
chr1	176986274	176986478	0	1	0
chr1	177257223	177257427	0	1	0
chr1	177257827	177258232	0	0	1
chr1	177441758	177441867	0	1	0
chr1	177796475	177796807	0	0	1
chr1	177983127	177983317	0	1	0
chr1	177983377	177983722	0	0	1
chr1	178187394	178187931	1	1	0
chr1	178318047	178319381	1	1	1
chr1	178405607	178405680	0	1	0
chr1	178550152	178550464	0	0	1
chr1	179546250	179546454	0	1	0
chr1	179549376	179549710	1	0	0
chr1	179803168	179803820	0	1	1
chr1	180195903	180196107	0	1	0
chr1	180242535	180242986	0	0	1
chr1	180256050	180256457	1	1	0
chr1	180330274	180330752	1	1	1
chr1	180332015	180332667	1	0	0
chr1	180335711	180336272	1	1	0
chr1	180363907	180364233	0	0	1
chr1	180365104	180365386	0	0	1
chr1	180366406	180366748	1	0	0
chr1	180387293	180387639	1	0	0
chr1	180390278	180390683	0	0	1
chr1	180403505	180403922	1	1	1
chr1	180641156	180641957	1	0	0
chr1	180768401	180768605	0	1	0
chr1	180812618	180812822	0	1	0
chr1	180813073	180813504	1	0	0
chr1	180813567	180814112	0	0	1
chr1	180850401	180851167	1	1	0
chr1	180911704	180912379	1	1	1
chr1	181144076	181144573	1	1	1
chr1	181211960	181212291	1	0	0
chr1	181234473	181234946	1	0	0
chr1	181256755	181257167	0	0	1
chr1	181842164	181843155	1	1	0
chr1	181860751	181860955	0	1	0
chr1	182124966	182125170	0	1	0
chr1	182341327	182341888	1	0	0
chr1	182358222	182358426	0	1	0
chr1	182363835	182364039	0	1	0
chr1	182539275	182539751	1	0	1
chr1	183134562	183134766	0	1	0
chr1	183147579	183147878	1	0	0
chr1	183180313	183180780	1	1	0
chr1	183299156	183299360	0	1	0
chr1	183345382	183345710	1	0	0
chr1	183369400	183369739	0	0	1
chr1	183388771	183388849	0	1	0
chr1	183987706	183988062	1	1	0
chr1	184005661	184006034	1	1	1
chr1	184024631	184024922	1	0	0
chr1	184033936	184034652	1	1	0
chr1	184118063	184118267	0	1	0
chr1	184793456	184794157	1	1	1
chr1	185329186	185329475	1	0	0
chr1	185362878	185363082	0	1	0
chr1	186749249	186749453	0	1	0
chr1	187068962	187069273	1	0	0
chr1	187308690	187308894	0	1	0
chr1	187348411	187348615	0	1	0
chr1	188325801	188326236	0	0	1
chr1	189687861	189688259	0	0	1
chr1	190928472	190929100	1	0	0
chr1	191025951	191026392	1	0	1
chr1	191062864	191063068	0	1	0
chr1	191193710	191194333	1	1	0
chr1	191259108	191259660	1	1	1
chr1	191396386	191397800	1	0	1
chr1	191575563	191576079	1	0	0
chr1	191599310	191599514	0	1	0
chr1	191906056	191906548	1	0	1
chr1	192092385	192093187	1	0	0
chr1	192577530	192577780	0	0	1
chr1	192770434	192770638	0	1	0
chr1	193130188	193130392	0	1	0
chr1	193173252	193173919	1	1	1
chr1	193201409	193201613	0	1	0
chr1	193263956	193264160	0	1	0
chr1	193338480	193338684	0	1	0
chr1	193349733	193349937	0	1	0
chr1	195131118	195131303	0	1	0
chr1	195241502	195241853	0	1	1
chr10	3973606	3974086	1	0	1
chr10	4357356	4357907	1	0	1
chr10	4386728	4387500	1	0	1
chr10	4432230	4432819	1	1	1
chr10	5824072	5824492	1	1	1
chr10	7212916	7212948	0	1	0
chr10	7589703	7590164	1	0	0
chr10	7726015	7726263	0	0	1
chr10	7792959	7792974	0	1	0
chr10	7824743	7825066	1	0	0
chr10	7832219	7832423	0	1	0
chr10	7955567	7956550	1	0	1
chr10	8213958	8214441	1	1	1
chr10	9901574	9901949	0	0	1
chr10	10184456	10184660	0	1	0
chr10	11149158	11149541	1	0	1
chr10	12455168	12455486	0	0	1
chr10	12805875	12806079	0	1	0
chr10	12813462	12814062	1	1	1
chr10	12823834	12824362	1	1	1
chr10	12860460	12860664	0	1	0
chr10	12874941	12875145	0	1	0
chr10	12888362	12888465	0	1	0
chr10	12923153	12923585	1	1	0
chr10	13552945	13553271	1	1	0
chr10	13967125	13968040	1	0	1
chr10	13982924	13983414	1	1	0
chr10	13993364	13993804	1	1	1
chr10	13999002	13999206	0	1	0
chr10	14045910	14046114	0	1	0
chr10	14057930	14057999	0	1	0
chr10	14086005	14086342	1	0	0
chr10	14115957	14116161	0	1	0
chr10	14328922	14329126	0	1	0
chr10	14705420	14705624	0	1	0
chr10	15774681	15774933	0	0	1
chr10	17722214	17723343	1	1	0
chr10	17772373	17772577	0	1	0
chr10	17775188	17775392	0	1	0
chr10	17796166	17796320	0	1	0
chr10	17946862	17947256	1	0	0
chr10	17947944	17948210	0	0	1
chr10	17988238	17988442	0	1	0
chr10	18022960	18023025	0	1	0
chr10	18047807	18048011	0	1	0
chr10	18142352	18142556	0	1	0
chr10	18234819	18235254	1	1	0
chr10	18941530	18941734	0	1	0
chr10	19015170	19015878	1	1	1
chr10	19062219	19062836	0	2	1
chr10	19104681	19104885	0	1	0
chr10	19117083	19117549	1	1	0
chr10	19184943	19185235	1	0	0
chr10	19185790	19186187	1	1	0
chr10	19188176	19188742	1	0	0
chr10	19321592	19322120	1	1	0
chr10	19333483	19333841	1	1	0
chr10	19494523	19494727	0	1	0
chr10	19506116	19506320	0	1	0
chr10	19578072	19578276	0	1	0
chr10	19591761	19592031	0	0	1
chr10	19598059	19598263	0	1	0
chr10	19962744	19963079	0	1	1
chr10	19991647	19992145	1	1	1
chr10	20311994	20313259	1	0	0
chr10	21224205	21224409	0	1	0
chr10	21235177	21235666	1	1	1
chr10	21295809	21295988	0	1	0
chr10	21419188	21419557	1	1	1
chr10	21559787	21560077	1	1	0
chr10	21905594	21905918	1	1	0
chr10	21906988	21907343	1	0	0
chr10	21911365	21911980	1	0	1
chr10	22223527	22223731	0	1	0
chr10	22302393	22302676	0	0	1
chr10	22413678	22413882	0	1	0
chr10	22731284	22731587	1	1	0
chr10	23787009	23787491	1	1	0
chr10	24482309	24482513	0	1	0
chr10	24640286	24640478	0	1	0
chr10	24754223	24754729	1	1	0
chr10	24869767	24870135	1	1	1
chr10	25359351	25359814	1	0	0
chr10	25387221	25387680	1	0	0
chr10	26364441	26364645	0	1	0
chr10	26374904	26375189	0	0	1
chr10	26520745	26521194	1	1	0
chr10	26799611	26799723	0	1	0
chr10	28567551	28567755	0	1	0
chr10	28593720	28594173	1	1	1
chr10	28668289	28668493	0	1	0
chr10	30200482	30200616	0	1	0
chr10	30618136	30618697	1	0	1
chr10	33951160	33951364	0	1	0
chr10	34019362	34020009	1	1	1
chr10	34111184	34111388	0	1	0
chr10	34281918	34282256	1	1	0
chr10	34297322	34297837	1	1	0
chr10	34418183	34418387	0	1	0
chr10	36974301	36974917	1	0	1
chr10	39023863	39024067	0	1	0
chr10	39133714	39133918	0	1	0
chr10	39171183	39171651	1	0	0
chr10	39171825	39172029	0	1	0
chr10	39192768	39192972	0	1	0
chr10	39339867	39340071	0	1	0
chr10	39369536	39369821	0	0	1
chr10	39402651	39402855	0	1	0
chr10	39479513	39479585	0	1	0
chr10	39613068	39613240	0	1	0
chr10	39613254	39613566	1	0	0
chr10	39731159	39732096	1	0	0
chr10	39732591	39733016	1	0	0
chr10	40163392	40163596	0	1	0
chr10	40246825	40247331	1	1	1
chr10	40257551	40258017	1	0	0
chr10	40302235	40302853	1	0	1
chr10	40348715	40349644	1	1	1
chr10	40386166	40386245	0	1	0
chr10	40447958	40448096	0	1	0
chr10	40462214	40462676	1	0	1
chr10	40479215	40479419	0	1	0
chr10	40882841	40883045	0	1	0
chr10	41450104	41450552	1	1	0
chr10	41518644	41519233	1	0	0
chr10	41595693	41595897	0	1	0
chr10	41619967	41620314	1	0	0
chr10	41839017	41839221	0	1	0
chr10	41887213	41887417	0	1	0
chr10	41899441	41899967	1	0	1
chr10	41937345	41937549	0	1	0
chr10	42276610	42276985	0	0	1
chr10	42277806	42278403	1	1	0
chr10	42478201	42478692	1	0	1
chr10	42501809	42502013	0	1	0
chr10	42502046	42502354	0	0	1
chr10	42699112	42699316	0	1	0
chr10	42838869	42838904	0	1	0
chr10	42848554	42849096	1	0	0
chr10	42860361	42860973	1	1	1
chr10	42862383	42862775	1	1	1
chr10	42888301	42888735	1	1	1
