gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
ABCA1	chr9:107543283-107690527	127329	10502	6.0	1.0	0.00462986928227	0.00935562473565	0.494875480056
ABCA10	chr17:67144147-67240956	85184	6331	11.1944444444	2.80555555556	0.0129118753073	0.0435402949699	0.296550019155
ABCA11P	chr4:419223-467998	38732	1895	16.0	13.0	0.0405877397392	0.674029563408	0.06021655717
ABCA12	chr2:215796265-216003151	83999	7895	2.0	0.0	0.00233937953961	0.0	inf
ABCA13	chr7:48211056-48687091	407082	17184	39.0	13.0	0.00941298821362	0.0743299594192	0.126637876398
ABCA17P	chr16:2390922-2476700	67884	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12676	7940	13.8611111111	188.138888889	0.107438669568	2.32810669537	0.0461485162091
ABCA3	chr16:2325878-2390747	47215	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	117571	7325	2.0	0.0	0.00167137765221	0.0	inf
ABCA5	chr17:67240575-67323323	55895	8046	13.3333333333	56.6666666667	0.02343746214	0.691978252777	0.0338702293691
ABCA6	chr17:67074846-67138015	53661	5296	0.0	0.0	0.0	0.0	NA
ABCA7	chr19:1040101-1065570	15655	6818	26.6944444444	55.3055555556	0.167537728283	0.796996785506	0.210211297373
ABCA8	chr17:66863427-66951533	68757	5708	2.0	0.0	0.00285797143487	0.0	inf
ABCA9	chr17:66970772-67057136	65835	6301	6.0	19.0	0.0089544562291	0.296270853595	0.0302238850715
ABCB1	chr7:87133178-87342639	193654	4716	12.4444444444	63.5555555556	0.00631384402024	1.32411141733	0.00476836309817
ABCB10	chr1:229652328-229694442	34075	3857	39.8055555556	148.194444444	0.114776408906	3.77508810204	0.0304036371613
ABCB11	chr2:169779448-169887833	99955	4775	5.0	0.0	0.00491485023129	0.0	inf
ABCB4	chr7:87031360-87105019	62303	3826	2.0	0.0	0.00315403017427	0.0	inf
ABCB5	chr7:20655244-20796637	10400	726	1.0	0.0	0.0094473818244	0.0	inf
ABCB6	chr2:220074487-220083712	5188	3018	42.0833333333	282.916666667	0.796993853472	9.21051903733	0.0865308296136
ABCB7	chrX:74273006-74376175	93655	2327	34.0	126.0	0.0356691496782	5.32008987653	0.00670461411479
ABCB8	chr7:150725508-150744869	13531	4296	127.972222222	318.027777778	0.929245838519	7.27353594351	0.1277570972
ABCB9	chr12:123405497-123451056	28715	2032	12.9722222222	7.02777777778	0.0443864453777	0.339812323058	0.130620470082
ABCC1	chr16:16043433-16236930	163098	6563	306.611111111	1735.38888889	0.184707300384	25.9800041217	0.00710959472982
ABCC10	chr6:43395291-43418163	11994	4652	79.6944444444	363.305555556	0.652843088034	7.67321099387	0.085080820605
ABCC11	chr16:48200821-48269088	55684	4416	4.0	2.0	0.00705788168765	0.0444985375787	0.158609295309
ABCC12	chr16:48116883-48180681	56688	5168	1.0	0.0	0.00173321992263	0.0	inf
ABCC13	chr21:15646119-15673692	15387	712	0.0	0.0	0.0	0.0	NA
ABCC2	chr10:101542354-101611949	49376	5446	4.0	17.0	0.00795955694862	0.30670163543	0.0259521177233
ABCC3	chr17:48712217-48769063	26887	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	182205	2654	79.0	162.0	0.0426001970688	5.99734321694	0.00710317811202
ABCC5	chr3:183637723-183735727	28793	756	23.5555555556	24.4444444444	0.0803805996305	3.17689735659	0.0253016042409
ABCC5-AS1	chr3:183724125-183729207	3803	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1549	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	20649	2724	0.0	0.0	0.0	0.0	NA
ABCC6P2	chr16:14916288-14918559	1546	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	75177	4921	2.0	0.0	0.00261390507665	0.0	inf
ABCC9	chr12:21950323-22089628	115357	4532	7.0	0.0	0.00596209503382	0.0	inf
ABCD1	chrX:152990322-153010216	15320	3664	17.0	119.0	0.109027226276	3.19106979964	0.0341663558374
ABCD2	chr12:39945021-40013843	54975	5341	5.91666666667	1.08333333333	0.0105744228273	0.0199289462438	0.53060621961
ABCD3	chr1:94883932-94984219	53227	786	29.7222222222	112.277777778	0.0548648372599	14.0351180476	0.00390911120759
ABCD4	chr14:74751979-74769767	13237	3029	107.916666667	165.083333333	0.801020739915	5.35486792393	0.149587394366
ABCE1	chr4:146019155-146050676	26403	4191	34.8611111111	1502.13888889	0.129727711468	35.2157738537	0.00368379556295
ABCF1	chr6:30539169-30559309	13894	3350	95.6111111111	4594.38888889	0.676123262023	134.749683363	0.00501762412461
ABCF2	chr7:150904922-150924460	10300	2122	175.805555556	2085.19444444	1.67702747436	96.5486014071	0.0173697749105
ABCF3	chr3:183903862-183911795	5227	2572	36.4166666667	711.583333333	0.68453001906	27.1831392997	0.0251821546994
ABCG1	chr21:43619798-43717354	71505	2811	16.0	10.0	0.0219850966447	0.349529601472	0.0628990979652
ABCG2	chr4:89011415-89152474	52565	3947	5.0	0.0	0.0093458357247	0.0	inf
ABCG4	chr11:119019749-119033374	8924	3511	1.0	1.0	0.0110099474422	0.0279842697163	0.39343343792
ABCG5	chr2:44039610-44065958	21179	2740	1.91666666667	2.08333333333	0.00889172345404	0.0747055740372	0.119023561075
ABCG8	chr2:44066102-44105605	32015	2665	1.0	0.0	0.00306896051769	0.0	inf
ABHD1	chr2:27346656-27353680	4470	1446	5.97222222222	3.02777777778	0.131272345012	0.205731366915	0.638076473124
ABHD10	chr3:111697722-111712215	11378	2458	31.0	197.0	0.267695192493	7.8746118315	0.0339947159582
ABHD11	chr7:73150424-73153190	1121	1270	10.5277777778	117.472222222	0.922732684088	9.088166414	0.101531226658
ABHD12	chr20:25275378-25371618	72342	1436	41.6944444444	168.305555556	0.0566281648403	11.5156596125	0.00491749207129
ABHD12B	chr14:51338877-51371688	25204	1477	1.77777777778	1.22222222222	0.00693031236479	0.0813044821118	0.0852389952533
ABHD13	chr13:108870762-108886603	10449	5302	11.0	133.0	0.103433867424	2.46465834393	0.0419668177046
ABHD14A	chr3:52009041-52015216	4302	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	6231	1879	0.0	0.0	0.0	0.0	NA
ABHD14B	chr3:52002525-52008646	2996	2004	33.4722222222	237.527777778	1.09770980774	11.645589995	0.0942596990116
ABHD15	chr17:27887688-27894042	2608	3355	8.0	158.0	0.301388868018	4.62710516061	0.06513551293
ABHD16A	chr6:31654725-31671137	12200	1684	47.4722222222	205.527777778	0.382317817837	11.9914926833	0.031882420974
ABHD17A	chr19:1876974-1885518	6828	1563	367.583333333	1580.41666667	5.28940847448	99.3476115119	0.0532414256768
ABHD17B	chr9:74477367-74526148	38825	1457	9.0	95.0	0.0227759160016	6.40632343343	0.00355522418409
ABHD17C	chr15:80987651-81047962	54960	2360	4.0	58.0	0.00715085669387	2.41468674427	0.00296140139537
ABHD2	chr15:89631380-89745591	97927	8735	53.0	997.0	0.053176313597	11.2144261775	0.00474177748866
ABHD3	chr18:19230857-19284766	42854	2064	51.0	66.0	0.116929372279	3.141803723	0.0372172747214
ABHD4	chr14:23067146-23081265	10593	2509	2.0	19.0	0.0185505090104	0.744042506378	0.0249320554289
ABHD5	chr3:43732374-43764217	24635	5353	4.0	85.0	0.0159533624475	1.56015048249	0.010225528003
ABHD6	chr3:58223258-58280461	42878	2393	8.0	69.0	0.0183315958718	2.83303017016	0.006470667367
ABHD8	chr19:17402939-17414282	6795	2090	21.0	75.0	0.303650947822	3.52581714021	0.0861221486387
ABI1	chr10:27035524-27150016	86443	3188	89.4722222222	501.527777778	0.101695843024	15.4568675932	0.0065793306704
ABI2	chr2:204192961-204296896	51775	6038	11.0	127.0	0.0208745626405	2.06659521591	0.0101009440454
ABI3	chr17:47287588-47300587	9134	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	228886	4473	8.0	0.0	0.00343412077536	0.0	inf
ABL1	chr9:133589267-133763062	41517	5306	46.0	783.0	0.108862091789	14.4990425316	0.00750822625368
ABL2	chr1:179068461-179198819	24146	1431	0.0	0.0	0.0	0.0	NA
ABLIM1	chr10:116190868-116444414	82755	6488	74.3055555556	1287.69444444	0.0882209743469	19.5005467531	0.00452402568317
ABLIM2	chr4:7967036-8160559	58222	685	8.0	4.0	0.0135004322729	0.573738808606	0.0235306241627
ABLIM3	chr5:148521053-148639999	111409	4335	1.0	0.0	0.000881910536615	0.0	inf
ABO	chr9:136130562-136150630	16683	1579	15.8333333333	33.1666666667	0.0932487486514	2.06378524634	0.0451833584996
ABR	chr17:906757-1090616	21585	3351	44.0833333333	359.916666667	0.200662944348	10.5529125096	0.0190149348975
ABRA	chr8:107771710-107782472	7578	2754	1.0	4.0	0.0129655279723	0.142705549708	0.0908551068884
ABRACL	chr6:139349818-139364439	12387	845	44.0	389.0	0.349004756829	45.2311572885	0.00771602536285
ABT1	chr6:26597170-26600277	844	2263	7.52777777778	803.472222222	0.876332969125	34.8843889676	0.0251210640363
ABTB1	chr3:127391780-127399769	5914	1941	18.0	57.0	0.299044619129	2.8853209405	0.103643450866
ABTB2	chr11:34172533-34379555	186562	4903	95.7222222222	82.2777777778	0.0504120537789	1.64879046629	0.030575173019
AC093375.1	chr2:156877046-157111432	213864	1746	15.0	2.0	0.00689125595989	0.112546129409	0.0612305016272
ACAA1	chr3:38164200-38178733	11227	1497	30.75	399.25	0.269107749839	26.204020582	0.0102697121992
ACAA2	chr18:47309873-47340251	25768	1934	8.44444444444	127.555555556	0.0321984657715	6.48018965172	0.00496875361711
ACACA	chr17:35441926-35766902	190172	9138	84.0	962.0	0.0433987798509	10.3435287455	0.0041957421803
ACACB	chr12:109577201-109706030	104772	9249	19.0	45.0	0.0178177628422	0.478038133184	0.0372726809962
ACAD10	chr12:112123856-112194911	51505	4014	59.5833333333	125.416666667	0.113663287134	3.06988914457	0.0370252089837
ACAD11	chr3:132276981-132378975	80524	3556	0.0	0.0	0.0	0.0	NA
ACAD8	chr11:134123433-134135746	9205	2201	165.166666667	139.833333333	1.76296389707	6.24216832099	0.282428125358
ACAD9	chr3:128598332-128631957	27579	2575	151.055555556	519.944444444	0.538149566856	19.8392164734	0.0271255453851
ACADL	chr2:211052715-211090215	33429	2490	1.0	1.0	0.0029391477751	0.0394589441662	0.0744862245356
ACADM	chr1:76190031-76229363	27530	2352	14.0	168.861111111	0.0499650851301	7.05402724336	0.00708319990927
ACADS	chr12:121163570-121177811	9375	1917	16.0	133.0	0.167684729129	6.81670242019	0.0245990977444
ACADSB	chr10:124768428-124817806	39550	5941	31.0	209.0	0.077012285719	3.45646004604	0.0222806815913
ACADVL	chr17:7120443-7128586	3070	2010	144.222222222	469.777777778	4.61571106493	22.9636658749	0.201000619416
ACAN	chr15:89346673-89418585	60501	8543	74.8611111111	19.1388888889	0.12157338895	0.220115751691	0.552315715781
ACAP1	chr17:7239847-7254793	10356	2508	73.0842495419	356.915750458	0.693388376982	13.9824407842	0.0495899383867
ACAP2	chr3:194995464-195163817	142944	7170	67.0	204.0	0.0460525496365	2.79547632896	0.0164739544239
ACAP3	chr1:1227763-1243269	11569	3759	130.833333333	273.166666667	1.11113644531	7.14003243886	0.155620643858
ACAT1	chr11:107992257-108018891	20210	2134	30.3888888889	269.611111111	0.14773837408	12.4133265005	0.0119015941516
ACAT2	chr6:160182988-160200087	13697	1551	26.0	277.0	0.186505953517	17.547400103	0.0106286944175
ACBD3	chr1:226332379-226374423	32560	3565	42.0555555556	470.944444444	0.126906476295	12.9794099976	0.00977752273169
ACBD4	chr17:43209966-43221543	4716	928	24.4166666667	29.5833333333	0.508694902024	3.13215999422	0.162410254572
ACBD5	chr10:27484142-27531068	33634	3444	12.0	106.0	0.0350548032255	3.02403998932	0.0115920435408
ACBD6	chr1:180257351-180472022	186085	1616	0.0	0.0	0.0	0.0	NA
ACBD7	chr10:15117473-15130775	8210	3370	0.0	41.0	0.0	1.19536012164	0.0
ACCS	chr11:44087728-44105569	14798	1794	28.8055555556	11.1944444444	0.191257308607	0.613090962195	0.311955844077
ACCSL	chr11:44069530-44081527	9041	1820	0.0	0.0	0.0	0.0	NA
ACD	chr16:67691414-67694718	1238	2018	25.1666666667	774.833333333	1.99733015846	37.7252339162	0.0529441424511
ACE	chr17:61554421-61575741	9852	2891	0.0	0.0	0.0	0.0	NA
ACE2	chrX:15579155-15620192	36193	3507	0.0	0.0	0.0	0.0	NA
ACER1	chr19:6306509-6333640	18756	1088	2.0	1.0	0.0104769429488	0.0903058556744	0.116016208147
ACER2	chr9:19408924-19452500	33650	2852	6.0	4.0	0.0175190676328	0.137801922824	0.127132243685
ACER3	chr11:76571916-76734850	133417	4387	43.0	71.0	0.0316666478175	1.59014058335	0.0199143699301
ACHE	chr7:100487614-100493592	2914	1940	0.0	0.0	0.0	0.0	NA
ACIN1	chr14:23527773-23564823	9508	2273	390.416666667	2723.58333333	4.03444671165	117.729700606	0.0342687248067
ACKR2	chr3:42850963-42908775	45548	2960	6.0	19.0	0.0129427554633	0.63067657044	0.0205220172588
ACKR3	chr2:237478379-237490994	10512	2100	1.0	3.0	0.00934672478822	0.140361101391	0.0665905631659
ACLY	chr17:40023178-40075272	40368	4323	181.194444444	3862.80555556	0.441014076787	87.79351135	0.00502331060696
ACMSD	chr2:135596185-135659602	57562	1250	4.0	0.0	0.0068276134237	0.0	inf
ACN9	chr7:96745904-96811075	53347	2057	10.0	145.0	0.0184176750284	6.92593669966	0.00265923236481
ACO1	chr9:32384600-32450832	56874	3548	13.0	79.0	0.0224581710915	2.18770262315	0.010265641616
ACO2	chr22:41865128-41924993	48744	2741	123.5	1383.5	0.248937658281	49.5923781985	0.00501967575107
ACOT1	chr14:74003927-74010498	3963	1603	0.0	0.0	0.0	0.0	NA
ACOT11	chr1:55013806-55100417	51314	1805	3.0	1.0	0.0057442084601	0.0544336681295	0.10552675683
ACOT12	chr5:80625946-80689988	52977	1989	0.0	0.0	0.0	0.0	NA
ACOT13	chr6:24667262-24705295	24825	4104	4.30555555556	103.694444444	0.0170405947196	2.4825210773	0.00686422962344
ACOT2	chr14:74034323-74042362	3913	1073	0.0	36.0	0.0	3.29645829921	0.0
ACOT4	chr14:74058409-74062470	2043	1632	1.0	44.0	0.0480923989103	2.64897176645	0.0181551194767
ACOT6	chr14:74083547-74086592	1609	1004	0.0	0.0	0.0	0.0	NA
ACOT7	chr1:6324331-6453826	84184	1295	94.2222222222	922.777777778	0.109968573846	70.011948772	0.00157071151103
ACOT8	chr20:44470359-44486048	12386	1171	26.3888888889	69.6111111111	0.209331620883	5.84072122735	0.0358400294646
ACOT9	chrX:23721776-23761407	30494	1700	30.7777777778	147.222222222	0.0991671132381	8.50881840132	0.011654628006
ACOX1	chr17:73937588-73975515	22171	7423	6.0	285.0	0.0265895370458	3.77233459889	0.00704856272656
ACOX2	chr3:58490862-58522929	27251	2309	3.0	0.0	0.0108164218899	0.0	inf
ACOX3	chr4:8368008-8442452	64193	2806	121.0	159.0	0.185200649414	5.5674235869	0.0332650545667
ACOXL	chr2:111490149-111875799	361151	2373	25.0	3.0	0.00680136362448	0.124213364063	0.0547554900859
ACP1	chr2:264868-278282	6955	213	13.0	316.0	0.183650039203	145.764674309	0.00125990772507
ACP2	chr11:47260852-47270457	2324	621	2.0	63.0	0.0845548803561	9.96767241763	0.00848291123678
ACP5	chr19:11685474-11689801	1391	1415	3.0	27.0	0.211903891388	1.87478785604	0.11302819714
ACP6	chr1:147119167-147142634	20276	1808	0.0	0.0	0.0	0.0	NA
ACPP	chr3:132036210-132087146	35308	1129	2.0	0.0	0.00556546793779	0.0	inf
ACPT	chr19:51293671-51298481	2548	1347	18.8055555556	13.1944444444	0.725156178585	0.96242815748	0.753465256548
ACR	chr22:51176651-51183727	5034	1370	0.0	1.0	0.0	0.0717173510757	0.0
ACRBP	chr12:6747241-6756580	6941	1886	1.0	3.0	0.0141554201086	0.156287546618	0.0905729241704
ACRC	chrX:70797873-70833433	28429	3178	0.0	0.0	0.0	0.0	NA
ACRV1	chr11:125542228-125550793	6676	908	6.0	0.0	0.0883038684606	0.0	inf
ACSBG1	chr15:78463186-78527049	52603	2968	4.0	2.0	0.00747126749226	0.0662080666939	0.112845274984
ACSBG2	chr19:6135643-6193114	46523	2370	15.0	0.0	0.031678773179	0.0	inf
ACSF2	chr17:48503518-48552206	5375	774	0.0	0.0	0.0	0.0	NA
ACSF3	chr16:89160216-89222254	15931	2004	147.388888889	87.6111111111	0.909005507757	4.29542636465	0.211621718216
ACSL1	chr4:185676748-185747268	42399	3479	30.0	242.0	0.0695201096538	6.83448421261	0.0101719614079
ACSL3	chr2:223725731-223808119	70854	4254	23.0	291.0	0.0318939471645	6.72109928382	0.00474534682761
ACSL4	chrX:108884563-108976621	72378	5023	169.0	760.0	0.229416650012	14.8660374159	0.01543226642
ACSL5	chr10:114133915-114188138	42640	3103	94.7777777778	516.222222222	0.218390696374	16.3455571291	0.0133608597523
ACSL6	chr5:131285666-131347761	53424	6155	17.0	62.0	0.0312649203832	0.98971109673	0.0315899462849
ACSM1	chr16:20634558-20702578	57776	2051	0.0	1.0	0.0	0.0479048127615	0.0
ACSM2A	chr16:20462858-20498991	30624	2964	0.0	1.0	0.0	0.0331487081558	0.0
ACSM2B	chr16:20548082-20587695	34119	2406	2.0	1.0	0.00575941680435	0.0408365631645	0.141035786512
ACSM3	chr16:20775311-20808479	19329	1411	1.0	5.0	0.00508317921123	0.348167154407	0.0145998240985
ACSM4	chr12:7456927-7480969	20973	1743	1.0	0.0	0.00468472659962	0.0	inf
ACSM5	chr16:20420855-20452281	26622	2419	3.0	0.0	0.0110719823049	0.0	inf
ACSS1	chr20:24986865-25038818	21243	1921	22.0	66.0	0.101754034808	3.37568083512	0.0301432628788
ACSS2	chr20:33462765-33515769	41384	2680	23.4166666667	93.5833333333	0.0555952152274	3.43090366305	0.0162042484102
ACSS3	chr12:81471808-81649582	162720	3033	5.22222222222	0.777777777778	0.00315325592413	0.0251957869662	0.125150126422
ACTA1	chr1:229566992-229569843	1359	1492	1.0	5.0	0.0722978447195	0.329265318277	0.2195732156
ACTA2	chr10:90694830-90751147	15988	1306	8.0	18.0	0.0491632579303	1.3541729537	0.0363050065327
ACTB	chr7:5566778-5570232	1642	1812	258.583333333	76527.4166667	15.472916582	4149.57546521	0.00372879508078
ACTC1	chr15:35080296-35087927	3925	3693	0.0	0.0	0.0	0.0	NA
ACTG1	chr17:79476996-79479892	791	1837	140.222222222	30323.7777778	17.4174739386	1621.88088898	0.0107390586183
ACTG2	chr2:74120092-74146780	22935	1202	1.0	1.0	0.00428396646932	0.0817410740214	0.0524089819054
ACTL6A	chr3:179280707-179306193	21705	1714	59.2777777778	416.722222222	0.268334758067	23.8880472927	0.0112330135142
ACTL6B	chr7:100240725-100254084	9420	1531	2.0	0.0	0.0208604609286	0.0	inf
ACTL8	chr1:18081807-18153558	66624	1861	2.0	0.0	0.00294947079052	0.0	inf
ACTN1	chr14:69340839-69446083	96740	3644	74.0	1592.0	0.0751571744062	42.9249207986	0.00175089838276
ACTN1-AS1	chr14:69446398-69454180	6596	599	1.0	0.0	0.0148958112453	0.0	inf
ACTN2	chr1:236849753-236927927	64331	4827	4.0	4.0	0.00610920215596	0.0814193254392	0.0750338095164
ACTN3	chr11:66313865-66330800	11948	2695	2.0	0.0	0.0164467309966	0.0	inf
ACTN4	chr19:39138266-39221171	72339	3954	136.0	2516.0	0.184718849479	62.5199726277	0.00295455742725
ACTR10	chr14:58666832-58702353	27490	2441	28.0	134.0	0.10007557611	5.3936383902	0.0185543725534
ACTR1A	chr10:104238985-104262512	17531	2873	27.8611111111	610.138888889	0.156148044554	20.8659368299	0.00748339486634
ACTR1B	chr2:98272401-98280561	5902	2258	130.25	863.75	2.16831979318	37.5845132545	0.0576918418099
ACTR2	chr2:65454828-65498390	33247	3922	55.0	2513.0	0.162538045645	62.9549243899	0.00258181623154
ACTR3	chr2:114647510-114719129	60317	5185	171.611111111	2147.38888889	0.27954419478	40.6917856686	0.00686979423948
ACTR3B	chr7:152456833-152552464	85547	1826	42.9722222222	73.0277777778	0.0493546227014	3.92945318988	0.0125601757589
ACTR3C	chr7:149944300-150020758	51370	1080	23.0	3.0	0.0439909233482	0.272924363816	0.161183570177
ACTR5	chr20:37377096-37401089	20601	2479	86.6388888889	206.361111111	0.413208626155	8.17892335131	0.050521151551
ACTR6	chr12:100593864-100618202	18970	1775	12.0	80.0	0.0621525172212	4.42829390304	0.0140353189246
ACTR8	chr3:53901093-53916229	10430	3628	13.0	209.0	0.122462705912	5.66009623305	0.0216361526146
ACTRT3	chr3:169484710-169487683	719	2003	1.0	9.0	0.13665197632	0.441475256497	0.309534847782
ACVR1	chr2:158592957-158732374	128199	2797	46.0	74.0	0.0352547794038	2.59946551736	0.0135623185491
ACVR1B	chr12:52345450-52390863	35619	4396	42.8055555556	244.194444444	0.118076432421	5.45786642927	0.0216341740772
ACVR1C	chr2:158383278-158485399	50016	8089	4.0	6.0	0.00785770721159	0.0728788015629	0.107818831307
ACVR2A	chr2:148602085-148688396	78286	4977	18.0	14.0	0.0225908831404	0.276379102599	0.0817387527783
ACVR2B	chr3:38495789-38534633	26216	11373	7.0	140.0	0.026234719134	1.20947752891	0.0216909520903
ACVR2B-AS1	chr3:38492517-38496311	1277	2517	12.0	8.0	0.92328367399	0.312285326893	2.95653876273
ACVRL1	chr12:52301201-52317145	6548	3985	0.0	5.0	0.0	0.123278257182	0.0
ACY1	chr3:52017299-52023218	4013	1157	0.0	0.0	0.0	0.0	NA
ACY3	chr11:67410025-67418130	6451	1300	1.0	4.0	0.0152306264104	0.302316218381	0.0503797860797
ACYP1	chr14:75519927-75530736	8820	607	40.0	48.0	0.445590798067	7.76957661737	0.057350718065
ACYP2	chr2:54342409-54532435	173430	1222	23.0	19.0	0.0130301201199	1.52766174182	0.00852945371559
ADA	chr20:43248162-43280376	27442	1532	15.7222222222	63.2777777778	0.0562915202682	4.05823564473	0.0138709343656
ADAD1	chr4:123300120-123350947	42854	1730	29.5555555556	1.44444444444	0.0677629913428	0.0820350688927	0.826024677707
ADAD2	chr16:84224722-84230772	3566	2058	1.0	2.0	0.0275526559096	0.0954837424429	0.288558609086
ADAL	chr15:43622553-43646753	15826	1482	5.0	22.0	0.0310415679811	1.45854315885	0.0212825844697
ADAM10	chr15:58887402-59042177	139582	5034	51.1666666667	376.833333333	0.0360165836676	7.35497004277	0.00489690419651
ADAM11	chr17:42836567-42859214	16790	4402	4.0	1.0	0.0234074499044	0.0223200297532	1.04871947588
ADAM12	chr10:127700953-128077127	325471	2517	18.0	4.0	0.00543381707595	0.156142663447	0.0348003355138
ADAM15	chr1:155023747-155035252	4849	1955	0.0	0.0	0.0	0.0	NA
ADAM17	chr2:9629410-9695917	54747	3553	138.138888889	270.861111111	0.247913650293	7.49024900526	0.0330981854032
ADAM18	chr8:39442086-39587583	24003	577	4.0	0.0	0.0163734151521	0.0	inf
ADAM19	chr5:156904311-157002831	83833	6529	34.5	269.5	0.0404342036978	4.05561675256	0.00996992718119
ADAM2	chr8:39601254-39695808	81914	2425	6.88888888889	0.111111111111	0.00826296386776	0.00450184517635	1.83546158166
ADAM20	chr14:70989077-71001732	8985	2792	1.0	1.0	0.0109351998858	0.0351908205493	0.310740122426
ADAM20P1	chr14:70935595-70950473	4928	3036	2.0	0.0	0.0398753128952	0.0	inf
